FUNCTION,DIMENSION,EPSILON,NR_GROUPS,FACTORS,SEPARATE VARS
F20,40,0.001,40,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14), (14, 15), (15, 16), (16, 17), (17, 18), (18, 19), (19, 20), (20, 21), (21, 22), (22, 23), (23, 24), (24, 25), (25, 26), (26, 27), (27, 28), (28, 29), (29, 30), (30, 31), (31, 32), (32, 33), (33, 34), (34, 35), (35, 36), (36, 37), (37, 38), (38, 39), (39,)]",[39]
F20,40,1e-06,40,"[(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 20), (1, 2, 7, 8, 13, 14, 15, 16, 20, 22, 26, 27), (2, 3, 7, 13, 15), (3, 4, 7, 8, 13, 14, 15, 20), (4, 5, 6, 7, 8, 9, 13, 14, 15, 16, 20, 26), (5, 6, 7, 8, 9, 13, 14, 15, 16, 20), (6, 7, 8, 13, 14, 15), (7, 8, 13, 14, 15, 16, 20, 22, 24, 26, 27, 28, 31), (8, 9, 13, 15, 16, 20, 22, 24, 26, 27, 28, 31), (9, 10, 13, 15, 26), (10, 11, 13, 15), (11, 12, 13, 14, 15, 16, 20, 22, 24, 26, 27, 31), (12, 13, 14, 15, 16, 20), (13, 14, 15, 19, 20, 22, 24, 26, 27, 28, 31), (14, 15, 19, 20, 22, 24, 26, 27, 28, 31), (15, 16, 26), (16, 17, 19, 20, 22, 24, 26, 27, 28, 31), (17, 18, 22, 24, 26, 27, 28, 31), (18, 19, 20), (19, 20, 22, 24, 26, 27, 28, 31), (20, 21, 22, 24, 26, 27, 28, 31), (21, 22, 26), (22, 23), (23, 24, 26, 30, 31, 32), (24, 25), (25, 26, 27, 28), (26, 27, 28), (27, 28), (28, 29), (29, 30, 31, 32), (30, 31), (31, 32), (32, 33), (33, 34), (34, 35), (35, 36), (36, 37), (37, 38), (38, 39), (39,)]",[39]
F20,40,1e-09,40,"[(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 20), (1, 2, 7, 8, 13, 14, 15, 16, 20, 22, 26, 27), (2, 3, 7, 13, 15), (3, 4, 7, 8, 13, 14, 15, 20), (4, 5, 6, 7, 8, 9, 13, 14, 15, 16, 20, 26), (5, 6, 7, 8, 9, 13, 14, 15, 16, 20), (6, 7, 8, 13, 14, 15), (7, 8, 13, 14, 15, 16, 20, 22, 24, 26, 27, 28, 31), (8, 9, 13, 15, 16, 20, 22, 24, 26, 27, 28, 31), (9, 10, 13, 15, 26), (10, 11, 13, 15), (11, 12, 13, 14, 15, 16, 20, 22, 24, 26, 27, 31), (12, 13, 14, 15, 16, 20), (13, 14, 15, 19, 20, 22, 24, 26, 27, 28, 31), (14, 15, 19, 20, 22, 24, 26, 27, 28, 31), (15, 16, 26), (16, 17, 19, 20, 22, 24, 26, 27, 28, 31), (17, 18, 22, 24, 26, 27, 28, 31), (18, 19, 20), (19, 20, 22, 24, 26, 27, 28, 31), (20, 21, 22, 24, 26, 27, 28, 31), (21, 22, 26), (22, 23), (23, 24, 26, 30, 31, 32), (24, 25), (25, 26, 27, 28), (26, 27, 28), (27, 28), (28, 29), (29, 30, 31, 32), (30, 31), (31, 32), (32, 33), (33, 34), (34, 35), (35, 36), (36, 37), (37, 38), (38, 39), (39,)]",[39]
F20,50,0.1,50,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14), (14, 15), (15, 16), (16, 17), (17, 18), (18, 19), (19, 20), (20, 21), (21, 22), (22, 23), (23, 24), (24, 25), (25, 26), (26, 27), (27, 28), (28, 29), (29, 30), (30, 31), (31, 32), (32, 33), (33, 34), (34, 35), (35, 36), (36, 37), (37, 38), (38, 39), (39, 40), (40, 41), (41, 42), (42, 43), (43, 44), (44, 45), (45, 46), (46, 47), (47, 48), (48, 49), (49,)]",[49]
F20,50,0.001,50,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14), (14, 15), (15, 16), (16, 17), (17, 18), (18, 19), (19, 20), (20, 21), (21, 22), (22, 23), (23, 24), (24, 25), (25, 26), (26, 27), (27, 28), (28, 29), (29, 30), (30, 31), (31, 32), (32, 33), (33, 34), (34, 35), (35, 36), (36, 37), (37, 38), (38, 39), (39, 40), (40, 41), (41, 42), (42, 43), (43, 44), (44, 45), (45, 46), (46, 47), (47, 48), (48, 49), (49,)]",[49]
F20,50,1e-06,50,"[(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 20), (1, 2, 7, 8, 13, 14, 15, 16, 20, 22, 26, 27), (2, 3, 7, 13, 15), (3, 4, 7, 8, 13, 14, 15, 20), (4, 5, 6, 7, 8, 9, 13, 14, 15, 16, 20, 26), (5, 6, 7, 8, 9, 13, 14, 15, 16, 20), (6, 7, 8, 13, 14, 15), (7, 8, 13, 14, 15, 16, 20, 22, 24, 26, 27, 28, 31), (8, 9, 13, 15, 16, 20, 22, 24, 26, 27, 28, 31), (9, 10, 13, 15, 26), (10, 11, 13, 15), (11, 12, 13, 14, 15, 16, 20, 22, 24, 26, 27, 31), (12, 13, 14, 15, 16, 20), (13, 14, 15, 19, 20, 22, 24, 26, 27, 28, 31), (14, 15, 19, 20, 22, 24, 26, 27, 28, 31), (15, 16, 26), (16, 17, 19, 20, 22, 24, 26, 27, 28, 31), (17, 18, 22, 24, 26, 27, 28, 31), (18, 19, 20), (19, 20, 22, 24, 26, 27, 28, 31), (20, 21, 22, 24, 26, 27, 28, 31), (21, 22, 26), (22, 23), (23, 24, 26, 30, 31, 32), (24, 25), (25, 26, 27, 28), (26, 27, 28), (27, 28), (28, 29), (29, 30, 31, 32), (30, 31), (31, 32), (32, 33), (33, 34), (34, 35), (35, 36), (36, 37), (37, 38), (38, 39), (39, 40), (40, 41), (41, 42), (42, 43), (43, 44), (44, 45), (45, 46), (46, 47), (47, 48), (48, 49), (49,)]",[49]
F20,50,1e-09,50,"[(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 20), (1, 2, 7, 8, 13, 14, 15, 16, 20, 22, 26, 27), (2, 3, 7, 13, 15), (3, 4, 7, 8, 13, 14, 15, 20), (4, 5, 6, 7, 8, 9, 13, 14, 15, 16, 20, 26), (5, 6, 7, 8, 9, 13, 14, 15, 16, 20), (6, 7, 8, 13, 14, 15), (7, 8, 13, 14, 15, 16, 20, 22, 24, 26, 27, 28, 31), (8, 9, 13, 15, 16, 20, 22, 24, 26, 27, 28, 31), (9, 10, 13, 15, 26), (10, 11, 13, 15), (11, 12, 13, 14, 15, 16, 20, 22, 24, 26, 27, 31), (12, 13, 14, 15, 16, 20), (13, 14, 15, 19, 20, 22, 24, 26, 27, 28, 31), (14, 15, 19, 20, 22, 24, 26, 27, 28, 31), (15, 16, 26), (16, 17, 19, 20, 22, 24, 26, 27, 28, 31), (17, 18, 22, 24, 26, 27, 28, 31), (18, 19, 20), (19, 20, 22, 24, 26, 27, 28, 31), (20, 21, 22, 24, 26, 27, 28, 31), (21, 22, 26), (22, 23), (23, 24, 26, 30, 31, 32), (24, 25), (25, 26, 27, 28), (26, 27, 28), (27, 28), (28, 29), (29, 30, 31, 32), (30, 31), (31, 32), (32, 33), (33, 34), (34, 35), (35, 36), (36, 37), (37, 38), (38, 39), (39, 40), (40, 41), (41, 42), (42, 43), (43, 44), (44, 45), (45, 46), (46, 47), (47, 48), (48, 49), (49,)]",[49]
F20,60,0.1,60,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14), (14, 15), (15, 16), (16, 17), (17, 18), (18, 19), (19, 20), (20, 21), (21, 22), (22, 23), (23, 24), (24, 25), (25, 26), (26, 27), (27, 28), (28, 29), (29, 30), (30, 31), (31, 32), (32, 33), (33, 34), (34, 35), (35, 36), (36, 37), (37, 38), (38, 39), (39, 40), (40, 41), (41, 42), (42, 43), (43, 44), (44, 45), (45, 46), (46, 47), (47, 48), (48, 49), (49, 50), (50, 51), (51, 52), (52, 53), (53, 54), (54, 55), (55, 56), (56, 57), (57, 58), (58, 59), (59,)]",[59]
F20,60,0.001,60,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14), (14, 15), (15, 16), (16, 17), (17, 18), (18, 19), (19, 20), (20, 21), (21, 22), (22, 23), (23, 24), (24, 25), (25, 26), (26, 27), (27, 28), (28, 29), (29, 30), (30, 31), (31, 32), (32, 33), (33, 34), (34, 35), (35, 36), (36, 37), (37, 38), (38, 39), (39, 40), (40, 41), (41, 42), (42, 43), (43, 44), (44, 45), (45, 46), (46, 47), (47, 48), (48, 49), (49, 50), (50, 51), (51, 52), (52, 53), (53, 54), (54, 55), (55, 56), (56, 57), (57, 58), (58, 59), (59,)]",[59]
F20,60,1e-06,60,"[(0, 1, 10, 12, 19, 21, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (1, 2, 10, 11, 12, 19, 21, 22, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (2, 3, 13, 15), (3, 4, 13, 15, 20), (4, 5, 6, 9, 13, 15, 20, 26), (5, 6, 10, 11, 12, 19, 21, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (6, 7, 10, 11, 12, 16, 19, 21, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (7, 8, 10, 11, 12, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (8, 9, 10, 11, 12, 14, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (9, 10, 13, 15, 26), (10, 11, 13, 15), (11, 12, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (12, 13, 19, 21, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (13, 14, 16, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (14, 15, 16, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (15, 16, 19, 21, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (16, 17, 19, 20, 26, 27, 28), (17, 18, 26, 27, 28), (18, 19, 21, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (19, 20, 26, 27, 28), (20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (21, 22, 26), (22, 23), (23, 24, 26, 30), (24, 25), (25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (27, 28), (28, 29), (29, 30), (30, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (33, 34), (34, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (36, 37), (37, 38), (38, 39, 41, 42, 46, 47, 51, 52), (39, 40), (40, 41, 42, 46, 47, 51, 52), (41, 42, 46, 47, 51, 52), (42, 43), (43, 44), (44, 45, 46, 47, 51, 52), (45, 46, 47, 51, 52), (46, 47, 51, 52), (47, 48), (48, 49, 51, 52), (49, 50, 51, 52), (50, 51), (51, 52), (52, 53), (53, 54), (54, 55), (55, 56), (56, 57), (57, 58), (58, 59), (59,)]",[59]
F20,60,1e-09,60,"[(0, 1, 10, 12, 19, 21, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (1, 2, 10, 11, 12, 19, 21, 22, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (2, 3, 13, 15), (3, 4, 13, 15, 20), (4, 5, 6, 9, 13, 15, 20, 26), (5, 6, 10, 11, 12, 19, 21, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (6, 7, 10, 11, 12, 16, 19, 21, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (7, 8, 10, 11, 12, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (8, 9, 10, 11, 12, 14, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (9, 10, 13, 15, 26), (10, 11, 13, 15), (11, 12, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (12, 13, 19, 21, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (13, 14, 16, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (14, 15, 16, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (15, 16, 19, 21, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (16, 17, 19, 20, 26, 27, 28), (17, 18, 26, 27, 28), (18, 19, 21, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (19, 20, 26, 27, 28), (20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (21, 22, 26), (22, 23), (23, 24, 26, 30), (24, 25), (25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (27, 28), (28, 29), (29, 30), (30, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (33, 34), (34, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (36, 37), (37, 38), (38, 39, 41, 42, 46, 47, 51, 52), (39, 40), (40, 41, 42, 46, 47, 51, 52), (41, 42, 46, 47, 51, 52), (42, 43), (43, 44), (44, 45, 46, 47, 51, 52), (45, 46, 47, 51, 52), (46, 47, 51, 52), (47, 48), (48, 49, 51, 52), (49, 50, 51, 52), (50, 51), (51, 52), (52, 53), (53, 54), (54, 55), (55, 56), (56, 57), (57, 58), (58, 59), (59,)]",[59]
F20,70,0.1,70,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14), (14, 15), (15, 16), (16, 17), (17, 18), (18, 19), (19, 20), (20, 21), (21, 22), (22, 23), (23, 24), (24, 25), (25, 26), (26, 27), (27, 28), (28, 29), (29, 30), (30, 31), (31, 32), (32, 33), (33, 34), (34, 35), (35, 36), (36, 37), (37, 38), (38, 39), (39, 40), (40, 41), (41, 42), (42, 43), (43, 44), (44, 45), (45, 46), (46, 47), (47, 48), (48, 49), (49, 50), (50, 51), (51, 52), (52, 53), (53, 54), (54, 55), (55, 56), (56, 57), (57, 58), (58, 59), (59, 60), (60, 61), (61, 62), (62, 63), (63, 64), (64, 65), (65, 66), (66, 67), (67, 68), (68, 69), (69,)]",[69]
F20,70,0.001,70,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14), (14, 15), (15, 16), (16, 17), (17, 18), (18, 19), (19, 20), (20, 21), (21, 22), (22, 23), (23, 24), (24, 25), (25, 26), (26, 27), (27, 28), (28, 29), (29, 30), (30, 31), (31, 32), (32, 33), (33, 34), (34, 35), (35, 36), (36, 37), (37, 38), (38, 39), (39, 40), (40, 41), (41, 42), (42, 43), (43, 44), (44, 45), (45, 46), (46, 47), (47, 48), (48, 49), (49, 50), (50, 51), (51, 52), (52, 53), (53, 54), (54, 55), (55, 56), (56, 57), (57, 58), (58, 59), (59, 60), (60, 61), (61, 62), (62, 63), (63, 64), (64, 65), (65, 66), (66, 67), (67, 68), (68, 69), (69,)]",[69]
F20,70,1e-06,70,"[(0, 1, 10, 12, 19, 21, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (1, 2, 10, 11, 12, 19, 21, 22, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (2, 3, 13, 15), (3, 4, 13, 15, 20), (4, 5, 6, 9, 13, 15, 20, 26), (5, 6, 10, 11, 12, 19, 21, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (6, 7, 10, 11, 12, 16, 19, 21, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (7, 8, 10, 11, 12, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (8, 9, 10, 11, 12, 14, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (9, 10, 13, 15, 26), (10, 11, 13, 15), (11, 12, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (12, 13, 19, 21, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (13, 14, 16, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (14, 15, 16, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (15, 16, 19, 21, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (16, 17, 19, 20, 26, 27, 28), (17, 18, 26, 27, 28), (18, 19, 21, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (19, 20, 26, 27, 28), (20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (21, 22, 26), (22, 23), (23, 24, 26, 30), (24, 25), (25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (26, 27, 28, 29, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (27, 28), (28, 29, 31, 33, 34, 39, 41, 46, 49, 50, 51, 53, 54, 55, 56, 60, 62, 63, 64, 65, 66, 67, 68, 69), (29, 30), (30, 31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (31, 32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (32, 33, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (33, 34), (34, 35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (35, 36, 38, 39, 41, 42, 46, 47, 51, 52), (36, 37), (37, 38), (38, 39, 41, 42, 46, 47, 51, 52), (39, 40), (40, 41, 42, 46, 47, 51, 52), (41, 42, 46, 47, 51, 52), (42, 43), (43, 44), (44, 45, 46, 47, 51, 52), (45, 46, 47, 51, 52), (46, 47, 51, 52), (47, 48), (48, 49, 51, 52), (49, 50, 51, 52), (50, 51), (51, 52), (52, 53), (53, 54), (54, 55), (55, 56), (56, 57), (57, 58), (58, 59), (59, 60), (60, 61), (61, 62), (62, 63), (63, 64), (64, 65), (65, 66, 67, 68, 69), (66, 67), (67, 68), (68, 69), (69,)]",[69]
