FUNCTION,DIMENSION,EPSILON,NR_GROUPS,FACTORS,SEPARATE VARS
F8,50,0.1,5,"[(0, 10, 24, 32, 35, 39), (1, 2, 3, 5, 6, 9, 13, 17, 18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (7, 20, 22, 27, 29, 30, 31, 48), (11, 16, 28, 47), (4, 8, 12, 14, 15, 19, 23, 34, 36, 37, 38, 41, 43, 46)]","[4, 8, 12, 14, 15, 19, 23, 34, 36, 37, 38, 41, 43, 46]"
F8,50,0.001,5,"[(0, 10, 24, 32, 35, 39), (1, 2, 3, 5, 6, 9, 13, 17, 18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (7, 20, 22, 27, 29, 30, 31, 48), (11, 16, 28, 47), (4, 8, 12, 14, 15, 19, 23, 34, 36, 37, 38, 41, 43, 46)]","[4, 8, 12, 14, 15, 19, 23, 34, 36, 37, 38, 41, 43, 46]"
F8,50,1e-06,5,"[(0, 10, 24, 32, 35, 39), (1, 2, 3, 5, 6, 9, 13, 17, 18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (7, 20, 22, 27, 29, 30, 31, 48), (11, 16, 28, 47), (4, 8, 12, 14, 15, 19, 23, 34, 36, 37, 38, 41, 43, 46)]","[4, 8, 12, 14, 15, 19, 23, 34, 36, 37, 38, 41, 43, 46]"
F8,50,1e-09,5,"[(0, 10, 24, 32, 35, 39), (1, 2, 3, 5, 6, 9, 13, 17, 18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (7, 20, 22, 27, 29, 30, 31, 48), (11, 16, 28, 47), (4, 8, 12, 14, 15, 19, 23, 34, 36, 37, 38, 41, 43, 46)]","[4, 8, 12, 14, 15, 19, 23, 34, 36, 37, 38, 41, 43, 46]"
F8,60,0.1,8,"[(0, 21, 26, 44, 53), (1, 2, 3, 10, 11, 13, 16, 18, 33, 34, 36, 37, 38, 39, 41, 42, 49, 54, 58, 59), (4, 7, 20, 27, 30, 31, 46, 47, 50, 57), (9, 14), (17, 22, 23), (29, 40, 45, 48, 51, 52), (35, 56), (5, 6, 8, 12, 15, 19, 24, 25, 28, 32, 43, 55)]","[5, 6, 8, 12, 15, 19, 24, 25, 28, 32, 43, 55]"
F8,60,0.001,8,"[(0, 21, 26, 44, 53), (1, 2, 3, 10, 11, 13, 16, 18, 33, 34, 36, 37, 38, 39, 41, 42, 49, 54, 58, 59), (4, 7, 20, 27, 30, 31, 46, 47, 50, 57), (9, 14), (17, 22, 23), (29, 40, 45, 48, 51, 52), (35, 56), (5, 6, 8, 12, 15, 19, 24, 25, 28, 32, 43, 55)]","[5, 6, 8, 12, 15, 19, 24, 25, 28, 32, 43, 55]"
F8,60,1e-06,8,"[(0, 21, 26, 44, 53), (1, 2, 3, 10, 11, 13, 16, 18, 33, 34, 36, 37, 38, 39, 41, 42, 49, 54, 58, 59), (4, 7, 20, 27, 30, 31, 46, 47, 50, 57), (9, 14), (17, 22, 23), (29, 40, 45, 48, 51, 52), (35, 56), (5, 6, 8, 12, 15, 19, 24, 25, 28, 32, 43, 55)]","[5, 6, 8, 12, 15, 19, 24, 25, 28, 32, 43, 55]"
F8,60,1e-09,8,"[(0, 21, 26, 44, 53), (1, 2, 3, 10, 11, 13, 16, 18, 33, 34, 36, 37, 38, 39, 41, 42, 49, 54, 58, 59), (4, 7, 20, 27, 30, 31, 46, 47, 50, 57), (9, 14), (17, 22, 23), (29, 40, 45, 48, 51, 52), (35, 56), (5, 6, 8, 12, 15, 19, 24, 25, 28, 32, 43, 55)]","[5, 6, 8, 12, 15, 19, 24, 25, 28, 32, 43, 55]"
F8,70,0.1,8,"[(0, 5, 11, 16, 18, 23, 25, 28, 30, 32, 35, 37, 41, 42, 43, 46, 47, 48, 49, 53, 55, 56, 57, 58, 59, 64, 67), (2, 7, 44, 66), (3, 21), (8, 10, 12, 19, 24, 31, 51, 69), (15, 17, 33, 34, 36, 52, 54, 60, 63), (26, 27, 29, 38, 39, 40, 50, 61, 65, 68), (45, 62), (1, 4, 6, 9, 13, 14, 20, 22)]","[1, 4, 6, 9, 13, 14, 20, 22]"
F8,70,0.001,8,"[(0, 5, 11, 16, 18, 23, 25, 28, 30, 32, 35, 37, 41, 42, 43, 46, 47, 48, 49, 53, 55, 56, 57, 58, 59, 64, 67), (2, 7, 44, 66), (3, 21), (8, 10, 12, 19, 24, 31, 51, 69), (15, 17, 33, 34, 36, 52, 54, 60, 63), (26, 27, 29, 38, 39, 40, 50, 61, 65, 68), (45, 62), (1, 4, 6, 9, 13, 14, 20, 22)]","[1, 4, 6, 9, 13, 14, 20, 22]"
F8,70,1e-06,8,"[(0, 5, 11, 16, 18, 23, 25, 28, 30, 32, 35, 37, 41, 42, 43, 46, 47, 48, 49, 53, 55, 56, 57, 58, 59, 64, 67), (2, 7, 44, 66), (3, 21), (8, 10, 12, 19, 24, 31, 51, 69), (15, 17, 33, 34, 36, 52, 54, 60, 63), (26, 27, 29, 38, 39, 40, 50, 61, 65, 68), (45, 62), (1, 4, 6, 9, 13, 14, 20, 22)]","[1, 4, 6, 9, 13, 14, 20, 22]"
F8,70,1e-09,8,"[(0, 5, 11, 16, 18, 23, 25, 28, 30, 32, 35, 37, 41, 42, 43, 46, 47, 48, 49, 53, 55, 56, 57, 58, 59, 64, 67), (2, 7, 44, 66), (3, 21), (8, 10, 12, 19, 24, 31, 51, 69), (15, 17, 33, 34, 36, 52, 54, 60, 63), (26, 27, 29, 38, 39, 40, 50, 61, 65, 68), (45, 62), (1, 4, 6, 9, 13, 14, 20, 22)]","[1, 4, 6, 9, 13, 14, 20, 22]"
F8,80,0.1,4,"[(0, 24, 27, 32, 35, 50, 56, 62, 71), (1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 16, 17, 18, 21, 22, 23, 25, 26, 28, 29, 33, 34, 36, 37, 38, 39, 40, 41, 42, 44, 45, 48, 49, 51, 52, 53, 54, 58, 59, 60, 61, 63, 65, 67, 68, 69, 70, 72, 73, 75, 78, 79), (30, 47, 74, 76, 77), (7, 12, 15, 19, 20, 31, 43, 46, 55, 57, 64, 66)]","[7, 12, 15, 19, 20, 31, 43, 46, 55, 57, 64, 66]"
F8,80,0.001,4,"[(0, 24, 27, 32, 35, 50, 56, 62, 71), (1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 16, 17, 18, 21, 22, 23, 25, 26, 28, 29, 33, 34, 36, 37, 38, 39, 40, 41, 42, 44, 45, 48, 49, 51, 52, 53, 54, 58, 59, 60, 61, 63, 65, 67, 68, 69, 70, 72, 73, 75, 78, 79), (30, 47, 74, 76, 77), (7, 12, 15, 19, 20, 31, 43, 46, 55, 57, 64, 66)]","[7, 12, 15, 19, 20, 31, 43, 46, 55, 57, 64, 66]"
F8,80,1e-06,4,"[(0, 24, 27, 32, 35, 50, 56, 62, 71), (1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 16, 17, 18, 21, 22, 23, 25, 26, 28, 29, 33, 34, 36, 37, 38, 39, 40, 41, 42, 44, 45, 48, 49, 51, 52, 53, 54, 58, 59, 60, 61, 63, 65, 67, 68, 69, 70, 72, 73, 75, 78, 79), (30, 47, 74, 76, 77), (7, 12, 15, 19, 20, 31, 43, 46, 55, 57, 64, 66)]","[7, 12, 15, 19, 20, 31, 43, 46, 55, 57, 64, 66]"
F8,80,1e-09,4,"[(0, 24, 27, 32, 35, 50, 56, 62, 71), (1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 16, 17, 18, 21, 22, 23, 25, 26, 28, 29, 33, 34, 36, 37, 38, 39, 40, 41, 42, 44, 45, 48, 49, 51, 52, 53, 54, 58, 59, 60, 61, 63, 65, 67, 68, 69, 70, 72, 73, 75, 78, 79), (30, 47, 74, 76, 77), (7, 12, 15, 19, 20, 31, 43, 46, 55, 57, 64, 66)]","[7, 12, 15, 19, 20, 31, 43, 46, 55, 57, 64, 66]"
F8,90,0.1,5,"[(0, 2, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 21, 23, 25, 27, 31, 34, 35, 36, 37, 38, 39, 44, 46, 48, 52, 53, 56, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 71, 78, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89), (3, 22, 28, 29, 40, 51, 69, 73, 75, 79), (13, 32, 33, 41, 42, 45, 47, 49, 54, 74, 76), (20, 67, 70, 72), (1, 6, 18, 24, 26, 30, 43, 50, 55, 57, 77)]","[1, 6, 18, 24, 26, 30, 43, 50, 55, 57, 77]"
F8,90,0.001,5,"[(0, 2, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 21, 23, 25, 27, 31, 34, 35, 36, 37, 38, 39, 44, 46, 48, 52, 53, 56, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 71, 78, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89), (3, 22, 28, 29, 40, 51, 69, 73, 75, 79), (13, 32, 33, 41, 42, 45, 47, 49, 54, 74, 76), (20, 67, 70, 72), (1, 6, 18, 24, 26, 30, 43, 50, 55, 57, 77)]","[1, 6, 18, 24, 26, 30, 43, 50, 55, 57, 77]"
F8,90,1e-06,5,"[(0, 2, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 21, 23, 25, 27, 31, 34, 35, 36, 37, 38, 39, 44, 46, 48, 52, 53, 56, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 71, 78, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89), (3, 22, 28, 29, 40, 51, 69, 73, 75, 79), (13, 32, 33, 41, 42, 45, 47, 49, 54, 74, 76), (20, 67, 70, 72), (1, 6, 18, 24, 26, 30, 43, 50, 55, 57, 77)]","[1, 6, 18, 24, 26, 30, 43, 50, 55, 57, 77]"
F8,90,1e-09,5,"[(0, 2, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 21, 23, 25, 27, 31, 34, 35, 36, 37, 38, 39, 44, 46, 48, 52, 53, 56, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 71, 78, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89), (3, 22, 28, 29, 40, 51, 69, 73, 75, 79), (13, 32, 33, 41, 42, 45, 47, 49, 54, 74, 76), (20, 67, 70, 72), (1, 6, 18, 24, 26, 30, 43, 50, 55, 57, 77)]","[1, 6, 18, 24, 26, 30, 43, 50, 55, 57, 77]"
F8,100,0.1,6,"[(0, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 25, 30, 31, 33, 34, 35, 36, 37, 41, 42, 46, 48, 49, 52, 54, 56, 59, 60, 62, 63, 64, 66, 67, 70, 71, 72, 78, 80, 81, 82, 83, 84, 86, 88, 89, 90, 94, 95, 98), (2, 10, 22, 24, 27, 40, 43, 45, 51, 55, 57, 69, 73, 85, 99), (21, 38, 39, 44, 53, 58, 61, 65, 68, 75, 87, 93, 96), (26, 28, 32, 50, 74, 76, 79, 91), (47, 77, 92, 97), (1, 6, 16, 29)]","[1, 6, 16, 29]"
F8,100,0.001,6,"[(0, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 25, 30, 31, 33, 34, 35, 36, 37, 41, 42, 46, 48, 49, 52, 54, 56, 59, 60, 62, 63, 64, 66, 67, 70, 71, 72, 78, 80, 81, 82, 83, 84, 86, 88, 89, 90, 94, 95, 98), (2, 10, 22, 24, 27, 40, 43, 45, 51, 55, 57, 69, 73, 85, 99), (21, 38, 39, 44, 53, 58, 61, 65, 68, 75, 87, 93, 96), (26, 28, 32, 50, 74, 76, 79, 91), (47, 77, 92, 97), (1, 6, 16, 29)]","[1, 6, 16, 29]"
F8,100,1e-06,6,"[(0, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 25, 30, 31, 33, 34, 35, 36, 37, 41, 42, 46, 48, 49, 52, 54, 56, 59, 60, 62, 63, 64, 66, 67, 70, 71, 72, 78, 80, 81, 82, 83, 84, 86, 88, 89, 90, 94, 95, 98), (2, 10, 22, 24, 27, 40, 43, 45, 51, 55, 57, 69, 73, 85, 99), (21, 38, 39, 44, 53, 58, 61, 65, 68, 75, 87, 93, 96), (26, 28, 32, 50, 74, 76, 79, 91), (47, 77, 92, 97), (1, 6, 16, 29)]","[1, 6, 16, 29]"
F8,100,1e-09,6,"[(0, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 25, 30, 31, 33, 34, 35, 36, 37, 41, 42, 46, 48, 49, 52, 54, 56, 59, 60, 62, 63, 64, 66, 67, 70, 71, 72, 78, 80, 81, 82, 83, 84, 86, 88, 89, 90, 94, 95, 98), (2, 10, 22, 24, 27, 40, 43, 45, 51, 55, 57, 69, 73, 85, 99), (21, 38, 39, 44, 53, 58, 61, 65, 68, 75, 87, 93, 96), (26, 28, 32, 50, 74, 76, 79, 91), (47, 77, 92, 97), (1, 6, 16, 29)]","[1, 6, 16, 29]"
