FUNCTION,DIMENSION,EPSILON,NR_GROUPS,FACTORS,SEPARATE VARS
F11,30,1e-06,10,"[(2, 10, 13, 28), (5, 16, 17, 22), (10, 13, 28), (11, 24, 26, 27), (13, 28), (16, 17, 22), (17, 22), (24, 26, 27), (26, 27), (0, 1, 3, 4, 6, 7, 8, 9, 12, 14, 15, 18, 19, 20, 21, 22, 23, 25, 27, 28, 29)]","[0, 1, 3, 4, 6, 7, 8, 9, 12, 14, 15, 18, 19, 20, 21, 22, 23, 25, 27, 28, 29]"
F11,30,1e-09,23,"[(0, 1, 3, 4, 6, 7, 9, 12, 15, 18, 19, 20, 21, 25, 29), (1, 7, 21), (2, 10, 13, 28), (3, 4, 6, 7, 9, 12, 15, 18, 19, 20, 21, 25, 29), (4, 6, 7, 9, 12, 15, 18, 19, 20, 21, 25, 29), (5, 16, 17, 22), (6, 7, 9, 12, 15, 18, 19, 20, 21, 25, 29), (7, 9, 12, 15, 18, 19, 20, 21, 25, 29), (9, 12, 15, 18, 19, 20, 21, 25, 29), (10, 13, 28), (11, 24, 26, 27), (13, 28), (15, 18, 19, 20, 21, 25, 29), (16, 17, 22), (17, 22), (18, 19, 20, 21, 25, 29), (19, 20, 21, 25, 29), (20, 21, 29), (21, 25, 29), (24, 26, 27), (25, 29), (26, 27), (8, 12, 14, 22, 23, 27, 28, 29)]","[8, 12, 14, 22, 23, 27, 28, 29]"
F11,40,0.1,16,"[(2, 30, 39), (4, 20, 25), (8, 16, 34, 36), (10, 11, 15, 28), (11, 15, 28), (15, 28), (16, 34, 36), (18, 27, 29, 35), (20, 22, 25), (22, 25), (27, 29, 35), (29, 35), (30, 37, 39), (34, 36), (37, 39), (0, 1, 3, 5, 6, 7, 9, 12, 13, 14, 17, 19, 21, 23, 24, 25, 26, 28, 31, 32, 33, 35, 36, 38, 39)]","[0, 1, 3, 5, 6, 7, 9, 12, 13, 14, 17, 19, 21, 23, 24, 25, 26, 28, 31, 32, 33, 35, 36, 38, 39]"
F11,40,0.001,16,"[(2, 30, 37, 39), (4, 20, 22, 25), (8, 16, 34, 36), (10, 11, 15, 28), (11, 15, 28), (15, 28), (16, 34, 36), (18, 27, 29, 35), (20, 22, 25), (22, 25), (27, 29, 35), (29, 35), (30, 37, 39), (34, 36), (37, 39), (0, 1, 3, 5, 6, 7, 9, 12, 13, 14, 17, 19, 21, 23, 24, 25, 26, 28, 31, 32, 33, 35, 36, 38, 39)]","[0, 1, 3, 5, 6, 7, 9, 12, 13, 14, 17, 19, 21, 23, 24, 25, 26, 28, 31, 32, 33, 35, 36, 38, 39]"
F11,40,1e-06,16,"[(2, 30, 37, 39), (4, 20, 22, 25), (8, 16, 34, 36), (10, 11, 15, 28), (11, 15, 28), (15, 28), (16, 34, 36), (18, 27, 29, 35), (20, 22, 25), (22, 25), (27, 29, 35), (29, 35), (30, 37, 39), (34, 36), (37, 39), (0, 1, 3, 5, 6, 7, 9, 12, 13, 14, 17, 19, 21, 23, 24, 25, 26, 28, 31, 32, 33, 35, 36, 38, 39)]","[0, 1, 3, 5, 6, 7, 9, 12, 13, 14, 17, 19, 21, 23, 24, 25, 26, 28, 31, 32, 33, 35, 36, 38, 39]"
F11,40,1e-09,33,"[(0, 1, 3, 5, 6, 7, 9, 12, 13, 14, 17, 19, 21, 23, 24, 26, 31, 32, 33, 38), (2, 30, 37, 39), (3, 5, 6, 7, 9, 12, 13, 14, 17, 19, 21, 23, 24, 26, 31, 32, 33, 38), (4, 20, 22, 25), (5, 6, 7, 9, 12, 13, 14, 17, 19, 21, 23, 24, 26, 31, 32, 33, 38), (6, 7, 9, 12, 13, 14, 17, 19, 21, 23, 24, 26, 31, 32, 33, 38), (7, 9, 12, 13, 14, 17, 19, 21, 23, 24, 26, 31, 32, 33, 38), (8, 16, 34, 36), (9, 12, 13, 14, 17, 19, 21, 23, 24, 26, 31, 32, 33, 38), (10, 11, 15, 28), (11, 15, 28), (13, 14, 17, 19, 21, 23, 24, 26, 31, 32, 33, 38), (14, 17, 19, 21, 23, 24, 26, 31, 32, 33, 38), (15, 28), (16, 34, 36), (17, 19, 21, 23, 24, 26, 31, 32, 33, 38), (18, 27, 29, 35), (19, 21, 23, 24, 26, 31, 32, 33, 38), (20, 22, 25), (21, 23, 24, 26, 31, 32, 33, 38), (22, 25), (23, 24, 26, 31, 32, 33, 38), (24, 26, 31, 32, 33, 38), (26, 31, 32, 33, 38), (27, 29, 35), (29, 35), (30, 37, 39), (31, 32, 33, 38), (32, 33, 38), (33, 38), (34, 36), (37, 39), (1, 12, 25, 28, 35, 36, 38, 39)]","[1, 12, 25, 28, 35, 36, 38, 39]"
F11,50,0.1,19,"[(2, 38), (4, 22, 33, 35), (7, 18, 26, 34), (10, 11), (11, 41), (14, 29, 45, 48), (15, 16, 30, 32), (16, 30, 32), (18, 26, 34), (22, 33, 35), (26, 34), (27, 38), (28, 41), (29, 45, 48), (30, 32), (31, 38), (33, 35), (45, 48), (0, 1, 3, 5, 6, 8, 9, 12, 13, 17, 19, 20, 21, 23, 24, 25, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49)]","[0, 1, 3, 5, 6, 8, 9, 12, 13, 17, 19, 20, 21, 23, 24, 25, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49]"
F11,50,0.001,19,"[(2, 27, 31, 38), (4, 22, 33, 35), (7, 18, 26, 34), (10, 11, 28, 41), (11, 28, 41), (14, 29, 45, 48), (15, 16, 30, 32), (16, 30, 32), (18, 26, 34), (22, 33, 35), (26, 34), (27, 31, 38), (28, 41), (29, 45, 48), (30, 32), (31, 38), (33, 35), (45, 48), (0, 1, 3, 5, 6, 8, 9, 12, 13, 17, 19, 20, 21, 23, 24, 25, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49)]","[0, 1, 3, 5, 6, 8, 9, 12, 13, 17, 19, 20, 21, 23, 24, 25, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49]"
F11,50,1e-06,19,"[(2, 27, 31, 38), (4, 22, 33, 35), (7, 18, 26, 34), (10, 11, 28, 41), (11, 28, 41), (14, 29, 45, 48), (15, 16, 30, 32), (16, 30, 32), (18, 26, 34), (22, 33, 35), (26, 34), (27, 31, 38), (28, 41), (29, 45, 48), (30, 32), (31, 38), (33, 35), (45, 48), (0, 1, 3, 5, 6, 8, 9, 12, 13, 17, 19, 20, 21, 23, 24, 25, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49)]","[0, 1, 3, 5, 6, 8, 9, 12, 13, 17, 19, 20, 21, 23, 24, 25, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49]"
F11,50,1e-09,42,"[(0, 1, 3, 5, 6, 8, 9, 12, 13, 17, 19, 20, 21, 23, 24, 25, 36, 37, 39, 40, 43, 44, 46, 47, 49), (1, 21), (2, 27, 31, 38), (3, 5, 6, 8, 9, 12, 13, 17, 19, 20, 21, 23, 24, 25, 36, 37, 39, 40, 43, 44, 46, 47, 49), (4, 22, 33, 35), (5, 6, 8, 9, 12, 13, 17, 19, 20, 21, 23, 24, 25, 36, 37, 39, 40, 43, 44, 46, 47, 49), (6, 8, 9, 12, 13, 17, 19, 20, 21, 23, 24, 25, 36, 37, 39, 40, 43, 44, 46, 47, 49), (7, 18, 26, 34), (8, 9, 12, 13, 17, 19, 20, 21, 23, 24, 25, 36, 37, 39, 40, 43, 44, 46, 47, 49), (9, 12, 13, 17, 19, 20, 21, 23, 24, 25, 36, 37, 39, 40, 43, 44, 46, 47, 49), (10, 11, 28, 41), (11, 28, 41), (13, 17, 19, 20, 21, 23, 24, 25, 36, 37, 39, 40, 43, 44, 46, 47, 49), (14, 29, 45, 48), (15, 16, 30, 32), (16, 30, 32), (17, 19, 20, 21, 23, 24, 25, 36, 37, 39, 40, 43, 44, 46, 47, 49), (18, 26, 34), (19, 20, 21, 23, 24, 25, 36, 37, 39, 40, 43, 44, 46, 47, 49), (20, 21, 23, 36, 37, 39, 40, 44, 49), (21, 23, 24, 25, 36, 37, 39, 40, 43, 44, 46, 47, 49), (22, 33, 35), (23, 24, 25, 36, 37, 39, 40, 43, 44, 46, 47, 49), (24, 25, 36, 37, 39, 40, 43, 44, 46, 47, 49), (25, 36, 37, 39, 40, 43, 44, 46, 47, 49), (26, 34), (27, 31, 38), (28, 41), (29, 45, 48), (30, 32), (31, 38), (33, 35), (36, 37, 39, 40, 43, 44, 46, 47, 49), (37, 39, 40, 44, 47, 49), (39, 40, 43, 44, 47, 49), (40, 44, 49), (43, 44, 46, 47, 49), (44, 46, 47, 49), (45, 48), (46, 47, 49), (47, 49), (12, 32, 34, 35, 38, 41, 42, 48, 49)]","[12, 32, 34, 35, 38, 41, 42, 48, 49]"
F11,60,0.1,21,"[(2, 11, 34), (4, 10, 22, 40), (7, 14, 32, 49), (10, 22, 40), (11, 34), (14, 32, 49), (15, 27, 56), (18, 27, 56), (22, 40), (26, 28, 35, 59), (27, 56), (28, 35, 59), (29, 42, 50, 54), (30, 33, 41, 43), (33, 41, 43), (34, 58), (35, 59), (41, 43), (42, 50, 54), (50, 54), (0, 1, 3, 5, 6, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 31, 32, 36, 37, 38, 39, 40, 43, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[0, 1, 3, 5, 6, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 31, 32, 36, 37, 38, 39, 40, 43, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F11,60,0.001,22,"[(2, 11, 34, 58), (4, 10, 22, 40), (7, 14, 32, 49), (10, 22, 40), (11, 34, 58), (14, 32, 49), (15, 18, 27, 56), (18, 27, 56), (22, 40), (26, 28, 35, 59), (27, 56), (28, 35, 59), (29, 42, 50, 54), (30, 33, 41, 43), (32, 49), (33, 41, 43), (34, 58), (35, 59), (41, 43), (42, 50, 54), (50, 54), (0, 1, 3, 5, 6, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 31, 36, 37, 38, 39, 40, 43, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[0, 1, 3, 5, 6, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 31, 36, 37, 38, 39, 40, 43, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F11,60,1e-06,22,"[(2, 11, 34, 58), (4, 10, 22, 40), (7, 14, 32, 49), (10, 22, 40), (11, 34, 58), (14, 32, 49), (15, 18, 27, 56), (18, 27, 56), (22, 40), (26, 28, 35, 59), (27, 56), (28, 35, 59), (29, 42, 50, 54), (30, 33, 41, 43), (32, 49), (33, 41, 43), (34, 58), (35, 59), (41, 43), (42, 50, 54), (50, 54), (0, 1, 3, 5, 6, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 31, 36, 37, 38, 39, 40, 43, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[0, 1, 3, 5, 6, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 31, 36, 37, 38, 39, 40, 43, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F11,60,1e-09,48,"[(0, 1, 3, 6, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 36, 37, 38, 39, 44, 45, 46, 47, 48, 51, 52, 53, 55, 57), (2, 11, 34, 58), (3, 6, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 36, 37, 38, 39, 44, 45, 46, 47, 48, 51, 52, 53, 55, 57), (4, 10, 22, 40), (6, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 36, 37, 38, 39, 44, 45, 46, 47, 48, 51, 52, 53, 55, 57), (7, 14, 32, 49), (8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 36, 37, 38, 39, 44, 45, 46, 47, 48, 51, 52, 53, 55, 57), (9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 36, 37, 38, 39, 44, 45, 46, 47, 48, 51, 52, 53, 55, 57), (10, 22, 40), (11, 34, 58), (13, 16, 17, 19, 20, 21, 23, 24, 25, 36, 37, 38, 39, 44, 45, 46, 47, 48, 51, 52, 53, 55, 57), (14, 32, 49), (15, 18, 27, 56), (16, 17, 19, 20, 21, 23, 24, 25, 36, 37, 38, 39, 44, 46, 47, 48, 51, 52, 53, 55, 57), (17, 19, 20, 21, 23, 24, 25, 36, 37, 38, 39, 44, 46, 47, 48, 51, 52, 53, 55, 57), (18, 27, 56), (19, 20, 21, 23, 24, 25, 36, 37, 38, 39, 44, 45, 46, 47, 48, 51, 52, 53, 55, 57), (20, 21, 36, 38, 52), (21, 23, 24, 25, 36, 37, 38, 39, 44, 45, 46, 47, 48, 51, 52, 53, 55, 57), (22, 40), (23, 24, 25, 36, 37, 38, 39, 44, 47, 48, 51, 52, 53, 55, 57), (24, 25, 36, 37, 38, 39, 44, 45, 46, 47, 48, 51, 52, 53, 55, 57), (25, 36, 37, 38, 39, 44, 46, 47, 48, 51, 52, 53, 55, 57), (26, 28, 35, 59), (27, 56), (28, 35, 59), (29, 42, 50, 54), (30, 33, 41, 43), (32, 49), (33, 41, 43), (34, 58), (35, 59), (36, 37, 38, 39, 44, 45, 46, 47, 48, 51, 52, 53, 55, 57), (37, 38, 44, 52), (38, 39, 44, 45, 46, 47, 48, 51, 52, 53, 55, 57), (39, 44, 52, 53, 55, 57), (41, 43), (42, 50, 54), (44, 46, 47, 48, 51, 52, 53, 55, 57), (45, 46, 47, 48, 51, 52, 53, 55, 57), (46, 47, 48, 51, 52, 53, 55, 57), (47, 48, 51, 52, 53, 55, 57), (48, 51, 52, 53, 55, 57), (50, 54), (51, 52, 53, 55, 57), (52, 53, 55, 57), (55, 57), (1, 5, 12, 31, 40, 43, 49, 53, 54, 56, 57, 58, 59)]","[1, 5, 12, 31, 40, 43, 49, 53, 54, 56, 57, 58, 59]"
F11,70,0.1,22,"[(2, 40, 50, 65), (3, 45, 54), (4, 43, 62, 68), (7, 51, 59), (10, 41, 49, 53), (11, 45, 54), (22, 26, 27, 48), (26, 27), (28, 34, 56, 69), (30, 51, 59), (31, 33, 42), (34, 56, 69), (40, 50, 65), (41, 53), (42, 55), (43, 62, 68), (45, 54), (49, 53), (50, 65), (51, 59), (56, 69), (0, 1, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 27, 29, 32, 33, 35, 36, 37, 38, 39, 44, 46, 47, 48, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69)]","[0, 1, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 27, 29, 32, 33, 35, 36, 37, 38, 39, 44, 46, 47, 48, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]"
F11,70,0.001,25,"[(2, 40, 50, 65), (3, 11, 45, 54), (4, 43, 62, 68), (7, 30, 51, 59), (10, 41, 49, 53), (11, 45, 54), (22, 26, 27, 48), (26, 27, 48), (27, 48), (28, 34, 56, 69), (30, 51, 59), (31, 33, 42, 55), (33, 42, 55), (34, 56, 69), (40, 50, 65), (41, 53), (42, 55), (43, 62, 68), (45, 54), (49, 53), (50, 65), (51, 59), (56, 69), (62, 68), (0, 1, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 29, 32, 35, 36, 37, 38, 39, 44, 46, 47, 48, 52, 53, 54, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 69)]","[0, 1, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 29, 32, 35, 36, 37, 38, 39, 44, 46, 47, 48, 52, 53, 54, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 69]"
F11,70,1e-06,25,"[(2, 40, 50, 65), (3, 11, 45, 54), (4, 43, 62, 68), (7, 30, 51, 59), (10, 41, 49, 53), (11, 45, 54), (22, 26, 27, 48), (26, 27, 48), (27, 48), (28, 34, 56, 69), (30, 51, 59), (31, 33, 42, 55), (33, 42, 55), (34, 56, 69), (40, 50, 65), (41, 49, 53), (42, 55), (43, 62, 68), (45, 54), (49, 53), (50, 65), (51, 59), (56, 69), (62, 68), (0, 1, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 29, 32, 35, 36, 37, 38, 39, 44, 46, 47, 48, 52, 53, 54, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 69)]","[0, 1, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 29, 32, 35, 36, 37, 38, 39, 44, 46, 47, 48, 52, 53, 54, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 69]"
F11,70,1e-09,49,"[(0, 1, 5, 6, 8, 9, 12, 13, 15, 16, 17, 18, 20, 21, 23, 24, 25, 29, 35, 36, 37, 38, 39, 44, 46, 47, 52, 58, 60, 61, 63, 64, 66, 67), (2, 40, 50, 65), (3, 11, 45, 54), (4, 43, 62, 68), (5, 6, 8, 12, 13, 15, 18, 20, 21, 23, 25, 29, 35, 36, 37, 38, 39, 44, 47, 52, 58, 60, 61, 63, 64, 66), (6, 8, 12, 13, 15, 18, 20, 21, 23, 29, 35, 36, 37, 38, 39, 44, 47, 52, 58, 60, 61, 63, 64, 66), (7, 30, 51, 59), (8, 12, 13, 18, 20, 21, 23, 29, 35, 36, 37, 38, 39, 44, 52, 58, 60, 61, 63, 64, 66), (9, 12, 13, 15, 18, 20, 21, 23, 29, 35, 36, 37, 38, 39, 44, 47, 52, 58, 60, 61, 63, 64, 66), (10, 41, 49, 53), (11, 45, 54), (13, 18, 20, 21, 23, 29, 35, 36, 37, 38, 44, 52, 58, 61, 64, 66), (15, 18, 21, 36, 38, 52, 64), (16, 18, 20, 21, 23, 29, 36, 37, 38, 44, 52, 58, 61, 64), (17, 18, 20, 21, 23, 29, 36, 37, 38, 44, 52, 58, 61, 64, 66), (18, 20, 21, 23, 24, 25, 29, 35, 36, 37, 38, 39, 44, 46, 47, 52, 58, 60, 61, 63, 64, 66, 67), (19, 20, 21, 23, 24, 25, 29, 35, 36, 37, 38, 39, 44, 47, 52, 58, 60, 61, 63, 64, 66, 67), (21, 23, 24, 25, 29, 35, 36, 37, 38, 39, 44, 46, 47, 52, 58, 60, 61, 63, 64, 66, 67), (22, 26, 27, 48), (23, 36, 38, 52), (24, 29, 35, 36, 37, 38, 39, 44, 52, 58, 60, 61, 63, 64, 66), (25, 29, 36, 37, 38, 44, 52, 58, 61, 64), (26, 27, 48), (27, 48), (28, 34, 56, 69), (29, 36, 37, 38, 44, 52, 58, 61, 64), (30, 51, 59), (31, 33, 42, 55), (33, 42, 55), (34, 56, 69), (36, 37, 38, 39, 44, 46, 47, 52, 58, 60, 61, 63, 64, 66, 67), (38, 39, 44, 46, 47, 52, 58, 60, 61, 63, 64, 66, 67), (40, 50, 65), (41, 49, 53), (42, 55), (43, 62, 68), (44, 52, 58, 61, 64, 66), (45, 54), (46, 47, 52, 58, 60, 61, 63, 64, 66, 67), (47, 52), (49, 53), (50, 65), (51, 59), (52, 58, 60, 61, 63, 64, 66, 67), (56, 69), (58, 61, 64), (62, 68), (64, 66), (1, 12, 14, 20, 32, 35, 37, 39, 48, 53, 54, 55, 57, 59, 60, 61, 63, 65, 66, 67, 68, 69)]","[1, 12, 14, 20, 32, 35, 37, 39, 48, 53, 54, 55, 57, 59, 60, 61, 63, 65, 66, 67, 68, 69]"
F11,80,0.1,28,"[(2, 34, 52), (4, 56, 73), (6, 56, 73), (7, 22, 26), (10, 23, 31, 57), (11, 28, 33, 53), (17, 55, 60, 62), (22, 26), (23, 31, 57), (27, 30, 50, 77), (28, 33, 53), (30, 50, 77), (34, 52, 72), (38, 41, 42, 79), (40, 48, 63, 69), (41, 42, 79), (42, 79), (45, 66, 68, 71), (48, 63, 69), (50, 77), (52, 72), (55, 60, 62), (56, 73), (60, 62), (63, 69), (66, 68, 71), (68, 71), (0, 1, 3, 5, 8, 9, 12, 13, 14, 15, 16, 18, 19, 20, 21, 24, 25, 26, 29, 31, 32, 33, 35, 36, 37, 39, 43, 44, 46, 47, 49, 51, 53, 54, 57, 58, 59, 61, 62, 64, 65, 67, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79)]","[0, 1, 3, 5, 8, 9, 12, 13, 14, 15, 16, 18, 19, 20, 21, 24, 25, 26, 29, 31, 32, 33, 35, 36, 37, 39, 43, 44, 46, 47, 49, 51, 53, 54, 57, 58, 59, 61, 62, 64, 65, 67, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]"
F11,80,0.001,31,"[(2, 34, 52, 72), (3, 7, 22, 26), (4, 56, 73), (6, 56, 73), (7, 22, 26), (10, 23, 31, 57), (11, 28, 33, 53), (17, 55, 60, 62), (22, 26), (23, 31, 57), (27, 30, 50, 77), (28, 33, 53), (30, 50, 77), (31, 57), (33, 53), (34, 52, 72), (38, 41, 42, 79), (40, 48, 63, 69), (41, 42, 79), (42, 79), (45, 66, 68, 71), (48, 63, 69), (50, 77), (52, 72), (55, 60, 62), (56, 73), (60, 62), (63, 69), (66, 68, 71), (68, 71), (0, 1, 5, 8, 9, 12, 13, 14, 15, 16, 18, 19, 20, 21, 24, 25, 26, 29, 32, 35, 36, 37, 39, 43, 44, 46, 47, 49, 51, 53, 54, 57, 58, 59, 61, 62, 64, 65, 67, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79)]","[0, 1, 5, 8, 9, 12, 13, 14, 15, 16, 18, 19, 20, 21, 24, 25, 26, 29, 32, 35, 36, 37, 39, 43, 44, 46, 47, 49, 51, 53, 54, 57, 58, 59, 61, 62, 64, 65, 67, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]"
F11,80,1e-06,31,"[(2, 34, 52, 72), (3, 7, 22, 26), (4, 6, 56, 73), (6, 56, 73), (7, 22, 26), (10, 23, 31, 57), (11, 28, 33, 53), (17, 55, 60, 62), (22, 26), (23, 31, 57), (27, 30, 50, 77), (28, 33, 53), (30, 50, 77), (31, 57), (33, 53), (34, 52, 72), (38, 41, 42, 79), (40, 48, 63, 69), (41, 42, 79), (42, 79), (45, 66, 68, 71), (48, 63, 69), (50, 77), (52, 72), (55, 60, 62), (56, 73), (60, 62), (63, 69), (66, 68, 71), (68, 71), (0, 1, 5, 8, 9, 12, 13, 14, 15, 16, 18, 19, 20, 21, 24, 25, 26, 29, 32, 35, 36, 37, 39, 43, 44, 46, 47, 49, 51, 53, 54, 57, 58, 59, 61, 62, 64, 65, 67, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79)]","[0, 1, 5, 8, 9, 12, 13, 14, 15, 16, 18, 19, 20, 21, 24, 25, 26, 29, 32, 35, 36, 37, 39, 43, 44, 46, 47, 49, 51, 53, 54, 57, 58, 59, 61, 62, 64, 65, 67, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]"
