FUNCTION,DIMENSION,EPSILON,NR_GROUPS,FACTORS,SEPARATE VARS
F8,30,1e-06,25,"[(0, 1, 2, 4, 5, 6, 7, 18, 20, 22, 23, 25), (1, 2, 4, 5, 6, 7, 18, 20, 22, 23, 25), (2, 5, 7, 11, 13, 16, 18, 21, 23, 24, 25, 28), (3, 4, 5, 6, 7, 13, 18, 20, 22, 23, 24, 25, 27, 29), (4, 5, 6, 7, 18, 20, 22, 23, 25), (5, 18), (6, 7, 18, 20, 22, 23, 25), (7, 13, 26), (8, 9, 13, 14, 17, 26), (9, 11, 12, 13, 15, 18, 20, 22, 23, 24, 25, 27, 29), (10, 13, 28), (11, 18, 20, 22, 23, 25), (12, 18, 20, 22, 23, 25), (13, 14, 18, 28), (14, 15, 18, 20, 22, 23, 24, 25, 27, 29), (15, 18, 20, 22, 23, 24, 25), (17, 26), (18, 20, 22, 23, 25), (21, 25), (22, 26), (23, 25), (24, 26), (26, 27, 29), (27, 29), (16, 19, 20, 25, 28, 29)]","[16, 19, 20, 25, 28, 29]"
F8,30,1e-09,25,"[(0, 1, 2, 4, 5, 6, 7, 18, 20, 22, 23, 25), (1, 2, 4, 5, 6, 7, 18, 20, 22, 23, 25), (2, 5, 7, 11, 13, 16, 18, 21, 23, 24, 25, 28), (3, 4, 5, 6, 7, 13, 18, 20, 22, 23, 24, 25, 27, 29), (4, 5, 6, 7, 18, 20, 22, 23, 25), (5, 18), (6, 7, 18, 20, 22, 23, 25), (7, 13, 26), (8, 9, 13, 14, 17, 26), (9, 11, 12, 13, 15, 18, 20, 22, 23, 24, 25, 27, 29), (10, 13, 28), (11, 18, 20, 22, 23, 25), (12, 18, 20, 22, 23, 25), (13, 14, 18, 28), (14, 15, 18, 20, 22, 23, 24, 25, 27, 29), (15, 18, 20, 22, 23, 24, 25), (17, 26), (18, 20, 22, 23, 25), (21, 25), (22, 26), (23, 25), (24, 26), (26, 27, 29), (27, 29), (16, 19, 20, 25, 28, 29)]","[16, 19, 20, 25, 28, 29]"
F8,40,0.1,34,"[(0, 1, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 24, 30, 31, 37), (1, 9, 14, 17), (2, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 24, 28, 30, 31, 37), (3, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 24, 28, 30, 31, 37), (4, 20, 25), (5, 9, 10, 11, 12, 14, 17, 18, 19, 20, 24, 30, 31, 37), (6, 9, 14, 17), (7, 9, 10, 12, 14, 17, 19, 20, 24, 30, 31), (8, 13, 25, 33, 34, 36), (9, 10, 11, 12, 14, 17, 18, 19, 20, 24, 30, 31, 37), (10, 12, 14, 17, 19, 20, 31), (11, 13, 25, 33, 34, 36), (12, 14, 17, 18, 19, 20, 24, 30, 31, 37), (13, 14, 16, 17, 18, 19, 20, 24, 28, 30, 31, 37), (14, 17, 18, 19, 20, 24, 30, 31, 37), (15, 20, 25, 27, 33, 34, 36), (16, 17, 18, 19, 20, 21, 23, 24, 25, 28, 30, 31, 32, 35, 37, 38, 39), (17, 18, 19, 20, 24, 30, 31, 37), (18, 25, 33, 34, 36), (19, 20, 24, 30, 31, 37), (20, 21, 22, 23, 24, 25, 28, 30, 31, 32, 35, 37, 38, 39), (21, 24, 31), (22, 25), (23, 24, 30, 31, 37), (25, 27, 30, 31, 33, 34, 36, 37), (27, 33, 34, 36), (28, 30, 31, 32, 35, 37), (30, 33, 34, 36), (32, 37), (33, 37), (34, 37), (35, 37), (36, 37), (24, 26, 29, 31, 37, 38, 39)]","[24, 26, 29, 31, 37, 38, 39]"
F8,40,0.001,34,"[(0, 1, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 24, 30, 31, 37), (1, 9, 14, 17), (2, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 24, 28, 30, 31, 37), (3, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 24, 28, 30, 31, 37), (4, 20, 25), (5, 9, 10, 11, 12, 14, 17, 18, 19, 20, 24, 30, 31, 37), (6, 9, 14, 17), (7, 9, 10, 12, 14, 17, 19, 20, 24, 30, 31), (8, 13, 25, 33, 34, 36), (9, 10, 11, 12, 14, 17, 18, 19, 20, 24, 30, 31, 37), (10, 12, 14, 17, 19, 20, 31), (11, 13, 25, 33, 34, 36), (12, 14, 17, 18, 19, 20, 24, 30, 31, 37), (13, 14, 16, 17, 18, 19, 20, 24, 28, 30, 31, 37), (14, 17, 18, 19, 20, 24, 30, 31, 37), (15, 20, 25, 27, 33, 34, 36), (16, 17, 18, 19, 20, 21, 23, 24, 25, 28, 30, 31, 32, 35, 37, 38, 39), (17, 18, 19, 20, 24, 30, 31, 37), (18, 25, 33, 34, 36), (19, 20, 24, 30, 31, 37), (20, 21, 22, 23, 24, 25, 28, 30, 31, 32, 35, 37, 38, 39), (21, 24, 31), (22, 25), (23, 24, 30, 31, 37), (25, 27, 30, 31, 33, 34, 36, 37), (27, 33, 34, 36), (28, 30, 31, 32, 35, 37), (30, 33, 34, 36), (32, 37), (33, 37), (34, 37), (35, 37), (36, 37), (24, 26, 29, 31, 37, 38, 39)]","[24, 26, 29, 31, 37, 38, 39]"
F8,40,1e-06,34,"[(0, 1, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 24, 30, 31, 37), (1, 9, 14, 17), (2, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 24, 28, 30, 31, 37), (3, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 24, 28, 30, 31, 37), (4, 20, 25), (5, 9, 10, 11, 12, 14, 17, 18, 19, 20, 24, 30, 31, 37), (6, 9, 14, 17), (7, 9, 10, 12, 14, 17, 19, 20, 24, 30, 31), (8, 13, 25, 33, 34, 36), (9, 10, 11, 12, 14, 17, 18, 19, 20, 24, 30, 31, 37), (10, 12, 14, 17, 19, 20, 31), (11, 13, 25, 33, 34, 36), (12, 14, 17, 18, 19, 20, 24, 30, 31, 37), (13, 14, 16, 17, 18, 19, 20, 24, 28, 30, 31, 37), (14, 17, 18, 19, 20, 24, 30, 31, 37), (15, 20, 25, 27, 33, 34, 36), (16, 17, 18, 19, 20, 21, 23, 24, 25, 28, 30, 31, 32, 35, 37, 38, 39), (17, 18, 19, 20, 24, 30, 31, 37), (18, 25, 33, 34, 36), (19, 20, 24, 30, 31, 37), (20, 21, 22, 23, 24, 25, 28, 30, 31, 32, 35, 37, 38, 39), (21, 24, 31), (22, 25), (23, 24, 30, 31, 37), (25, 27, 30, 31, 33, 34, 36, 37), (27, 33, 34, 36), (28, 30, 31, 32, 35, 37), (30, 33, 34, 36), (32, 37), (33, 37), (34, 37), (35, 37), (36, 37), (24, 26, 29, 31, 37, 38, 39)]","[24, 26, 29, 31, 37, 38, 39]"
F8,40,1e-09,34,"[(0, 1, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 24, 30, 31, 37), (1, 9, 14, 17), (2, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 24, 28, 30, 31, 37), (3, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 24, 28, 30, 31, 37), (4, 20, 25), (5, 9, 10, 11, 12, 14, 17, 18, 19, 20, 24, 30, 31, 37), (6, 9, 14, 17), (7, 9, 10, 12, 14, 17, 19, 20, 24, 30, 31), (8, 13, 25, 33, 34, 36), (9, 10, 11, 12, 14, 17, 18, 19, 20, 24, 30, 31, 37), (10, 12, 14, 17, 19, 20, 31), (11, 13, 25, 33, 34, 36), (12, 14, 17, 18, 19, 20, 24, 30, 31, 37), (13, 14, 16, 17, 18, 19, 20, 24, 28, 30, 31, 37), (14, 17, 18, 19, 20, 24, 30, 31, 37), (15, 20, 25, 27, 33, 34, 36), (16, 17, 18, 19, 20, 21, 23, 24, 25, 28, 30, 31, 32, 35, 37, 38, 39), (17, 18, 19, 20, 24, 30, 31, 37), (18, 25, 33, 34, 36), (19, 20, 24, 30, 31, 37), (20, 21, 22, 23, 24, 25, 28, 30, 31, 32, 35, 37, 38, 39), (21, 24, 31), (22, 25), (23, 24, 30, 31, 37), (25, 27, 30, 31, 33, 34, 36, 37), (27, 33, 34, 36), (28, 30, 31, 32, 35, 37), (30, 33, 34, 36), (32, 37), (33, 37), (34, 37), (35, 37), (36, 37), (24, 26, 29, 31, 37, 38, 39)]","[24, 26, 29, 31, 37, 38, 39]"
F8,50,0.1,40,"[(0, 10, 24, 32, 35, 39), (1, 2, 3, 5, 6, 9, 10, 13, 17, 18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (2, 3, 5, 6, 9, 10, 13, 17, 18, 21, 25, 26, 27, 29, 30, 33, 40, 42, 44, 45, 49), (3, 5, 6, 9, 10, 13, 17, 18, 25, 26, 33, 40, 42, 45, 49), (4, 5, 6, 9, 10, 13, 17, 18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (5, 6, 9, 10, 13, 17, 18, 21, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 48, 49), (6, 9, 10, 13, 17, 18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (7, 9, 10, 13, 17, 18, 20, 21, 22, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 48, 49), (8, 13, 18, 25, 26, 33, 42), (9, 10, 13, 17, 18, 25, 26, 33, 42, 45), (10, 11, 12, 14, 15, 17, 19, 23, 25, 34, 35, 36, 37, 41, 46, 48), (11, 16, 22, 28, 32, 40, 45, 47), (12, 24, 32, 35, 39), (13, 17, 18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (14, 17, 18, 25, 26, 33, 42, 45, 49), (15, 24, 32, 35, 39), (17, 18, 25, 26, 33, 42, 45), (18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (20, 21, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 48, 49), (21, 35), (22, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 48, 49), (23, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 49), (24, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 48, 49), (25, 26, 33, 40, 42, 44, 45, 49), (26, 33, 40, 42, 45, 49), (27, 29, 30, 31, 33, 40, 42, 44, 45, 46, 47, 48, 49), (28, 32, 33, 40, 41, 42, 45, 46, 47, 49), (29, 30, 31, 33, 40, 42, 44, 45, 47, 48, 49), (30, 31, 33, 40, 42, 44, 45, 47, 48, 49), (31, 33, 40, 42, 44, 45, 48, 49), (32, 33, 40, 42, 44, 45, 46, 47, 48, 49), (33, 40, 42, 44, 45, 49), (34, 35, 39), (35, 40, 42, 44, 45, 48, 49), (39, 40, 42, 44, 45, 47, 48, 49), (42, 44, 45, 49), (45, 49), (47, 49), (48, 49), (16, 19, 36, 37, 38, 40, 41, 43, 44, 46, 49)]","[16, 19, 36, 37, 38, 40, 41, 43, 44, 46, 49]"
F8,50,0.001,40,"[(0, 10, 24, 32, 35, 39), (1, 2, 3, 5, 6, 9, 10, 13, 17, 18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (2, 3, 5, 6, 9, 10, 13, 17, 18, 21, 25, 26, 27, 29, 30, 33, 40, 42, 44, 45, 49), (3, 5, 6, 9, 10, 13, 17, 18, 25, 26, 33, 40, 42, 45, 49), (4, 5, 6, 9, 10, 13, 17, 18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (5, 6, 9, 10, 13, 17, 18, 21, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 48, 49), (6, 9, 10, 13, 17, 18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (7, 9, 10, 13, 17, 18, 20, 21, 22, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 48, 49), (8, 13, 18, 25, 26, 33, 42), (9, 10, 13, 17, 18, 25, 26, 33, 42, 45), (10, 11, 12, 14, 15, 17, 19, 23, 25, 34, 35, 36, 37, 41, 46, 48), (11, 16, 22, 28, 32, 40, 45, 47), (12, 24, 32, 35, 39), (13, 17, 18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (14, 17, 18, 25, 26, 33, 42, 45, 49), (15, 24, 32, 35, 39), (17, 18, 25, 26, 33, 42, 45), (18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (20, 21, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 48, 49), (21, 35), (22, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 48, 49), (23, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 49), (24, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 48, 49), (25, 26, 33, 40, 42, 44, 45, 49), (26, 33, 40, 42, 45, 49), (27, 29, 30, 31, 33, 40, 42, 44, 45, 46, 47, 48, 49), (28, 32, 33, 40, 41, 42, 45, 46, 47, 49), (29, 30, 31, 33, 40, 42, 44, 45, 47, 48, 49), (30, 31, 33, 40, 42, 44, 45, 47, 48, 49), (31, 33, 40, 42, 44, 45, 48, 49), (32, 33, 40, 42, 44, 45, 46, 47, 48, 49), (33, 40, 42, 44, 45, 49), (34, 35, 39), (35, 40, 42, 44, 45, 48, 49), (39, 40, 42, 44, 45, 47, 48, 49), (42, 44, 45, 49), (45, 49), (47, 49), (48, 49), (16, 19, 36, 37, 38, 40, 41, 43, 44, 46, 49)]","[16, 19, 36, 37, 38, 40, 41, 43, 44, 46, 49]"
F8,50,1e-06,40,"[(0, 10, 24, 32, 35, 39), (1, 2, 3, 5, 6, 9, 10, 13, 17, 18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (2, 3, 5, 6, 9, 10, 13, 17, 18, 21, 25, 26, 27, 29, 30, 33, 40, 42, 44, 45, 49), (3, 5, 6, 9, 10, 13, 17, 18, 25, 26, 33, 40, 42, 45, 49), (4, 5, 6, 9, 10, 13, 17, 18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (5, 6, 9, 10, 13, 17, 18, 21, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 48, 49), (6, 9, 10, 13, 17, 18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (7, 9, 10, 13, 17, 18, 20, 21, 22, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 48, 49), (8, 13, 18, 25, 26, 33, 42), (9, 10, 13, 17, 18, 25, 26, 33, 42, 45), (10, 11, 12, 14, 15, 17, 19, 23, 25, 34, 35, 36, 37, 41, 46, 48), (11, 16, 22, 28, 32, 40, 45, 47), (12, 24, 32, 35, 39), (13, 17, 18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (14, 17, 18, 25, 26, 33, 42, 45, 49), (15, 24, 32, 35, 39), (17, 18, 25, 26, 33, 42, 45), (18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (20, 21, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 48, 49), (21, 35), (22, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 48, 49), (23, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 49), (24, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 48, 49), (25, 26, 33, 40, 42, 44, 45, 49), (26, 33, 40, 42, 45, 49), (27, 29, 30, 31, 33, 40, 42, 44, 45, 46, 47, 48, 49), (28, 32, 33, 40, 41, 42, 45, 46, 47, 49), (29, 30, 31, 33, 40, 42, 44, 45, 47, 48, 49), (30, 31, 33, 40, 42, 44, 45, 47, 48, 49), (31, 33, 40, 42, 44, 45, 48, 49), (32, 33, 40, 42, 44, 45, 46, 47, 48, 49), (33, 40, 42, 44, 45, 49), (34, 35, 39), (35, 40, 42, 44, 45, 48, 49), (39, 40, 42, 44, 45, 47, 48, 49), (42, 44, 45, 49), (45, 49), (47, 49), (48, 49), (16, 19, 36, 37, 38, 40, 41, 43, 44, 46, 49)]","[16, 19, 36, 37, 38, 40, 41, 43, 44, 46, 49]"
F8,50,1e-09,40,"[(0, 10, 24, 32, 35, 39), (1, 2, 3, 5, 6, 9, 10, 13, 17, 18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (2, 3, 5, 6, 9, 10, 13, 17, 18, 21, 25, 26, 27, 29, 30, 33, 40, 42, 44, 45, 49), (3, 5, 6, 9, 10, 13, 17, 18, 25, 26, 33, 40, 42, 45, 49), (4, 5, 6, 9, 10, 13, 17, 18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (5, 6, 9, 10, 13, 17, 18, 21, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 48, 49), (6, 9, 10, 13, 17, 18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (7, 9, 10, 13, 17, 18, 20, 21, 22, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 48, 49), (8, 13, 18, 25, 26, 33, 42), (9, 10, 13, 17, 18, 25, 26, 33, 42, 45), (10, 11, 12, 14, 15, 17, 19, 23, 25, 34, 35, 36, 37, 41, 46, 48), (11, 16, 22, 28, 32, 40, 45, 47), (12, 24, 32, 35, 39), (13, 17, 18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (14, 17, 18, 25, 26, 33, 42, 45, 49), (15, 24, 32, 35, 39), (17, 18, 25, 26, 33, 42, 45), (18, 21, 25, 26, 33, 40, 42, 44, 45, 49), (20, 21, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 48, 49), (21, 35), (22, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 48, 49), (23, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 49), (24, 25, 26, 27, 29, 30, 31, 33, 40, 42, 44, 45, 48, 49), (25, 26, 33, 40, 42, 44, 45, 49), (26, 33, 40, 42, 45, 49), (27, 29, 30, 31, 33, 40, 42, 44, 45, 46, 47, 48, 49), (28, 32, 33, 40, 41, 42, 45, 46, 47, 49), (29, 30, 31, 33, 40, 42, 44, 45, 47, 48, 49), (30, 31, 33, 40, 42, 44, 45, 47, 48, 49), (31, 33, 40, 42, 44, 45, 48, 49), (32, 33, 40, 42, 44, 45, 46, 47, 48, 49), (33, 40, 42, 44, 45, 49), (34, 35, 39), (35, 40, 42, 44, 45, 48, 49), (39, 40, 42, 44, 45, 47, 48, 49), (42, 44, 45, 49), (45, 49), (47, 49), (48, 49), (16, 19, 36, 37, 38, 40, 41, 43, 44, 46, 49)]","[16, 19, 36, 37, 38, 40, 41, 43, 44, 46, 49]"
F8,60,0.1,59,"[(0, 21, 26, 44, 53), (1, 2, 3, 10, 11, 13, 16, 18, 21, 26, 33, 34, 36, 37, 38, 39, 41, 42, 44, 49, 53, 54, 58, 59), (2, 3, 11, 13, 18, 21, 26, 33, 34, 36, 39, 41, 42, 44, 49, 53, 54, 58, 59), (3, 8, 10, 11, 13, 14, 16, 18, 21, 26, 33, 34, 36, 37, 38, 39, 41, 42, 44, 49, 53, 54, 58, 59), (4, 7, 20, 26, 27, 30, 31, 46, 47, 50, 57, 59), (5, 11, 13, 18, 21, 33, 34, 39, 42, 44, 49, 53, 54, 58, 59), (6, 10, 11, 13, 16, 18, 21, 26, 33, 34, 36, 37, 38, 39, 41, 42, 44, 49, 53, 54, 58, 59), (7, 8, 9, 10, 11, 13, 14, 16, 17, 18, 21, 22, 23, 24, 25, 26, 29, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 44, 45, 48, 49, 51, 52, 53, 54, 56, 58, 59), (8, 26, 27, 30, 31, 59), (9, 10, 11, 13, 14, 16, 18, 21, 26, 33, 34, 36, 37, 38, 39, 41, 42, 44, 49, 53, 54, 58, 59), (10, 26), (11, 21, 26, 44, 49, 53), (12, 21, 44, 49, 53), (13, 16, 18, 21, 26, 33, 34, 36, 37, 38, 39, 41, 42, 44, 49, 53, 54, 58, 59), (14, 20, 26, 27, 30, 31, 59), (15, 21, 44, 49, 53), (16, 26, 44, 53), (17, 18, 21, 22, 23, 26, 33, 34, 36, 37, 38, 39, 41, 42, 44, 49, 53, 54, 58, 59), (18, 21, 26, 33, 34, 36, 37, 38, 39, 41, 42, 44, 49, 53, 54, 58, 59), (19, 44), (20, 21, 22, 23, 24, 25, 26, 29, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 44, 45, 48, 49, 51, 52, 53, 54, 56, 58, 59), (21, 22, 23, 26, 29, 33, 34, 36, 37, 38, 39, 41, 42, 44, 48, 49, 52, 53, 54, 58, 59), (22, 23, 24, 25, 26, 29, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 44, 45, 48, 49, 51, 52, 53, 54, 56, 58, 59), (23, 24, 25, 26, 29, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 44, 45, 48, 49, 51, 52, 53, 54, 56, 58, 59), (24, 33, 42, 44, 49, 53, 58, 59), (25, 26, 33, 34, 36, 37, 38, 39, 41, 42, 44, 49, 53, 54, 58, 59), (26, 28, 31, 32, 33, 35, 38, 43, 49, 50, 52, 53, 54, 55, 58, 59), (27, 29, 33, 34, 36, 37, 38, 39, 40, 41, 42, 44, 45, 48, 49, 51, 52, 53, 54, 58, 59), (28, 59), (29, 33, 34, 36, 37, 38, 39, 40, 41, 42, 44, 45, 48, 49, 51, 52, 53, 54, 58, 59), (30, 33, 34, 36, 37, 38, 39, 40, 41, 42, 44, 45, 48, 49, 51, 52, 53, 54, 58, 59), (31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 44, 45, 48, 49, 51, 52, 53, 54, 58, 59), (32, 33, 42, 44, 49, 53, 59), (33, 34, 36, 37, 38, 39, 41, 42, 44, 49, 53, 54, 58, 59), (34, 44, 49, 53), (35, 36, 37, 40, 41, 42, 45, 46, 47, 48, 49, 52, 53, 54, 56, 58, 59), (36, 44, 53), (37, 44, 53), (38, 44, 53), (39, 42, 44, 49, 53, 59), (40, 41, 42, 44, 48, 49, 52, 53, 54, 58, 59), (41, 44, 53), (42, 44, 49, 53, 54, 58, 59), (43, 44), (44, 48, 49, 51, 52, 53, 54, 58, 59), (45, 49, 53, 54, 58, 59), (46, 59), (47, 50, 59), (48, 49, 51, 52, 53, 54, 58, 59), (49, 53, 54, 58, 59), (50, 57, 59), (51, 52, 53, 54, 58, 59), (52, 53, 54, 58, 59), (53, 54, 58, 59), (54, 59), (56, 59), (57, 59), (58, 59), (55, 59)]","[55, 59]"
