FUNCTION,DIMENSION,EPSILON,NR_GROUPS,FACTORS,SEPARATE VARS
F17,30,1e-09,15,"[(0, 3, 25), (1, 6, 29), (2, 13, 28), (3, 25), (5, 17, 22), (6, 29), (8, 14, 23), (9, 18, 19), (13, 28), (14, 23), (17, 22), (18, 19), (24, 26, 27), (26, 27), (4, 7, 10, 11, 12, 15, 16, 19, 20, 21, 22, 23, 25, 27, 28, 29)]","[4, 7, 10, 11, 12, 15, 16, 19, 20, 21, 22, 23, 25, 27, 28, 29]"
F17,40,0.1,21,"[(2, 37, 39), (3, 9, 38), (5, 13, 17), (6, 21, 23), (7, 32, 33), (9, 38), (10, 15, 28), (12, 26, 31), (13, 17), (15, 28), (16, 34, 36), (18, 27, 29), (20, 22, 25), (21, 23), (22, 25), (26, 31), (27, 29), (32, 33), (34, 36), (37, 39), (0, 1, 4, 8, 11, 14, 17, 19, 23, 24, 25, 28, 29, 30, 31, 33, 35, 36, 38, 39)]","[0, 1, 4, 8, 11, 14, 17, 19, 23, 24, 25, 28, 29, 30, 31, 33, 35, 36, 38, 39]"
F17,40,0.001,21,"[(2, 37, 39), (3, 9, 38), (5, 13, 17), (6, 21, 23), (7, 32, 33), (9, 38), (10, 15, 28), (12, 26, 31), (13, 17), (15, 28), (16, 34, 36), (18, 27, 29), (20, 22, 25), (21, 23), (22, 25), (26, 31), (27, 29), (32, 33), (34, 36), (37, 39), (0, 1, 4, 8, 11, 14, 17, 19, 23, 24, 25, 28, 29, 30, 31, 33, 35, 36, 38, 39)]","[0, 1, 4, 8, 11, 14, 17, 19, 23, 24, 25, 28, 29, 30, 31, 33, 35, 36, 38, 39]"
F17,40,1e-06,21,"[(2, 37, 39), (3, 9, 38), (5, 13, 17), (6, 21, 23), (7, 32, 33), (9, 38), (10, 15, 28), (12, 26, 31), (13, 17), (15, 28), (16, 34, 36), (18, 27, 29), (20, 22, 25), (21, 23), (22, 25), (26, 31), (27, 29), (32, 33), (34, 36), (37, 39), (0, 1, 4, 8, 11, 14, 17, 19, 23, 24, 25, 28, 29, 30, 31, 33, 35, 36, 38, 39)]","[0, 1, 4, 8, 11, 14, 17, 19, 23, 24, 25, 28, 29, 30, 31, 33, 35, 36, 38, 39]"
F17,40,1e-09,21,"[(2, 37, 39), (3, 9, 38), (5, 13, 17), (6, 21, 23), (7, 32, 33), (9, 38), (10, 15, 28), (12, 26, 31), (13, 17), (15, 28), (16, 34, 36), (18, 27, 29), (20, 22, 25), (21, 23), (22, 25), (26, 31), (27, 29), (32, 33), (34, 36), (37, 39), (0, 1, 4, 8, 11, 14, 17, 19, 23, 24, 25, 28, 29, 30, 31, 33, 35, 36, 38, 39)]","[0, 1, 4, 8, 11, 14, 17, 19, 23, 24, 25, 28, 29, 30, 31, 33, 35, 36, 38, 39]"
F17,50,0.1,25,"[(1, 40, 49), (2, 27, 38), (3, 39, 46), (4, 22, 33), (5, 13, 25), (6, 24, 37), (10, 11, 28), (11, 28), (13, 25), (14, 45, 48), (15, 30, 32), (18, 26, 34), (19, 21, 36), (20, 42, 43), (21, 36), (22, 33), (24, 37), (26, 34), (27, 38), (30, 32), (39, 46), (40, 49), (42, 43), (45, 48), (0, 7, 8, 9, 12, 16, 17, 23, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 41, 43, 44, 46, 47, 48, 49)]","[0, 7, 8, 9, 12, 16, 17, 23, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 41, 43, 44, 46, 47, 48, 49]"
F17,50,0.001,25,"[(1, 40, 49), (2, 27, 38), (3, 39, 46), (4, 22, 33), (5, 13, 25), (6, 24, 37), (10, 11, 28), (11, 28), (13, 25), (14, 45, 48), (15, 30, 32), (18, 26, 34), (19, 21, 36), (20, 42, 43), (21, 36), (22, 33), (24, 37), (26, 34), (27, 38), (30, 32), (39, 46), (40, 49), (42, 43), (45, 48), (0, 7, 8, 9, 12, 16, 17, 23, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 41, 43, 44, 46, 47, 48, 49)]","[0, 7, 8, 9, 12, 16, 17, 23, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 41, 43, 44, 46, 47, 48, 49]"
F17,50,1e-06,25,"[(1, 40, 49), (2, 27, 38), (3, 39, 46), (4, 22, 33), (5, 13, 25), (6, 24, 37), (10, 11, 28), (11, 28), (13, 25), (14, 45, 48), (15, 30, 32), (18, 26, 34), (19, 21, 36), (20, 42, 43), (21, 36), (22, 33), (24, 37), (26, 34), (27, 38), (30, 32), (39, 46), (40, 49), (42, 43), (45, 48), (0, 7, 8, 9, 12, 16, 17, 23, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 41, 43, 44, 46, 47, 48, 49)]","[0, 7, 8, 9, 12, 16, 17, 23, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 41, 43, 44, 46, 47, 48, 49]"
F17,50,1e-09,25,"[(1, 40, 49), (2, 27, 38), (3, 39, 46), (4, 22, 33), (5, 13, 25), (6, 24, 37), (10, 11, 28), (11, 28), (13, 25), (14, 45, 48), (15, 30, 32), (18, 26, 34), (19, 21, 36), (20, 42, 43), (21, 36), (22, 33), (24, 37), (26, 34), (27, 38), (30, 32), (39, 46), (40, 49), (42, 43), (45, 48), (0, 7, 8, 9, 12, 16, 17, 23, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 41, 43, 44, 46, 47, 48, 49)]","[0, 7, 8, 9, 12, 16, 17, 23, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 41, 43, 44, 46, 47, 48, 49]"
F17,60,0.1,31,"[(0, 47, 53), (2, 11, 34), (4, 22, 40), (5, 16, 31), (7, 14, 49), (8, 20, 52), (9, 39, 55), (11, 34), (12, 24, 46), (14, 49), (16, 31), (17, 25, 37), (18, 27, 56), (20, 52), (21, 23, 36), (22, 40), (23, 36), (24, 46), (25, 37), (26, 35, 59), (27, 56), (29, 42, 50), (30, 33, 41), (33, 41), (35, 59), (38, 48, 57), (39, 55), (42, 50), (47, 53), (48, 57), (1, 3, 6, 10, 13, 15, 19, 28, 31, 32, 34, 36, 37, 40, 41, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[1, 3, 6, 10, 13, 15, 19, 28, 31, 32, 34, 36, 37, 40, 41, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F17,60,0.001,31,"[(0, 47, 53), (2, 11, 34), (4, 22, 40), (5, 16, 31), (7, 14, 49), (8, 20, 52), (9, 39, 55), (11, 34), (12, 24, 46), (14, 49), (16, 31), (17, 25, 37), (18, 27, 56), (20, 52), (21, 23, 36), (22, 40), (23, 36), (24, 46), (25, 37), (26, 35, 59), (27, 56), (29, 42, 50), (30, 33, 41), (33, 41), (35, 59), (38, 48, 57), (39, 55), (42, 50), (47, 53), (48, 57), (1, 3, 6, 10, 13, 15, 19, 28, 31, 32, 34, 36, 37, 40, 41, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[1, 3, 6, 10, 13, 15, 19, 28, 31, 32, 34, 36, 37, 40, 41, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F17,60,1e-06,31,"[(0, 47, 53), (2, 11, 34), (4, 22, 40), (5, 16, 31), (7, 14, 49), (8, 20, 52), (9, 39, 55), (11, 34), (12, 24, 46), (14, 49), (16, 31), (17, 25, 37), (18, 27, 56), (20, 52), (21, 23, 36), (22, 40), (23, 36), (24, 46), (25, 37), (26, 35, 59), (27, 56), (29, 42, 50), (30, 33, 41), (33, 41), (35, 59), (38, 48, 57), (39, 55), (42, 50), (47, 53), (48, 57), (1, 3, 6, 10, 13, 15, 19, 28, 31, 32, 34, 36, 37, 40, 41, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[1, 3, 6, 10, 13, 15, 19, 28, 31, 32, 34, 36, 37, 40, 41, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F17,60,1e-09,31,"[(0, 47, 53), (2, 11, 34), (4, 22, 40), (5, 16, 31), (7, 14, 49), (8, 20, 52), (9, 39, 55), (11, 34), (12, 24, 46), (14, 49), (16, 31), (17, 25, 37), (18, 27, 56), (20, 52), (21, 23, 36), (22, 40), (23, 36), (24, 46), (25, 37), (26, 35, 59), (27, 56), (29, 42, 50), (30, 33, 41), (33, 41), (35, 59), (38, 48, 57), (39, 55), (42, 50), (47, 53), (48, 57), (1, 3, 6, 10, 13, 15, 19, 28, 31, 32, 34, 36, 37, 40, 41, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[1, 3, 6, 10, 13, 15, 19, 28, 31, 32, 34, 36, 37, 40, 41, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F17,70,0.1,35,"[(0, 15, 18), (1, 38, 58), (2, 50, 65), (3, 11, 54), (6, 24, 61), (7, 30, 51), (9, 21, 36), (10, 41, 49), (11, 54), (13, 25, 37), (14, 32, 57), (15, 18), (16, 20, 66), (19, 29, 52), (20, 66), (21, 36), (24, 61), (25, 37), (26, 27, 48), (27, 48), (29, 52), (30, 51), (31, 33, 42), (32, 57), (33, 42), (34, 56, 69), (38, 58), (41, 49), (43, 62, 68), (46, 60, 63), (50, 65), (56, 69), (60, 63), (62, 68), (4, 5, 8, 12, 17, 18, 22, 23, 28, 35, 36, 37, 39, 40, 42, 44, 45, 47, 48, 49, 51, 52, 53, 54, 55, 57, 58, 59, 61, 63, 64, 65, 66, 67, 68, 69)]","[4, 5, 8, 12, 17, 18, 22, 23, 28, 35, 36, 37, 39, 40, 42, 44, 45, 47, 48, 49, 51, 52, 53, 54, 55, 57, 58, 59, 61, 63, 64, 65, 66, 67, 68, 69]"
F17,70,0.001,35,"[(0, 15, 18), (1, 38, 58), (2, 50, 65), (3, 11, 54), (6, 24, 61), (7, 30, 51), (9, 21, 36), (10, 41, 49), (11, 54), (13, 25, 37), (14, 32, 57), (15, 18), (16, 20, 66), (19, 29, 52), (20, 66), (21, 36), (24, 61), (25, 37), (26, 27, 48), (27, 48), (29, 52), (30, 51), (31, 33, 42), (32, 57), (33, 42), (34, 56, 69), (38, 58), (41, 49), (43, 62, 68), (46, 60, 63), (50, 65), (56, 69), (60, 63), (62, 68), (4, 5, 8, 12, 17, 18, 22, 23, 28, 35, 36, 37, 39, 40, 42, 44, 45, 47, 48, 49, 51, 52, 53, 54, 55, 57, 58, 59, 61, 63, 64, 65, 66, 67, 68, 69)]","[4, 5, 8, 12, 17, 18, 22, 23, 28, 35, 36, 37, 39, 40, 42, 44, 45, 47, 48, 49, 51, 52, 53, 54, 55, 57, 58, 59, 61, 63, 64, 65, 66, 67, 68, 69]"
F17,70,1e-06,35,"[(0, 15, 18), (1, 38, 58), (2, 50, 65), (3, 11, 54), (6, 24, 61), (7, 30, 51), (9, 21, 36), (10, 41, 49), (11, 54), (13, 25, 37), (14, 32, 57), (15, 18), (16, 20, 66), (19, 29, 52), (20, 66), (21, 36), (24, 61), (25, 37), (26, 27, 48), (27, 48), (29, 52), (30, 51), (31, 33, 42), (32, 57), (33, 42), (34, 56, 69), (38, 58), (41, 49), (43, 62, 68), (46, 60, 63), (50, 65), (56, 69), (60, 63), (62, 68), (4, 5, 8, 12, 17, 18, 22, 23, 28, 35, 36, 37, 39, 40, 42, 44, 45, 47, 48, 49, 51, 52, 53, 54, 55, 57, 58, 59, 61, 63, 64, 65, 66, 67, 68, 69)]","[4, 5, 8, 12, 17, 18, 22, 23, 28, 35, 36, 37, 39, 40, 42, 44, 45, 47, 48, 49, 51, 52, 53, 54, 55, 57, 58, 59, 61, 63, 64, 65, 66, 67, 68, 69]"
F17,70,1e-09,35,"[(0, 15, 18), (1, 38, 58), (2, 50, 65), (3, 11, 54), (6, 24, 61), (7, 30, 51), (9, 21, 36), (10, 41, 49), (11, 54), (13, 25, 37), (14, 32, 57), (15, 18), (16, 20, 66), (19, 29, 52), (20, 66), (21, 36), (24, 61), (25, 37), (26, 27, 48), (27, 48), (29, 52), (30, 51), (31, 33, 42), (32, 57), (33, 42), (34, 56, 69), (38, 58), (41, 49), (43, 62, 68), (46, 60, 63), (50, 65), (56, 69), (60, 63), (62, 68), (4, 5, 8, 12, 17, 18, 22, 23, 28, 35, 36, 37, 39, 40, 42, 44, 45, 47, 48, 49, 51, 52, 53, 54, 55, 57, 58, 59, 61, 63, 64, 65, 66, 67, 68, 69)]","[4, 5, 8, 12, 17, 18, 22, 23, 28, 35, 36, 37, 39, 40, 42, 44, 45, 47, 48, 49, 51, 52, 53, 54, 55, 57, 58, 59, 61, 63, 64, 65, 66, 67, 68, 69]"
F17,80,0.1,41,"[(0, 18, 78), (1, 43, 61), (2, 52, 72), (3, 7, 22), (5, 16, 59), (6, 56, 73), (7, 22), (8, 20, 74), (9, 21, 36), (10, 23, 57), (12, 58, 65), (14, 54, 75), (16, 59), (17, 55, 60), (18, 78), (20, 74), (21, 36), (23, 57), (24, 29, 49), (25, 37, 46), (27, 30, 50), (28, 33, 53), (29, 49), (30, 50), (33, 53), (37, 46), (38, 41, 42), (40, 48, 69), (41, 42), (43, 61), (45, 66, 71), (47, 64, 67), (48, 69), (52, 72), (54, 75), (55, 60), (56, 73), (58, 65), (64, 67), (66, 71), (4, 11, 13, 15, 19, 22, 26, 31, 32, 34, 35, 36, 39, 42, 44, 46, 49, 50, 51, 53, 57, 59, 60, 61, 62, 63, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79)]","[4, 11, 13, 15, 19, 22, 26, 31, 32, 34, 35, 36, 39, 42, 44, 46, 49, 50, 51, 53, 57, 59, 60, 61, 62, 63, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]"
F17,80,0.001,41,"[(0, 18, 78), (1, 43, 61), (2, 52, 72), (3, 7, 22), (5, 16, 59), (6, 56, 73), (7, 22), (8, 20, 74), (9, 21, 36), (10, 23, 57), (12, 58, 65), (14, 54, 75), (16, 59), (17, 55, 60), (18, 78), (20, 74), (21, 36), (23, 57), (24, 29, 49), (25, 37, 46), (27, 30, 50), (28, 33, 53), (29, 49), (30, 50), (33, 53), (37, 46), (38, 41, 42), (40, 48, 69), (41, 42), (43, 61), (45, 66, 71), (47, 64, 67), (48, 69), (52, 72), (54, 75), (55, 60), (56, 73), (58, 65), (64, 67), (66, 71), (4, 11, 13, 15, 19, 22, 26, 31, 32, 34, 35, 36, 39, 42, 44, 46, 49, 50, 51, 53, 57, 59, 60, 61, 62, 63, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79)]","[4, 11, 13, 15, 19, 22, 26, 31, 32, 34, 35, 36, 39, 42, 44, 46, 49, 50, 51, 53, 57, 59, 60, 61, 62, 63, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]"
F17,80,1e-06,41,"[(0, 18, 78), (1, 43, 61), (2, 52, 72), (3, 7, 22), (5, 16, 59), (6, 56, 73), (7, 22), (8, 20, 74), (9, 21, 36), (10, 23, 57), (12, 58, 65), (14, 54, 75), (16, 59), (17, 55, 60), (18, 78), (20, 74), (21, 36), (23, 57), (24, 29, 49), (25, 37, 46), (27, 30, 50), (28, 33, 53), (29, 49), (30, 50), (33, 53), (37, 46), (38, 41, 42), (40, 48, 69), (41, 42), (43, 61), (45, 66, 71), (47, 64, 67), (48, 69), (52, 72), (54, 75), (55, 60), (56, 73), (58, 65), (64, 67), (66, 71), (4, 11, 13, 15, 19, 22, 26, 31, 32, 34, 35, 36, 39, 42, 44, 46, 49, 50, 51, 53, 57, 59, 60, 61, 62, 63, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79)]","[4, 11, 13, 15, 19, 22, 26, 31, 32, 34, 35, 36, 39, 42, 44, 46, 49, 50, 51, 53, 57, 59, 60, 61, 62, 63, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]"
F17,80,1e-09,41,"[(0, 18, 78), (1, 43, 61), (2, 52, 72), (3, 7, 22), (5, 16, 59), (6, 56, 73), (7, 22), (8, 20, 74), (9, 21, 36), (10, 23, 57), (12, 58, 65), (14, 54, 75), (16, 59), (17, 55, 60), (18, 78), (20, 74), (21, 36), (23, 57), (24, 29, 49), (25, 37, 46), (27, 30, 50), (28, 33, 53), (29, 49), (30, 50), (33, 53), (37, 46), (38, 41, 42), (40, 48, 69), (41, 42), (43, 61), (45, 66, 71), (47, 64, 67), (48, 69), (52, 72), (54, 75), (55, 60), (56, 73), (58, 65), (64, 67), (66, 71), (4, 11, 13, 15, 19, 22, 26, 31, 32, 34, 35, 36, 39, 42, 44, 46, 49, 50, 51, 53, 57, 59, 60, 61, 62, 63, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79)]","[4, 11, 13, 15, 19, 22, 26, 31, 32, 34, 35, 36, 39, 42, 44, 46, 49, 50, 51, 53, 57, 59, 60, 61, 62, 63, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]"
F17,90,0.1,45,"[(2, 13, 53), (3, 62, 82), (5, 68, 81), (6, 22, 61), (7, 78, 89), (8, 33, 63), (9, 67, 86), (10, 23, 52), (11, 28, 34), (13, 53), (14, 32, 76), (15, 17, 40), (17, 40), (18, 27, 50), (19, 29, 49), (20, 69, 88), (21, 36, 70), (22, 61), (23, 52), (24, 56, 77), (25, 37, 72), (27, 50), (28, 34), (29, 49), (30, 45, 66), (32, 76), (33, 63), (36, 70), (37, 72), (39, 58, 65), (45, 66), (54, 73, 80), (55, 59, 74), (56, 77), (57, 60, 71), (58, 65), (59, 74), (60, 71), (62, 82), (67, 86), (68, 81), (69, 88), (73, 80), (78, 89), (0, 1, 4, 12, 16, 26, 31, 34, 35, 38, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 61, 63, 64, 65, 66, 70, 71, 72, 74, 75, 76, 77, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89)]","[0, 1, 4, 12, 16, 26, 31, 34, 35, 38, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 61, 63, 64, 65, 66, 70, 71, 72, 74, 75, 76, 77, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89]"
F17,90,0.001,45,"[(2, 13, 53), (3, 62, 82), (5, 68, 81), (6, 22, 61), (7, 78, 89), (8, 33, 63), (9, 67, 86), (10, 23, 52), (11, 28, 34), (13, 53), (14, 32, 76), (15, 17, 40), (17, 40), (18, 27, 50), (19, 29, 49), (20, 69, 88), (21, 36, 70), (22, 61), (23, 52), (24, 56, 77), (25, 37, 72), (27, 50), (28, 34), (29, 49), (30, 45, 66), (32, 76), (33, 63), (36, 70), (37, 72), (39, 58, 65), (45, 66), (54, 73, 80), (55, 59, 74), (56, 77), (57, 60, 71), (58, 65), (59, 74), (60, 71), (62, 82), (67, 86), (68, 81), (69, 88), (73, 80), (78, 89), (0, 1, 4, 12, 16, 26, 31, 34, 35, 38, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 61, 63, 64, 65, 66, 70, 71, 72, 74, 75, 76, 77, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89)]","[0, 1, 4, 12, 16, 26, 31, 34, 35, 38, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 61, 63, 64, 65, 66, 70, 71, 72, 74, 75, 76, 77, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89]"
F17,90,1e-06,45,"[(2, 13, 53), (3, 62, 82), (5, 68, 81), (6, 22, 61), (7, 78, 89), (8, 33, 63), (9, 67, 86), (10, 23, 52), (11, 28, 34), (13, 53), (14, 32, 76), (15, 17, 40), (17, 40), (18, 27, 50), (19, 29, 49), (20, 69, 88), (21, 36, 70), (22, 61), (23, 52), (24, 56, 77), (25, 37, 72), (27, 50), (28, 34), (29, 49), (30, 45, 66), (32, 76), (33, 63), (36, 70), (37, 72), (39, 58, 65), (45, 66), (54, 73, 80), (55, 59, 74), (56, 77), (57, 60, 71), (58, 65), (59, 74), (60, 71), (62, 82), (67, 86), (68, 81), (69, 88), (73, 80), (78, 89), (0, 1, 4, 12, 16, 26, 31, 34, 35, 38, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 61, 63, 64, 65, 66, 70, 71, 72, 74, 75, 76, 77, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89)]","[0, 1, 4, 12, 16, 26, 31, 34, 35, 38, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 61, 63, 64, 65, 66, 70, 71, 72, 74, 75, 76, 77, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89]"
F17,90,1e-09,45,"[(2, 13, 53), (3, 62, 82), (5, 68, 81), (6, 22, 61), (7, 78, 89), (8, 33, 63), (9, 67, 86), (10, 23, 52), (11, 28, 34), (13, 53), (14, 32, 76), (15, 17, 40), (17, 40), (18, 27, 50), (19, 29, 49), (20, 69, 88), (21, 36, 70), (22, 61), (23, 52), (24, 56, 77), (25, 37, 72), (27, 50), (28, 34), (29, 49), (30, 45, 66), (32, 76), (33, 63), (36, 70), (37, 72), (39, 58, 65), (45, 66), (54, 73, 80), (55, 59, 74), (56, 77), (57, 60, 71), (58, 65), (59, 74), (60, 71), (62, 82), (67, 86), (68, 81), (69, 88), (73, 80), (78, 89), (0, 1, 4, 12, 16, 26, 31, 34, 35, 38, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 61, 63, 64, 65, 66, 70, 71, 72, 74, 75, 76, 77, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89)]","[0, 1, 4, 12, 16, 26, 31, 34, 35, 38, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 61, 63, 64, 65, 66, 70, 71, 72, 74, 75, 76, 77, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89]"
F17,100,0.1,51,"[(0, 28, 34), (1, 42, 61), (2, 26, 86), (3, 43, 62), (4, 15, 17), (5, 38, 91), (6, 45, 48), (7, 13, 78), (9, 21, 83), (10, 31, 66), (11, 23, 35), (13, 78), (14, 19, 89), (15, 17), (16, 75, 93), (18, 56, 63), (19, 89), (20, 72, 94), (21, 83), (22, 24, 33), (23, 35), (24, 33), (25, 37, 81), (26, 86), (28, 34), (31, 66), (32, 79, 85), (37, 81), (38, 91), (39, 58, 65), (42, 61), (43, 62), (45, 48), (47, 64, 67), (49, 97, 98), (51, 68, 90), (53, 54, 95), (54, 95), (56, 63), (58, 65), (60, 76, 82), (64, 67), (68, 90), (70, 87, 88), (72, 94), (75, 93), (76, 82), (79, 85), (87, 88), (97, 98), (8, 12, 17, 27, 29, 30, 33, 34, 35, 36, 40, 41, 44, 46, 48, 50, 52, 55, 57, 59, 61, 62, 63, 65, 66, 67, 69, 71, 73, 74, 77, 78, 80, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 98, 99)]","[8, 12, 17, 27, 29, 30, 33, 34, 35, 36, 40, 41, 44, 46, 48, 50, 52, 55, 57, 59, 61, 62, 63, 65, 66, 67, 69, 71, 73, 74, 77, 78, 80, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 98, 99]"
