FUNCTION,DIMENSION,EPSILON,NR_GROUPS,FACTORS,SEPARATE VARS
F1,40,1e-09,37,"[(0, 27, 37), (1, 2, 9, 12, 15, 17, 23, 25, 31), (2, 9, 12, 15, 17, 31), (3, 8, 10, 12, 23, 24, 25, 27, 29, 32, 36, 37), (4, 5, 7, 8, 10, 12, 15, 16, 17, 23, 24, 25, 27, 29, 30, 32, 33, 35, 36, 37), (5, 9, 15), (6, 7, 8, 10, 12, 15, 16, 17, 23, 24, 25, 27, 29, 30, 32, 33, 35, 36, 37), (7, 8, 27, 29, 37), (9, 27, 29, 37), (10, 13, 14, 16, 21, 24, 26, 29, 30, 31, 32, 33, 35, 37, 39), (11, 12, 13, 14, 15, 16, 17, 21, 23, 24, 25, 26, 27, 29, 30, 32, 33, 35, 36, 37, 38), (12, 13, 14, 16, 19, 20, 21, 24, 26, 27, 28, 29, 30, 32, 33, 34, 35, 37, 39), (13, 14, 15, 16, 17, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 35, 36, 37, 38), (14, 15, 16, 17, 23, 24, 25, 27, 29, 30, 32, 33, 35, 36, 37), (15, 16, 17, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 35, 36, 37, 38), (16, 17, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 35, 36, 37, 38), (18, 23, 24, 25, 27, 29, 32, 36, 37), (19, 23, 24, 25, 27, 29, 30, 32, 33, 35, 36, 37, 38), (20, 23, 24, 25, 27, 29, 32, 36, 37), (21, 24, 26, 29, 30, 31, 32, 33, 35, 37, 39), (22, 27, 29, 36, 37), (23, 24, 25, 27, 29, 30, 32, 33, 35, 36, 37), (24, 26, 29, 30, 31, 32, 33, 34, 35, 37, 39), (25, 31, 36), (26, 27, 29, 30, 32, 33, 35, 36, 37, 38), (27, 29, 36, 37), (28, 29, 30, 32, 33, 35, 37, 39), (29, 30, 32, 33, 35, 36, 37, 38), (30, 32, 33, 35, 36, 37, 38), (31, 32, 33, 35, 36, 37, 38), (32, 37), (33, 35, 36, 37, 38), (34, 35, 36, 37, 38), (35, 37, 39), (36, 37), (37, 38), (8, 17, 38, 39)]","[8, 17, 38, 39]"
F1,50,0.1,1,"[(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]"
F1,50,0.001,1,"[(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]"
F1,50,1e-06,49,"[(0, 20, 27, 30), (1, 5, 6, 10, 12, 20, 21, 23, 27, 28, 30, 33, 35, 46, 47, 49), (2, 3, 5, 10, 14, 16, 18, 20, 21, 23, 27, 28, 29, 30, 33, 35, 37, 39, 41, 42, 49), (3, 5, 6, 8, 10, 11, 12, 14, 16, 18, 20, 21, 22, 23, 24, 27, 28, 29, 30, 32, 33, 35, 37, 39, 41, 43, 45, 49), (4, 5, 8, 10, 14, 16, 18, 20, 21, 23, 27, 28, 29, 30, 33, 35, 37, 39, 41, 42, 45, 49), (5, 10, 21, 23, 30, 35, 37, 38, 41, 42, 49), (6, 7, 8, 10, 11, 12, 14, 16, 18, 19, 20, 21, 23, 24, 27, 28, 29, 30, 32, 33, 35, 37, 39, 40, 41, 44, 45, 46, 47, 49), (7, 8, 10, 11, 12, 14, 16, 18, 19, 20, 21, 22, 23, 24, 27, 28, 29, 30, 32, 33, 35, 37, 39, 40, 41, 43, 44, 45, 46, 47, 49), (8, 20, 27, 30, 33), (9, 10, 12, 14, 16, 18, 19, 20, 21, 23, 27, 28, 29, 30, 32, 33, 35, 37, 39, 40, 41, 44, 45, 46, 47, 49), (10, 12, 14, 16, 18, 19, 20, 21, 23, 27, 28, 29, 30, 32, 33, 35, 37, 39, 40, 41, 44, 45, 46, 47, 49), (11, 20, 23, 27, 30, 33), (12, 16, 18, 19, 20, 21, 23, 27, 28, 29, 30, 32, 33, 35, 41, 45, 46, 47, 49), (13, 20, 21, 23, 27, 28, 30, 33, 35, 46, 47, 49), (14, 20, 21, 23, 27, 28, 30, 33, 35, 41, 46, 47, 49), (15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 39, 40, 41, 43, 44, 45, 46, 47, 49), (16, 18, 19, 20, 21, 23, 27, 28, 29, 30, 32, 33, 35, 41, 45, 46, 47, 49), (17, 36), (18, 20, 21, 23, 24, 27, 28, 29, 30, 33, 35, 37, 39, 41, 45, 49), (19, 20, 21, 22, 23, 24, 27, 28, 29, 30, 32, 33, 35, 37, 39, 41, 43, 45, 49), (20, 21, 23, 24, 27, 28, 29, 30, 33, 35, 37, 39, 41, 45, 49), (21, 23, 27, 30, 33), (22, 23, 27, 29, 30, 33, 35, 37, 38, 39, 41, 42, 49), (23, 27, 30), (24, 27, 28, 29, 30, 33, 35, 37, 39, 41, 42, 45, 49), (25, 27, 28, 30, 33, 35, 46, 47, 49), (26, 27, 30, 33), (27, 28, 30, 32, 33, 35, 41, 45, 46, 47, 49), (28, 29, 30, 33, 35, 37, 39, 41, 45, 49), (29, 30, 32, 33, 35, 37, 39, 40, 41, 44, 45, 46, 47, 49), (30, 33, 35, 37, 39, 41, 45, 49), (31, 33, 35, 46, 47, 49), (32, 33, 35, 37, 39, 40, 41, 44, 45, 46, 47, 49), (33, 35, 46, 47, 49), (34, 35, 37, 40, 41, 44, 45, 46, 47, 49), (35, 37, 39, 40, 41, 43, 44, 45, 46, 47, 49), (36, 37, 39, 40, 41, 45, 46, 47, 49), (37, 46), (38, 45, 46, 47, 49), (39, 41, 43, 45, 49), (40, 41, 42, 45, 49), (41, 43, 45, 49), (42, 43, 44, 45, 46, 47, 48, 49), (43, 45, 49), (44, 45, 46, 47, 49), (45, 46, 47, 49), (46, 49), (47, 49), (48, 49)]","[48, 49]"
F1,50,1e-09,49,"[(0, 20, 27, 30), (1, 5, 6, 10, 12, 20, 21, 23, 27, 28, 30, 33, 35, 46, 47, 49), (2, 3, 5, 10, 14, 16, 18, 20, 21, 23, 27, 28, 29, 30, 33, 35, 37, 39, 41, 42, 49), (3, 5, 6, 8, 10, 11, 12, 14, 16, 18, 20, 21, 22, 23, 24, 27, 28, 29, 30, 32, 33, 35, 37, 39, 41, 43, 45, 49), (4, 5, 8, 10, 14, 16, 18, 20, 21, 23, 27, 28, 29, 30, 33, 35, 37, 39, 41, 42, 45, 49), (5, 10, 21, 23, 30, 35, 37, 38, 41, 42, 49), (6, 7, 8, 10, 11, 12, 14, 16, 18, 19, 20, 21, 23, 24, 27, 28, 29, 30, 32, 33, 35, 37, 39, 40, 41, 44, 45, 46, 47, 49), (7, 8, 10, 11, 12, 14, 16, 18, 19, 20, 21, 22, 23, 24, 27, 28, 29, 30, 32, 33, 35, 37, 39, 40, 41, 43, 44, 45, 46, 47, 49), (8, 20, 27, 30, 33), (9, 10, 12, 14, 16, 18, 19, 20, 21, 23, 27, 28, 29, 30, 32, 33, 35, 37, 39, 40, 41, 44, 45, 46, 47, 49), (10, 12, 14, 16, 18, 19, 20, 21, 23, 27, 28, 29, 30, 32, 33, 35, 37, 39, 40, 41, 44, 45, 46, 47, 49), (11, 20, 23, 27, 30, 33), (12, 16, 18, 19, 20, 21, 23, 27, 28, 29, 30, 32, 33, 35, 41, 45, 46, 47, 49), (13, 20, 21, 23, 27, 28, 30, 33, 35, 46, 47, 49), (14, 20, 21, 23, 27, 28, 30, 33, 35, 41, 46, 47, 49), (15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 39, 40, 41, 43, 44, 45, 46, 47, 49), (16, 18, 19, 20, 21, 23, 27, 28, 29, 30, 32, 33, 35, 41, 45, 46, 47, 49), (17, 36), (18, 20, 21, 23, 24, 27, 28, 29, 30, 33, 35, 37, 39, 41, 45, 49), (19, 20, 21, 22, 23, 24, 27, 28, 29, 30, 32, 33, 35, 37, 39, 41, 43, 45, 49), (20, 21, 23, 24, 27, 28, 29, 30, 33, 35, 37, 39, 41, 45, 49), (21, 23, 27, 30, 33), (22, 23, 27, 29, 30, 33, 35, 37, 38, 39, 41, 42, 49), (23, 27, 30), (24, 27, 28, 29, 30, 33, 35, 37, 39, 41, 42, 45, 49), (25, 27, 28, 30, 33, 35, 46, 47, 49), (26, 27, 30, 33), (27, 28, 30, 32, 33, 35, 41, 45, 46, 47, 49), (28, 29, 30, 33, 35, 37, 39, 41, 45, 49), (29, 30, 32, 33, 35, 37, 39, 40, 41, 44, 45, 46, 47, 49), (30, 33, 35, 37, 39, 41, 45, 49), (31, 33, 35, 46, 47, 49), (32, 33, 35, 37, 39, 40, 41, 44, 45, 46, 47, 49), (33, 35, 46, 47, 49), (34, 35, 37, 40, 41, 44, 45, 46, 47, 49), (35, 37, 39, 40, 41, 43, 44, 45, 46, 47, 49), (36, 37, 39, 40, 41, 45, 46, 47, 49), (37, 46), (38, 45, 46, 47, 49), (39, 41, 43, 45, 49), (40, 41, 42, 45, 49), (41, 43, 45, 49), (42, 43, 44, 45, 46, 47, 48, 49), (43, 45, 49), (44, 45, 46, 47, 49), (45, 46, 47, 49), (46, 49), (47, 49), (48, 49)]","[48, 49]"
F1,60,0.1,1,"[(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F1,60,0.001,1,"[(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F1,60,1e-06,52,"[(0, 48), (2, 5, 8, 16, 23, 24, 25, 34, 36, 39, 49, 53, 55, 59), (3, 4, 6, 10, 13, 17, 18, 20, 22, 26, 31, 32, 35, 38, 41, 45, 47, 48, 50, 54, 57), (4, 5, 8, 12, 14, 15, 16, 19, 23, 24, 25, 27, 28, 30, 33, 34, 36, 37, 39, 40, 44, 46, 49, 51, 52, 53, 55, 59), (5, 8, 12, 14, 15, 16, 23, 24, 25, 28, 34, 36, 39, 46, 49, 52, 53, 55, 59), (6, 17, 32, 41, 48, 50), (7, 17, 32, 48, 50), (8, 13, 17, 18, 20, 22, 32, 41, 48, 50), (9, 10, 13, 17, 18, 20, 22, 26, 29, 31, 32, 35, 38, 41, 42, 43, 45, 47, 48, 50, 54, 57), (10, 17, 32, 41, 48, 50), (11, 13, 17, 18, 20, 22, 31, 32, 38, 41, 48, 50, 54, 57), (12, 17, 32, 48, 50), (13, 14, 16, 23, 24, 25, 34, 36, 39, 49, 52, 53, 55, 59), (14, 17, 18, 20, 22, 26, 31, 32, 35, 38, 41, 45, 47, 48, 50, 54, 57), (15, 16, 23, 24, 25, 28, 34, 36, 39, 46, 49, 52, 53, 55, 59), (16, 23, 24, 25, 28, 34, 36, 39, 46, 49, 52, 53, 55, 59), (17, 23, 24, 25, 28, 34, 36, 39, 44, 46, 49, 52, 53, 55, 59), (18, 19, 23, 24, 25, 27, 28, 30, 34, 36, 37, 39, 40, 44, 46, 49, 51, 52, 53, 55, 59), (19, 32, 48, 50), (20, 23, 24, 25, 28, 34, 36, 39, 46, 49, 52, 53, 55, 59), (21, 25, 49, 53, 55, 59), (22, 25, 49, 53, 55, 59), (23, 24, 25, 34, 36, 39, 49, 53, 55, 59), (24, 32, 41, 48, 50), (25, 31, 32, 38, 41, 45, 48, 50, 54, 57), (26, 29, 31, 32, 35, 38, 41, 42, 45, 47, 48, 50, 54, 57), (28, 30, 34, 36, 37, 39, 40, 44, 46, 49, 51, 52, 53, 55, 59), (29, 31, 32, 35, 38, 41, 45, 47, 48, 50, 54, 57), (30, 31, 32, 35, 38, 41, 45, 47, 48, 50, 54, 57), (31, 32, 35, 38, 41, 45, 47, 48, 50, 54, 57), (32, 34, 36, 39, 46, 49, 52, 53, 55, 59), (33, 35, 38, 41, 45, 47, 48, 50, 54, 57), (34, 49, 53, 55, 59), (35, 38, 41, 45, 47, 48, 50, 54, 57), (36, 38, 41, 42, 43, 45, 47, 48, 50, 54, 57), (37, 41, 48, 50), (39, 44, 46, 49, 52, 53, 55, 59), (42, 44, 46, 49, 52, 53, 55, 59), (43, 46, 49, 52, 53, 55, 59), (44, 49, 53, 55, 59), (45, 49, 52, 53, 55, 59), (46, 48, 53), (47, 49, 52, 53, 55, 59), (48, 49, 53, 55, 59), (49, 50), (50, 53, 55, 59), (51, 53, 55, 59), (52, 54, 57), (54, 55, 59), (55, 57, 59), (57, 59), (1, 27, 38, 40, 41, 53, 56, 58, 59)]","[1, 27, 38, 40, 41, 53, 56, 58, 59]"
F1,60,1e-09,52,"[(0, 48), (2, 5, 8, 16, 23, 24, 25, 34, 36, 39, 49, 53, 55, 59), (3, 4, 6, 10, 13, 17, 18, 20, 22, 26, 31, 32, 35, 38, 41, 45, 47, 48, 50, 54, 57), (4, 5, 8, 12, 14, 15, 16, 19, 23, 24, 25, 27, 28, 30, 33, 34, 36, 37, 39, 40, 44, 46, 49, 51, 52, 53, 55, 59), (5, 8, 12, 14, 15, 16, 23, 24, 25, 28, 34, 36, 39, 46, 49, 52, 53, 55, 59), (6, 17, 32, 41, 48, 50), (7, 17, 32, 48, 50), (8, 13, 17, 18, 20, 22, 32, 41, 48, 50), (9, 10, 13, 17, 18, 20, 22, 26, 29, 31, 32, 35, 38, 41, 42, 43, 45, 47, 48, 50, 54, 57), (10, 17, 32, 41, 48, 50), (11, 13, 17, 18, 20, 22, 31, 32, 38, 41, 48, 50, 54, 57), (12, 17, 32, 48, 50), (13, 14, 16, 23, 24, 25, 34, 36, 39, 49, 52, 53, 55, 59), (14, 17, 18, 20, 22, 26, 31, 32, 35, 38, 41, 45, 47, 48, 50, 54, 57), (15, 16, 23, 24, 25, 28, 34, 36, 39, 46, 49, 52, 53, 55, 59), (16, 23, 24, 25, 28, 34, 36, 39, 46, 49, 52, 53, 55, 59), (17, 23, 24, 25, 28, 34, 36, 39, 44, 46, 49, 52, 53, 55, 59), (18, 19, 23, 24, 25, 27, 28, 30, 34, 36, 37, 39, 40, 44, 46, 49, 51, 52, 53, 55, 59), (19, 32, 48, 50), (20, 23, 24, 25, 28, 34, 36, 39, 46, 49, 52, 53, 55, 59), (21, 25, 49, 53, 55, 59), (22, 25, 49, 53, 55, 59), (23, 24, 25, 34, 36, 39, 49, 53, 55, 59), (24, 32, 41, 48, 50), (25, 31, 32, 38, 41, 45, 48, 50, 54, 57), (26, 29, 31, 32, 35, 38, 41, 42, 45, 47, 48, 50, 54, 57), (28, 30, 34, 36, 37, 39, 40, 44, 46, 49, 51, 52, 53, 55, 59), (29, 31, 32, 35, 38, 41, 45, 47, 48, 50, 54, 57), (30, 31, 32, 35, 38, 41, 45, 47, 48, 50, 54, 57), (31, 32, 35, 38, 41, 45, 47, 48, 50, 54, 57), (32, 34, 36, 39, 46, 49, 52, 53, 55, 59), (33, 35, 38, 41, 45, 47, 48, 50, 54, 57), (34, 49, 53, 55, 59), (35, 38, 41, 45, 47, 48, 50, 54, 57), (36, 38, 41, 42, 43, 45, 47, 48, 50, 54, 57), (37, 41, 48, 50), (39, 44, 46, 49, 52, 53, 55, 59), (42, 44, 46, 49, 52, 53, 55, 59), (43, 46, 49, 52, 53, 55, 59), (44, 49, 53, 55, 59), (45, 49, 52, 53, 55, 59), (46, 48, 53), (47, 49, 52, 53, 55, 59), (48, 49, 53, 55, 59), (49, 50), (50, 53, 55, 59), (51, 53, 55, 59), (52, 54, 57), (54, 55, 59), (55, 57, 59), (57, 59), (1, 27, 38, 40, 41, 53, 56, 58, 59)]","[1, 27, 38, 40, 41, 53, 56, 58, 59]"
F1,70,0.1,1,"[(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]"
