FUNCTION,DIMENSION,EPSILON,NR_GROUPS,FACTORS,SEPARATE VARS
F13,30,1e-06,20,"[(0, 15, 21), (1, 15), (2, 5, 10, 13, 16, 17, 24, 27, 28), (3, 4, 6, 7, 9, 17, 25, 29), (4, 6, 7, 9, 17, 25, 29), (5, 10, 13, 16, 22, 24, 27, 28), (7, 9, 17, 25, 29), (10, 11, 13), (11, 13, 16, 27, 28), (12, 17, 25, 29), (13, 28), (15, 29), (16, 17, 24, 26, 27, 28), (17, 18, 21, 22, 24, 25, 26, 27, 28, 29), (18, 25, 29), (20, 21), (21, 25, 29), (22, 24, 26, 27, 28), (24, 26, 27, 28), (6, 8, 9, 14, 19, 23, 25, 26, 27, 28, 29)]","[6, 8, 9, 14, 19, 23, 25, 26, 27, 28, 29]"
F13,30,1e-09,20,"[(0, 15, 21), (1, 15), (2, 5, 10, 13, 16, 17, 24, 27, 28), (3, 4, 6, 7, 9, 17, 25, 29), (4, 6, 7, 9, 17, 25, 29), (5, 10, 13, 16, 22, 24, 27, 28), (7, 9, 17, 25, 29), (10, 11, 13), (11, 13, 16, 27, 28), (12, 17, 25, 29), (13, 28), (15, 29), (16, 17, 24, 26, 27, 28), (17, 18, 21, 22, 24, 25, 26, 27, 28, 29), (18, 25, 29), (20, 21), (21, 25, 29), (22, 24, 26, 27, 28), (24, 26, 27, 28), (6, 8, 9, 14, 19, 23, 25, 26, 27, 28, 29)]","[6, 8, 9, 14, 19, 23, 25, 26, 27, 28, 29]"
F13,40,0.1,12,"[(2, 37, 39), (4, 25), (8, 36), (10, 15), (11, 28), (15, 28), (16, 34, 36), (18, 29), (20, 22, 25), (27, 29, 35), (30, 39), (0, 1, 3, 5, 6, 7, 9, 12, 13, 14, 17, 19, 21, 22, 23, 24, 25, 26, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39)]","[0, 1, 3, 5, 6, 7, 9, 12, 13, 14, 17, 19, 21, 22, 23, 24, 25, 26, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39]"
F13,40,0.001,12,"[(2, 37, 39), (4, 25), (8, 36), (10, 15), (11, 28), (15, 28), (16, 34, 36), (18, 29), (20, 22, 25), (27, 29, 35), (30, 39), (0, 1, 3, 5, 6, 7, 9, 12, 13, 14, 17, 19, 21, 22, 23, 24, 25, 26, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39)]","[0, 1, 3, 5, 6, 7, 9, 12, 13, 14, 17, 19, 21, 22, 23, 24, 25, 26, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39]"
F13,40,1e-06,34,"[(0, 1, 3, 5, 6, 7, 9, 12, 13, 14, 17, 19, 21, 23, 24, 26, 31, 32, 33, 38), (1, 3, 5, 6, 7, 9, 12, 13, 14, 17, 19, 21, 23, 24, 26, 31, 32, 33, 38), (2, 4, 10, 11, 15, 22, 25, 29, 30, 35, 37, 39), (3, 5, 6, 9, 12, 13, 19, 21, 23, 24, 26, 32, 33), (4, 10, 11, 22, 25, 28, 29, 35, 37), (5, 6, 9, 12, 13, 14, 19, 21, 23, 24, 26, 32, 33), (6, 7, 9, 12, 13, 14, 17, 19, 21, 23, 24, 26, 31, 32, 33, 38), (7, 12, 13, 19, 21, 23, 24, 26, 32), (8, 16, 34, 36), (9, 12, 13, 14, 17, 19, 21, 23, 24, 26, 31, 32, 33, 38), (10, 11, 15, 22, 28, 29, 35, 37), (11, 15, 28), (12, 13, 19, 21, 23, 24, 26, 32), (13, 14, 19, 21, 23, 24, 26, 31, 32, 33), (14, 17, 19, 21, 23, 24, 26, 31, 32, 33, 38), (15, 27, 28, 37), (16, 34, 36), (17, 19, 21, 23, 24, 26, 32), (18, 29, 37), (19, 21, 23, 24, 26, 31, 32, 33, 38), (20, 22, 25), (21, 23, 24, 26, 32), (22, 28, 35, 37), (23, 24, 26, 32), (24, 26, 32), (25, 28, 29, 35, 37), (26, 32), (27, 29, 35, 37), (29, 35, 37), (30, 39), (31, 32, 33), (33, 38), (35, 37), (28, 32, 34, 36, 37, 38, 39)]","[28, 32, 34, 36, 37, 38, 39]"
F13,40,1e-09,34,"[(0, 1, 3, 5, 6, 7, 9, 12, 13, 14, 17, 19, 21, 23, 24, 26, 31, 32, 33, 38), (1, 3, 5, 6, 7, 9, 12, 13, 14, 17, 19, 21, 23, 24, 26, 31, 32, 33, 38), (2, 4, 10, 11, 15, 22, 25, 29, 30, 35, 37, 39), (3, 5, 6, 9, 12, 13, 19, 21, 23, 24, 26, 32, 33), (4, 10, 11, 22, 25, 28, 29, 35, 37), (5, 6, 9, 12, 13, 14, 19, 21, 23, 24, 26, 32, 33), (6, 7, 9, 12, 13, 14, 17, 19, 21, 23, 24, 26, 31, 32, 33, 38), (7, 12, 13, 19, 21, 23, 24, 26, 32), (8, 16, 34, 36), (9, 12, 13, 14, 17, 19, 21, 23, 24, 26, 31, 32, 33, 38), (10, 11, 15, 22, 28, 29, 35, 37), (11, 15, 28), (12, 13, 19, 21, 23, 24, 26, 32), (13, 14, 19, 21, 23, 24, 26, 31, 32, 33), (14, 17, 19, 21, 23, 24, 26, 31, 32, 33, 38), (15, 27, 28, 37), (16, 34, 36), (17, 19, 21, 23, 24, 26, 32), (18, 29, 37), (19, 21, 23, 24, 26, 31, 32, 33, 38), (20, 22, 25), (21, 23, 24, 26, 32), (22, 28, 35, 37), (23, 24, 26, 32), (24, 26, 32), (25, 28, 29, 35, 37), (26, 32), (27, 29, 35, 37), (29, 35, 37), (30, 39), (31, 32, 33), (33, 38), (35, 37), (28, 32, 34, 36, 37, 38, 39)]","[28, 32, 34, 36, 37, 38, 39]"
F13,50,0.1,17,"[(2, 27), (4, 22, 33), (7, 18), (10, 11, 41), (11, 28), (14, 45), (15, 30), (16, 32), (18, 34), (26, 34), (27, 38), (29, 48), (30, 32), (31, 38), (33, 35), (45, 48), (0, 1, 3, 5, 6, 8, 9, 12, 13, 17, 19, 20, 21, 22, 23, 24, 25, 28, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49)]","[0, 1, 3, 5, 6, 8, 9, 12, 13, 17, 19, 20, 21, 22, 23, 24, 25, 28, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49]"
F13,50,0.001,17,"[(2, 27), (4, 22, 33), (7, 18), (10, 11, 41), (11, 28), (14, 45), (15, 30), (16, 32), (18, 34), (26, 34), (27, 38), (29, 48), (30, 32), (31, 38), (33, 35), (45, 48), (0, 1, 3, 5, 6, 8, 9, 12, 13, 17, 19, 20, 21, 22, 23, 24, 25, 28, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49)]","[0, 1, 3, 5, 6, 8, 9, 12, 13, 17, 19, 20, 21, 22, 23, 24, 25, 28, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49]"
F13,50,1e-06,44,"[(0, 1, 25, 36, 40, 43, 44, 46), (1, 25, 36, 40, 46), (2, 4, 11, 22, 27, 31, 38, 41), (3, 6, 9, 12, 21, 22, 23, 24, 25, 36, 37, 38, 40, 43, 44, 46), (4, 11, 22, 31, 33, 35, 38, 41), (5, 6, 9, 25, 36, 37, 40, 43, 44, 46), (7, 18, 26), (8, 9, 12, 13, 19, 20, 21, 22, 23, 24, 25, 36, 37, 38, 40, 43, 44, 46, 47), (9, 46), (10, 11, 14, 18, 26, 27, 28, 29, 31, 41), (11, 22, 28, 31, 33, 35, 38, 41), (12, 13, 20, 21, 22, 23, 24, 25, 36, 37, 38, 40, 43, 44, 46), (13, 25, 36, 37, 40, 43, 44, 46), (14, 22, 38, 45), (15, 16, 22, 30, 38), (16, 32), (17, 20, 21, 22, 23, 24, 25, 36, 37, 38, 40, 43, 44, 46), (18, 22, 26, 27, 34, 38), (19, 25, 36, 40, 44, 46), (20, 25, 36, 37, 40, 43, 44, 46), (21, 22, 23, 24, 25, 36, 37, 38, 40, 43, 44, 46), (22, 25, 26, 29, 30, 33, 34, 35, 36, 38, 39, 40, 41, 43, 44, 46), (23, 24, 25, 36, 37, 38, 40, 43, 44, 46), (24, 25, 36, 37, 38, 40, 43, 44, 46), (25, 36, 40, 43, 44, 46), (26, 28, 34), (27, 38), (28, 29, 31, 35), (29, 48), (30, 32, 38), (31, 38), (32, 38), (33, 35, 38, 41), (34, 38), (35, 41), (36, 40, 43, 44, 46), (37, 38, 39), (38, 39, 40, 43, 44, 46), (39, 49), (40, 43, 44, 46), (43, 46), (44, 46), (45, 48), (6, 41, 42, 46, 47, 48, 49)]","[6, 41, 42, 46, 47, 48, 49]"
F13,50,1e-09,44,"[(0, 1, 25, 36, 40, 43, 44, 46), (1, 25, 36, 40, 46), (2, 4, 11, 22, 27, 31, 38, 41), (3, 6, 9, 12, 21, 22, 23, 24, 25, 36, 37, 38, 40, 43, 44, 46), (4, 11, 22, 31, 33, 35, 38, 41), (5, 6, 9, 25, 36, 37, 40, 43, 44, 46), (7, 18, 26), (8, 9, 12, 13, 19, 20, 21, 22, 23, 24, 25, 36, 37, 38, 40, 43, 44, 46, 47), (9, 46), (10, 11, 14, 18, 26, 27, 28, 29, 31, 41), (11, 22, 28, 31, 33, 35, 38, 41), (12, 13, 20, 21, 22, 23, 24, 25, 36, 37, 38, 40, 43, 44, 46), (13, 25, 36, 37, 40, 43, 44, 46), (14, 22, 38, 45), (15, 16, 22, 30, 38), (16, 32), (17, 20, 21, 22, 23, 24, 25, 36, 37, 38, 40, 43, 44, 46), (18, 22, 26, 27, 34, 38), (19, 25, 36, 40, 44, 46), (20, 25, 36, 37, 40, 43, 44, 46), (21, 22, 23, 24, 25, 36, 37, 38, 40, 43, 44, 46), (22, 25, 26, 29, 30, 33, 34, 35, 36, 38, 39, 40, 41, 43, 44, 46), (23, 24, 25, 36, 37, 38, 40, 43, 44, 46), (24, 25, 36, 37, 38, 40, 43, 44, 46), (25, 36, 40, 43, 44, 46), (26, 28, 34), (27, 38), (28, 29, 31, 35), (29, 48), (30, 32, 38), (31, 38), (32, 38), (33, 35, 38, 41), (34, 38), (35, 41), (36, 40, 43, 44, 46), (37, 38, 39), (38, 39, 40, 43, 44, 46), (39, 49), (40, 43, 44, 46), (43, 46), (44, 46), (45, 48), (6, 41, 42, 46, 47, 48, 49)]","[6, 41, 42, 46, 47, 48, 49]"
F13,60,0.1,17,"[(2, 11, 34), (4, 10, 22), (7, 14, 49), (14, 32), (15, 27), (18, 56), (22, 40), (26, 35), (27, 56), (28, 59), (29, 42, 50), (30, 41), (33, 41, 43), (34, 58), (35, 59), (42, 54), (0, 1, 3, 5, 6, 8, 9, 10, 11, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 31, 32, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[0, 1, 3, 5, 6, 8, 9, 10, 11, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 31, 32, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F13,60,0.001,17,"[(2, 11, 34), (4, 10, 22), (7, 14, 49), (14, 32), (15, 27), (18, 56), (22, 40), (26, 35), (27, 56), (28, 59), (29, 42, 50), (30, 41), (33, 41, 43), (34, 58), (35, 59), (42, 54), (0, 1, 3, 5, 6, 8, 9, 10, 11, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 31, 32, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[0, 1, 3, 5, 6, 8, 9, 10, 11, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 31, 32, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F13,60,1e-06,48,"[(0, 12, 16, 21, 23, 24, 37), (1, 12, 16, 21, 23, 24, 37), (2, 6, 9, 10, 11, 12, 18, 19, 20, 22, 23, 24, 25, 27, 28, 29, 30, 33, 34, 35, 36, 37, 42, 43, 45, 48, 49, 50, 53, 54, 56, 58, 59), (3, 6, 8, 9, 17, 25, 36, 38, 39, 44, 46, 52, 55), (4, 6, 9, 10, 11, 12, 18, 19, 20, 22, 23, 24, 25, 27, 29, 33, 36, 37, 45, 48, 50, 53, 54, 56), (7, 14, 28, 30, 33, 34, 35, 49, 59), (8, 9, 25, 36, 44, 46), (9, 16, 37), (10, 14, 22, 28, 30, 33, 34, 35, 43, 59), (11, 12, 18, 19, 20, 22, 23, 24, 25, 27, 28, 29, 30, 33, 34, 35, 36, 37, 42, 43, 45, 48, 49, 50, 53, 54, 56), (12, 25, 36, 38, 44, 46, 52, 55), (13, 16, 19, 20, 21, 23, 24, 37, 45, 51, 53, 57), (14, 28, 32, 33, 34, 35), (15, 18, 27, 56), (16, 25, 36, 44), (17, 25, 36, 38, 44, 46, 52, 55), (18, 19, 20, 23, 24, 25, 27, 29, 35, 36, 37, 45, 48, 50, 53, 54, 56), (19, 21, 23, 24, 37), (20, 21, 23, 24, 37, 45, 51, 53), (21, 25, 36, 38, 44, 46, 52, 55), (22, 29, 35, 40, 42, 50, 54), (23, 25, 36, 38, 44, 46, 52, 55), (24, 25, 36, 38, 44, 46, 52, 55), (25, 37, 45, 53), (26, 28, 30, 33, 34, 35, 43, 49, 58, 59), (27, 56), (28, 59), (29, 42, 50), (30, 33, 41), (32, 35, 42, 50, 54), (33, 35, 41, 42, 43, 50, 54), (34, 35, 43, 58, 59), (35, 50, 54, 59), (36, 37, 45, 53), (37, 44), (38, 39, 44, 46, 52, 55), (39, 44, 46), (40, 43, 59), (41, 42, 50, 54), (42, 50, 54), (43, 50, 54), (45, 46, 48, 52, 55), (46, 47, 51, 53, 57), (49, 50, 54), (51, 53), (52, 55), (53, 57), (5, 6, 31, 44, 47, 48, 50, 54, 55, 56, 57, 58, 59)]","[5, 6, 31, 44, 47, 48, 50, 54, 55, 56, 57, 58, 59]"
F13,60,1e-09,48,"[(0, 12, 16, 21, 23, 24, 37), (1, 12, 16, 21, 23, 24, 37), (2, 6, 9, 10, 11, 12, 18, 19, 20, 22, 23, 24, 25, 27, 28, 29, 30, 33, 34, 35, 36, 37, 42, 43, 45, 48, 49, 50, 53, 54, 56, 58, 59), (3, 6, 8, 9, 17, 25, 36, 38, 39, 44, 46, 52, 55), (4, 6, 9, 10, 11, 12, 18, 19, 20, 22, 23, 24, 25, 27, 29, 33, 36, 37, 45, 48, 50, 53, 54, 56), (7, 14, 28, 30, 33, 34, 35, 49, 59), (8, 9, 25, 36, 44, 46), (9, 16, 37), (10, 14, 22, 28, 30, 33, 34, 35, 43, 59), (11, 12, 18, 19, 20, 22, 23, 24, 25, 27, 28, 29, 30, 33, 34, 35, 36, 37, 42, 43, 45, 48, 49, 50, 53, 54, 56), (12, 25, 36, 38, 44, 46, 52, 55), (13, 16, 19, 20, 21, 23, 24, 37, 45, 51, 53, 57), (14, 28, 32, 33, 34, 35), (15, 18, 27, 56), (16, 25, 36, 44), (17, 25, 36, 38, 44, 46, 52, 55), (18, 19, 20, 23, 24, 25, 27, 29, 35, 36, 37, 45, 48, 50, 53, 54, 56), (19, 21, 23, 24, 37), (20, 21, 23, 24, 37, 45, 51, 53), (21, 25, 36, 38, 44, 46, 52, 55), (22, 29, 35, 40, 42, 50, 54), (23, 25, 36, 38, 44, 46, 52, 55), (24, 25, 36, 38, 44, 46, 52, 55), (25, 37, 45, 53), (26, 28, 30, 33, 34, 35, 43, 49, 58, 59), (27, 56), (28, 59), (29, 42, 50), (30, 33, 41), (32, 35, 42, 50, 54), (33, 35, 41, 42, 43, 50, 54), (34, 35, 43, 58, 59), (35, 50, 54, 59), (36, 37, 45, 53), (37, 44), (38, 39, 44, 46, 52, 55), (39, 44, 46), (40, 43, 59), (41, 42, 50, 54), (42, 50, 54), (43, 50, 54), (45, 46, 48, 52, 55), (46, 47, 51, 53, 57), (49, 50, 54), (51, 53), (52, 55), (53, 57), (5, 6, 31, 44, 47, 48, 50, 54, 55, 56, 57, 58, 59)]","[5, 6, 31, 44, 47, 48, 50, 54, 55, 56, 57, 58, 59]"
F13,70,0.1,21,"[(2, 40, 50), (3, 11, 54), (4, 43), (7, 51, 59), (10, 41), (22, 48), (26, 27), (27, 48), (28, 56), (30, 51), (31, 42), (33, 42, 55), (34, 69), (41, 49), (43, 62), (45, 54), (49, 53), (50, 65), (56, 69), (62, 68), (0, 1, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 29, 32, 35, 36, 37, 38, 39, 40, 42, 44, 46, 47, 48, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 69)]","[0, 1, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 29, 32, 35, 36, 37, 38, 39, 40, 42, 44, 46, 47, 48, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 69]"
F13,70,0.001,21,"[(2, 40, 50), (3, 11, 54), (4, 43), (7, 51, 59), (10, 41), (22, 48), (26, 27), (27, 48), (28, 56), (30, 51), (31, 42), (33, 42, 55), (34, 69), (41, 49), (43, 62), (45, 54), (49, 53), (50, 65), (56, 69), (62, 68), (0, 1, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 29, 32, 35, 36, 37, 38, 39, 40, 42, 44, 46, 47, 48, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 69)]","[0, 1, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 29, 32, 35, 36, 37, 38, 39, 40, 42, 44, 46, 47, 48, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 69]"
F13,70,1e-06,54,"[(0, 1, 6, 9, 12, 15, 16, 18, 19, 20, 21, 23, 24, 25, 29, 36, 37, 66, 67), (1, 6, 9, 12, 15, 16, 18, 19, 20, 23, 24, 25, 29, 36, 37, 66, 67), (2, 3, 22, 27, 30, 31, 40, 43, 50, 51, 55, 59, 62), (3, 7, 10, 11, 26, 33, 41, 42, 48, 49, 53, 54, 65, 69), (4, 22, 27, 30, 31, 42, 43, 51, 55, 59, 62), (5, 12, 18, 20, 23, 24, 37), (6, 9, 12, 18, 19, 20, 23, 24, 25, 29, 36, 37, 67), (7, 22, 27, 30, 31, 43, 51, 55, 59, 62), (8, 35, 38, 44, 46, 52), (9, 12, 18, 19, 20, 23, 24, 25, 29, 36, 37, 66, 67), (10, 41, 62), (11, 22, 27, 30, 51, 59, 62), (12, 18, 19, 20, 23, 24, 37, 67), (13, 18, 20, 23, 24, 37), (15, 18, 19, 20, 23, 24, 25, 37, 67), (16, 18, 19, 20, 23, 24, 37, 67), (17, 35, 38, 44, 46, 52, 60), (18, 19, 20, 23, 24, 37), (19, 37), (20, 23, 24, 37), (21, 23, 24, 37, 67), (22, 27, 30, 31, 43, 48, 51, 55, 59, 62), (23, 24, 37), (24, 37), (25, 29, 36, 37, 66, 67), (26, 27, 28, 33, 56, 69), (27, 28, 33, 48, 56, 69), (28, 30, 31, 43, 51, 55, 56, 59, 62), (29, 36, 37, 67), (30, 31, 34, 42, 43, 51, 55, 59, 62), (31, 42, 43, 51, 55, 59, 62), (33, 42, 43, 55, 62), (34, 42, 43, 51, 55, 59, 62, 69), (35, 38, 39, 44, 46, 52, 60), (36, 37, 66, 67), (37, 67), (38, 39, 44, 46, 52, 60), (39, 44, 46, 52), (40, 43, 45, 51, 55, 59, 62), (41, 49), (43, 45, 51, 55, 59, 62), (44, 66, 67), (45, 51, 54, 55, 59, 62), (46, 61, 64, 66, 67), (48, 51, 55, 59, 62), (49, 53), (50, 65), (51, 55, 59, 62), (52, 60), (54, 55, 59, 62), (56, 69), (62, 68), (66, 67), (14, 32, 42, 47, 53, 55, 57, 58, 59, 60, 61, 63, 64, 65, 67, 68, 69)]","[14, 32, 42, 47, 53, 55, 57, 58, 59, 60, 61, 63, 64, 65, 67, 68, 69]"
F13,70,1e-09,54,"[(0, 1, 6, 9, 12, 15, 16, 18, 19, 20, 21, 23, 24, 25, 29, 36, 37, 66, 67), (1, 6, 9, 12, 15, 16, 18, 19, 20, 23, 24, 25, 29, 36, 37, 66, 67), (2, 3, 22, 27, 30, 31, 40, 43, 50, 51, 55, 59, 62), (3, 7, 10, 11, 26, 33, 41, 42, 48, 49, 53, 54, 65, 69), (4, 22, 27, 30, 31, 42, 43, 51, 55, 59, 62), (5, 12, 18, 20, 23, 24, 37), (6, 9, 12, 18, 19, 20, 23, 24, 25, 29, 36, 37, 67), (7, 22, 27, 30, 31, 43, 51, 55, 59, 62), (8, 35, 38, 44, 46, 52), (9, 12, 18, 19, 20, 23, 24, 25, 29, 36, 37, 66, 67), (10, 41, 62), (11, 22, 27, 30, 51, 59, 62), (12, 18, 19, 20, 23, 24, 37, 67), (13, 18, 20, 23, 24, 37), (15, 18, 19, 20, 23, 24, 25, 37, 67), (16, 18, 19, 20, 23, 24, 37, 67), (17, 35, 38, 44, 46, 52, 60), (18, 19, 20, 23, 24, 37), (19, 37), (20, 23, 24, 37), (21, 23, 24, 37, 67), (22, 27, 30, 31, 43, 48, 51, 55, 59, 62), (23, 24, 37), (24, 37), (25, 29, 36, 37, 66, 67), (26, 27, 28, 33, 56, 69), (27, 28, 33, 48, 56, 69), (28, 30, 31, 43, 51, 55, 56, 59, 62), (29, 36, 37, 67), (30, 31, 34, 42, 43, 51, 55, 59, 62), (31, 42, 43, 51, 55, 59, 62), (33, 42, 43, 55, 62), (34, 42, 43, 51, 55, 59, 62, 69), (35, 38, 39, 44, 46, 52, 60), (36, 37, 66, 67), (37, 67), (38, 39, 44, 46, 52, 60), (39, 44, 46, 52), (40, 43, 45, 51, 55, 59, 62), (41, 49), (43, 45, 51, 55, 59, 62), (44, 66, 67), (45, 51, 54, 55, 59, 62), (46, 61, 64, 66, 67), (48, 51, 55, 59, 62), (49, 53), (50, 65), (51, 55, 59, 62), (52, 60), (54, 55, 59, 62), (56, 69), (62, 68), (66, 67), (14, 32, 42, 47, 53, 55, 57, 58, 59, 60, 61, 63, 64, 65, 67, 68, 69)]","[14, 32, 42, 47, 53, 55, 57, 58, 59, 60, 61, 63, 64, 65, 67, 68, 69]"
F13,80,0.1,24,"[(2, 72), (3, 22), (4, 73), (6, 56), (7, 22, 26), (10, 23, 31), (11, 28), (17, 55, 60), (23, 57), (27, 30, 50), (28, 53), (30, 77), (33, 53), (34, 52), (38, 41, 42), (40, 63, 69), (41, 79), (45, 71), (48, 69), (52, 72), (56, 73), (60, 62), (66, 68, 71), (0, 1, 5, 8, 9, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 24, 25, 26, 29, 31, 32, 35, 36, 37, 39, 42, 43, 44, 46, 47, 49, 50, 51, 53, 54, 55, 57, 58, 59, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79)]","[0, 1, 5, 8, 9, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 24, 25, 26, 29, 31, 32, 35, 36, 37, 39, 42, 43, 44, 46, 47, 49, 50, 51, 53, 54, 55, 57, 58, 59, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]"
F13,80,0.001,24,"[(2, 72), (3, 22), (4, 73), (6, 56), (7, 22, 26), (10, 23, 31), (11, 28), (17, 55, 60), (23, 57), (27, 30, 50), (28, 53), (30, 77), (33, 53), (34, 52), (38, 41, 42), (40, 63, 69), (41, 79), (45, 71), (48, 69), (52, 72), (56, 73), (60, 62), (66, 68, 71), (0, 1, 5, 8, 9, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 24, 25, 26, 29, 31, 32, 35, 36, 37, 39, 42, 43, 44, 46, 47, 49, 50, 51, 53, 54, 55, 57, 58, 59, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79)]","[0, 1, 5, 8, 9, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 24, 25, 26, 29, 31, 32, 35, 36, 37, 39, 42, 43, 44, 46, 47, 49, 50, 51, 53, 54, 55, 57, 58, 59, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]"
