FUNCTION,DIMENSION,EPSILON,NR_GROUPS,FACTORS,SEPARATE VARS
F6,30,1e-06,4,"[(2, 10, 13, 28), (10, 13, 28), (13, 28), (0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29)]","[0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]"
F6,30,1e-09,27,"[(0, 1, 3, 4, 5, 8, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 29), (1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29), (2, 10, 13, 28), (3, 17, 19, 27), (4, 5, 8, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 29), (5, 8, 19, 21), (6, 9, 12, 15, 20, 21, 26), (7, 9, 11, 12, 14, 15, 18, 20, 21, 24, 25, 26, 27, 29), (8, 17, 19, 21, 23), (9, 12, 15, 20, 21, 25, 26, 27), (10, 13, 28), (11, 14, 16, 17, 19, 22, 23, 24, 27, 29), (12, 14, 15, 18, 20, 21, 25, 26, 27, 29), (13, 28), (14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 29), (15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 29), (17, 19, 24, 27), (18, 19, 21), (19, 20, 21, 24, 25, 26, 27, 29), (20, 21, 22, 23, 24, 25, 26, 27, 29), (21, 22, 23, 24, 25, 26, 27, 29), (23, 25), (24, 25, 27, 29), (25, 27, 29), (26, 27), (27, 29), (16, 22, 28, 29)]","[16, 22, 28, 29]"
F6,40,0.1,4,"[(4, 20, 22, 25), (20, 22, 25), (22, 25), (0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39)]","[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]"
F6,40,0.001,4,"[(4, 20, 22, 25), (20, 22, 25), (22, 25), (0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39)]","[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]"
F6,40,1e-06,4,"[(4, 20, 22, 25), (20, 22, 25), (22, 25), (0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39)]","[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]"
F6,40,1e-09,37,"[(0, 1, 2, 3, 5, 6, 8, 10, 11, 13, 14, 15, 16, 18, 19, 21, 23, 24, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39), (1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39), (2, 3, 8, 10, 11, 13, 14, 16, 18, 19, 23, 24, 27, 28, 29, 30, 31, 32, 35, 36, 38, 39), (3, 16, 19, 24, 27, 35, 38), (4, 20, 22, 25), (5, 17, 21), (6, 9, 12, 15, 17, 21, 26, 34, 37), (7, 8, 17, 19, 21, 30, 39), (8, 17, 19, 21), (9, 10, 11, 14, 16, 19, 23, 24, 27, 28, 30, 31, 32, 35, 38, 39), (10, 11, 13, 14, 16, 18, 19, 23, 24, 27, 28, 29, 30, 31, 32, 35, 36, 38, 39), (11, 14, 16, 19, 23, 24, 27, 28, 29, 30, 31, 32, 35, 36, 38, 39), (12, 16, 19, 23, 24, 30, 31, 38, 39), (13, 14, 16, 19, 24, 27, 28, 30, 32, 35, 38, 39), (14, 15, 16, 18, 19, 21, 23, 24, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39), (15, 16, 18, 19, 21, 23, 24, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39), (17, 19, 24, 27, 32, 35, 38), (18, 19), (19, 21, 30, 39), (20, 22, 25), (21, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39), (22, 25), (23, 26, 33, 34, 37), (24, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39), (26, 27, 28, 29, 30, 31, 32, 35, 36, 38, 39), (27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39), (28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39), (29, 30, 31, 32, 35, 36, 37, 38, 39), (31, 32, 35, 36, 38, 39), (32, 33, 35, 36, 37, 38, 39), (33, 34), (34, 38, 39), (35, 36, 37, 38, 39), (36, 37, 38, 39), (37, 38, 39), (38, 39), (16, 25, 30, 39)]","[16, 25, 30, 39]"
F6,50,0.1,4,"[(10, 11, 28, 41), (11, 28, 41), (28, 41), (0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]"
F6,50,0.001,4,"[(10, 11, 28, 41), (11, 28, 41), (28, 41), (0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]"
F6,50,1e-06,4,"[(10, 11, 28, 41), (11, 28, 41), (28, 41), (0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]"
F6,50,1e-09,40,"[(0, 1, 2, 3, 4, 5, 13, 16, 17, 18, 20, 22, 24, 27, 31, 32, 33, 35, 38, 40, 46, 47, 48), (1, 2, 3, 4, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 49), (2, 7, 15, 21, 25, 37), (3, 17, 27, 35), (4, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 49), (5, 6, 13, 16, 17, 18, 20, 22, 27, 31, 33, 35, 38, 40, 47, 48), (6, 13, 16, 17, 22, 27, 31, 35, 38, 47, 48), (7, 8, 9, 12, 14, 15, 19, 20, 21, 23, 24, 25, 26, 29, 30, 32, 33, 34, 36, 37, 39, 40, 42, 43, 44, 45, 46, 49), (8, 15, 21), (9, 16, 17, 22, 38, 47, 48), (10, 11, 28, 41), (11, 28, 41), (12, 17, 48), (13, 14, 15, 21, 23, 25, 29, 30, 32, 36, 37, 39, 43, 44, 45), (14, 35), (15, 16, 17, 18, 20, 22, 27, 31, 35, 38, 40, 46, 47, 48), (17, 27, 35, 48), (18, 20, 22, 26, 27, 31, 33, 35, 38, 40, 42, 46, 47, 48), (19, 21, 48), (20, 21, 22, 24, 26, 27, 29, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 44, 45, 46, 47, 48, 49), (21, 22, 24, 27, 31, 32, 35, 38, 40, 43, 46, 47, 48), (23, 25, 29, 36, 37, 43, 44, 45), (24, 27, 35), (25, 27, 31, 33, 35, 38, 40, 46, 47, 48), (26, 38, 47, 48), (27, 35, 38, 40, 47), (28, 41), (30, 37), (31, 37), (32, 35), (33, 35, 38, 40, 47, 48), (34, 48), (35, 38, 40, 46, 47), (37, 38, 40, 46, 47, 48), (40, 42, 43, 44, 45, 46, 47, 48, 49), (42, 47, 48), (44, 45, 46, 47, 48, 49), (45, 46, 47, 48, 49), (46, 47, 48), (16, 22, 29, 36, 38, 39, 41, 43, 47, 48, 49)]","[16, 22, 29, 36, 38, 39, 41, 43, 47, 48, 49]"
F6,60,0.1,4,"[(26, 28, 35, 59), (28, 35, 59), (35, 59), (0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F6,60,0.001,4,"[(26, 28, 35, 59), (28, 35, 59), (35, 59), (0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F6,60,1e-06,4,"[(26, 28, 35, 59), (28, 35, 59), (35, 59), (0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F6,60,1e-09,53,"[(0, 1, 19, 20, 40, 58), (1, 8, 14, 20, 23, 24, 30, 32, 39, 40, 41, 43, 46, 50, 54, 56, 58), (2, 4, 6, 9, 12, 19, 21, 27, 34, 42, 49, 51), (3, 8, 30, 39, 58), (4, 7, 8, 14, 20, 23, 24, 29, 30, 32, 36, 39, 40, 41, 43, 44, 45, 46, 50, 52, 54, 56, 58), (5, 7, 8, 14, 15, 17, 20, 23, 24, 25, 29, 30, 32, 36, 37, 39, 40, 41, 43, 44, 45, 46, 48, 50, 52, 53, 54, 56, 58), (6, 7, 8, 14, 15, 20, 23, 24, 25, 29, 30, 32, 36, 37, 39, 40, 41, 43, 44, 45, 46, 48, 50, 52, 53, 54, 56, 58), (7, 9, 12, 19, 21, 27, 34, 42, 49, 51), (8, 20, 23, 30, 39, 40, 46, 48, 58), (9, 14, 20, 23, 24, 29, 30, 32, 36, 39, 40, 41, 43, 44, 45, 46, 48, 50, 52, 54, 56, 58), (10, 12, 19, 21, 27, 34, 42, 49, 51), (11, 12, 18, 19, 21, 27, 33, 34, 42, 49, 51, 57), (12, 14, 20, 23, 24, 29, 30, 32, 36, 39, 40, 41, 43, 46, 48, 50, 54, 56, 58), (13, 18, 19, 21, 27, 33, 34, 42, 49, 51, 57), (14, 15, 16, 17, 20, 23, 24, 25, 29, 30, 32, 36, 37, 39, 40, 41, 43, 44, 45, 46, 47, 48, 50, 52, 53, 54, 55, 56, 58), (15, 20, 23, 24, 30, 32, 39, 40, 41, 43, 46, 50, 54, 56, 58), (17, 30, 39, 58), (18, 19, 21, 27, 31, 33, 34, 42, 49, 51, 57), (19, 20, 23, 30, 39, 40, 41, 46, 48, 50, 54, 58), (20, 30, 39, 40, 46, 54, 58), (21, 22, 23, 24, 25, 29, 30, 32, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 50, 52, 53, 54, 55, 56, 58), (23, 30, 39), (24, 25, 29, 30, 31, 32, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 50, 52, 53, 54, 55, 56, 58), (25, 29, 30, 32, 36, 39, 40, 41, 43, 46, 50, 54, 56, 58), (26, 28, 35, 59), (27, 29, 30, 32, 36, 37, 39, 40, 41, 43, 44, 45, 46, 48, 50, 52, 53, 54, 56, 58), (28, 35, 59), (29, 30, 32, 36, 37, 39, 40, 41, 43, 44, 45, 46, 48, 50, 52, 53, 54, 56, 58), (30, 39, 40, 58), (31, 34, 42, 49, 51), (32, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 50, 52, 53, 54, 55, 56, 58), (33, 36, 37, 39, 40, 41, 43, 44, 45, 46, 48, 50, 52, 53, 54, 56, 58), (34, 36, 39, 40, 41, 43, 46, 48, 50, 54, 56, 58), (35, 59), (36, 37, 39, 40, 41, 43, 44, 45, 46, 48, 50, 52, 53, 54, 56, 58), (37, 39, 40, 41, 43, 46, 50, 54, 56, 58), (39, 40, 58), (40, 46, 54, 58), (41, 43, 44, 45, 46, 47, 48, 50, 52, 53, 54, 55, 56, 58), (42, 43, 44, 45, 46, 48, 50, 52, 54, 56, 58), (43, 44, 45, 46, 47, 48, 50, 52, 53, 54, 55, 56, 58), (44, 45, 46, 48, 50, 52, 53, 54, 56, 58), (45, 46, 48, 50, 52, 53, 54, 56, 58), (46, 49, 51, 58), (48, 49, 51, 57), (49, 50, 54, 56, 58), (50, 52, 53, 54, 55, 56, 58), (51, 54, 56, 58), (52, 53, 54, 56, 58), (53, 54, 56, 58), (56, 58), (57, 58), (16, 22, 38, 47, 54, 55, 58, 59)]","[16, 22, 38, 47, 54, 55, 58, 59]"
F6,70,0.1,4,"[(22, 26, 27, 48), (26, 27, 48), (27, 48), (0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]"
F6,70,0.001,4,"[(22, 26, 27, 48), (26, 27, 48), (27, 48), (0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]"
F6,70,1e-06,4,"[(22, 26, 27, 48), (26, 27, 48), (27, 48), (0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]"
F6,70,1e-09,58,"[(0, 2, 3, 5, 10, 11, 13, 16, 17, 18, 31, 33, 38, 47, 55, 57, 63, 65, 68, 69), (1, 2, 5, 10, 11, 13, 18, 31, 33, 57, 65), (2, 5, 11, 13, 18, 33, 57), (3, 6, 61), (4, 5, 18, 33, 57), (5, 10, 11, 13, 16, 17, 18, 31, 33, 38, 47, 55, 57, 63, 65, 68, 69), (6, 10, 11, 13, 15, 16, 17, 18, 25, 31, 33, 37, 38, 44, 47, 52, 53, 55, 57, 63, 64, 65, 68, 69), (7, 8, 9, 12, 19, 23, 30, 34, 39, 42, 49, 51, 60, 61), (8, 9, 12, 19, 21, 23, 30, 34, 35, 39, 42, 49, 51, 58, 59, 60, 61, 62, 66), (9, 10, 11, 13, 14, 15, 16, 17, 18, 24, 25, 28, 29, 31, 32, 33, 36, 37, 38, 43, 44, 45, 47, 52, 53, 55, 56, 57, 63, 64, 65, 67, 68, 69), (10, 11, 13, 18, 33, 57), (11, 13, 18, 31, 33, 57, 63, 65), (12, 19, 20, 21, 23, 30, 34, 35, 39, 40, 42, 46, 49, 51, 58, 59, 60, 61, 62, 66), (13, 16, 18, 31, 33, 38, 47, 55, 57, 63, 65, 69), (14, 19, 20, 21, 23, 30, 34, 35, 39, 40, 42, 49, 51, 58, 59, 60, 61, 62, 66), (15, 19, 23, 30, 34, 39, 42, 49, 51, 60, 61), (17, 61), (18, 31, 33, 38, 47, 55, 57, 63, 65, 69), (19, 20, 21, 23, 30, 34, 35, 39, 40, 42, 49, 51, 58, 59, 60, 61, 62, 66), (20, 31, 33, 38, 47, 55, 57, 63, 65, 69), (21, 34, 42, 49, 51, 60, 61), (22, 26, 27, 48), (23, 30, 34, 39, 42, 49, 51, 59, 60, 61, 66), (24, 30, 34, 35, 39, 40, 42, 46, 49, 51, 54, 58, 59, 60, 61, 62, 66), (25, 30, 34, 39, 42, 49, 51, 60, 61), (26, 27, 48), (27, 48), (28, 30, 34, 35, 39, 40, 42, 49, 51, 58, 59, 60, 61, 62, 66), (29, 30, 34, 35, 39, 40, 42, 49, 51, 58, 59, 60, 61, 62, 66), (30, 34, 35, 39, 42, 49, 51, 59, 60, 61, 66), (31, 33, 57), (32, 34, 35, 39, 40, 42, 46, 49, 51, 58, 59, 60, 61, 62, 66), (33, 37, 38, 47, 53, 55, 57, 63, 64, 65, 68, 69), (34, 36, 37, 38, 41, 43, 44, 45, 47, 50, 52, 53, 55, 56, 57, 63, 64, 65, 67, 68, 69), (36, 39, 40, 42, 49, 51, 58, 59, 60, 61, 62, 66), (37, 39, 42, 49, 51, 60, 61), (39, 42, 49, 51, 59, 60, 61, 66), (40, 47, 55, 57, 63, 65, 69), (41, 42, 46, 49, 50, 51, 54, 56, 58, 59, 60, 61, 62, 66, 67), (42, 43, 44, 45, 47, 52, 53, 55, 56, 57, 63, 64, 65, 68, 69), (43, 46, 49, 51, 58, 59, 60, 61, 62, 66), (44, 49, 51, 59, 60, 61, 66), (45, 49, 51, 58, 59, 60, 61, 62, 66), (46, 49, 50, 51, 52, 54, 56, 58, 59, 60, 61, 62, 66, 67), (49, 50, 52, 53, 54, 55, 56, 57, 63, 64, 65, 67, 68, 69), (50, 51, 54, 56, 58, 59, 60, 61, 62, 66, 67), (51, 58, 59, 60, 61, 62, 66), (52, 59, 60, 61, 66), (53, 59, 60, 61), (54, 56, 58, 59, 60, 61, 62, 66, 67), (56, 58, 59, 60, 61, 62, 66, 67), (57, 63, 65, 68, 69), (58, 65), (59, 60, 61), (60, 63, 64, 65, 68, 69), (61, 63, 64, 65, 68, 69), (62, 65), (16, 35, 38, 47, 48, 55, 63, 64, 65, 66, 67, 68, 69)]","[16, 35, 38, 47, 48, 55, 63, 64, 65, 66, 67, 68, 69]"
F6,80,0.1,4,"[(27, 30, 50, 77), (30, 50, 77), (50, 77), (0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]"
F6,80,0.001,4,"[(27, 30, 50, 77), (30, 50, 77), (50, 77), (0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]"
