FUNCTION,DIMENSION,EPSILON,NR_GROUPS,FACTORS,SEPARATE VARS
F7,40,0.001,2,"[(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39), (0,)]",[0]
F7,40,1e-06,2,"[(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39), (0,)]",[0]
F7,40,1e-09,2,"[(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39), (0,)]",[0]
F7,50,0.1,2,"[(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49), (44,)]",[44]
F7,50,0.001,2,"[(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49), (44,)]",[44]
F7,50,1e-06,2,"[(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49), (44,)]",[44]
F7,50,1e-09,2,"[(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49), (44,)]",[44]
F7,60,0.1,2,"[(1, 2, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 40, 41, 42, 43, 45, 46, 48, 49, 50, 51, 52, 54, 56, 57, 58, 59), (0, 3, 9, 19, 21, 36, 39, 44, 47, 53, 55)]","[0, 3, 9, 19, 21, 36, 39, 44, 47, 53, 55]"
F7,60,0.001,3,"[(0, 3, 9, 21, 39, 44), (1, 2, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 40, 41, 42, 43, 45, 46, 48, 49, 50, 51, 52, 54, 56, 57, 58, 59), (19, 36, 47, 53, 55)]","[19, 36, 47, 53, 55]"
F7,60,1e-06,3,"[(0, 3, 9, 21, 39, 44), (1, 2, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 40, 41, 42, 43, 45, 46, 48, 49, 50, 51, 52, 54, 56, 57, 58, 59), (19, 36, 47, 53, 55)]","[19, 36, 47, 53, 55]"
F7,60,1e-09,3,"[(0, 3, 9, 21, 39, 44), (1, 2, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 40, 41, 42, 43, 45, 46, 48, 49, 50, 51, 52, 54, 56, 57, 58, 59), (19, 36, 47, 53, 55)]","[19, 36, 47, 53, 55]"
F7,70,0.1,2,"[(0, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 15, 16, 18, 19, 20, 22, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 41, 42, 43, 45, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 59, 62, 65, 66, 67, 68, 69), (1, 6, 9, 12, 17, 21, 23, 24, 25, 36, 37, 38, 39, 44, 46, 47, 58, 60, 61, 63, 64)]","[1, 6, 9, 12, 17, 21, 23, 24, 25, 36, 37, 38, 39, 44, 46, 47, 58, 60, 61, 63, 64]"
F7,70,0.001,5,"[(0, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 15, 16, 18, 19, 20, 22, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 41, 42, 43, 45, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 59, 62, 65, 66, 67, 68, 69), (1, 9, 12, 21, 24, 37, 38, 39, 44, 63), (17, 46, 47, 58, 60), (61, 64), (6, 23, 25, 36)]","[6, 23, 25, 36]"
F7,70,1e-06,5,"[(0, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 15, 16, 18, 19, 20, 22, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 41, 42, 43, 45, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 59, 62, 65, 66, 67, 68, 69), (1, 9, 12, 21, 24, 37, 38, 39, 44, 63), (17, 46, 47, 58, 60), (61, 64), (6, 23, 25, 36)]","[6, 23, 25, 36]"
F7,70,1e-09,5,"[(0, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 15, 16, 18, 19, 20, 22, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 41, 42, 43, 45, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 59, 62, 65, 66, 67, 68, 69), (1, 9, 12, 21, 24, 37, 38, 39, 44, 63), (17, 46, 47, 58, 60), (61, 64), (6, 23, 25, 36)]","[6, 23, 25, 36]"
F7,80,0.1,2,"[(1, 2, 3, 4, 6, 7, 10, 11, 14, 17, 19, 22, 23, 26, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 41, 42, 43, 45, 48, 50, 52, 53, 54, 55, 56, 57, 60, 61, 62, 63, 66, 68, 69, 71, 72, 73, 75, 77, 79), (0, 5, 8, 9, 12, 13, 15, 16, 18, 20, 21, 24, 25, 35, 36, 37, 39, 44, 46, 47, 49, 51, 58, 59, 64, 65, 67, 70, 74, 76, 78)]","[0, 5, 8, 9, 12, 13, 15, 16, 18, 20, 21, 24, 25, 35, 36, 37, 39, 44, 46, 47, 49, 51, 58, 59, 64, 65, 67, 70, 74, 76, 78]"
F7,80,0.001,4,"[(0, 5, 8, 9, 12, 13, 15, 18, 21, 24, 35, 37, 39, 44, 58, 59, 65, 67, 74, 76), (1, 2, 3, 4, 6, 7, 10, 11, 14, 17, 19, 22, 23, 26, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 41, 42, 43, 45, 48, 50, 52, 53, 54, 55, 56, 57, 60, 61, 62, 63, 66, 68, 69, 71, 72, 73, 75, 77, 79), (16, 20, 25, 36, 51, 64, 70, 78), (46, 47, 49)]","[46, 47, 49]"
F7,80,1e-06,4,"[(0, 5, 8, 9, 12, 13, 15, 18, 21, 24, 35, 37, 39, 44, 58, 59, 65, 67, 74, 76), (1, 2, 3, 4, 6, 7, 10, 11, 14, 17, 19, 22, 23, 26, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 41, 42, 43, 45, 48, 50, 52, 53, 54, 55, 56, 57, 60, 61, 62, 63, 66, 68, 69, 71, 72, 73, 75, 77, 79), (16, 20, 25, 36, 51, 64, 70, 78), (46, 47, 49)]","[46, 47, 49]"
F7,80,1e-09,4,"[(0, 5, 8, 9, 12, 13, 15, 18, 21, 24, 35, 37, 39, 44, 58, 59, 65, 67, 74, 76), (1, 2, 3, 4, 6, 7, 10, 11, 14, 17, 19, 22, 23, 26, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 41, 42, 43, 45, 48, 50, 52, 53, 54, 55, 56, 57, 60, 61, 62, 63, 66, 68, 69, 71, 72, 73, 75, 77, 79), (16, 20, 25, 36, 51, 64, 70, 78), (46, 47, 49)]","[46, 47, 49]"
F7,90,0.1,2,"[(0, 2, 3, 4, 5, 6, 7, 8, 13, 15, 16, 17, 18, 22, 24, 26, 27, 30, 33, 34, 38, 40, 41, 42, 43, 45, 48, 50, 51, 53, 54, 55, 56, 59, 61, 62, 63, 66, 68, 73, 74, 75, 77, 78, 79, 80, 81, 82, 89), (1, 9, 10, 11, 12, 14, 19, 20, 21, 23, 25, 28, 29, 31, 32, 35, 36, 37, 39, 44, 46, 47, 49, 52, 57, 58, 60, 64, 65, 67, 69, 70, 71, 72, 76, 83, 84, 85, 86, 87, 88)]","[1, 9, 10, 11, 12, 14, 19, 20, 21, 23, 25, 28, 29, 31, 32, 35, 36, 37, 39, 44, 46, 47, 49, 52, 57, 58, 60, 64, 65, 67, 69, 70, 71, 72, 76, 83, 84, 85, 86, 87, 88]"
F7,90,0.001,4,"[(0, 2, 3, 4, 5, 6, 7, 8, 13, 15, 16, 17, 18, 22, 24, 26, 27, 30, 33, 34, 38, 40, 41, 42, 43, 45, 48, 50, 51, 53, 54, 55, 56, 59, 61, 62, 63, 66, 68, 73, 74, 75, 77, 78, 79, 80, 81, 82, 89), (1, 9, 11, 12, 14, 21, 29, 31, 32, 37, 39, 44, 49, 52, 58, 60, 65, 67, 69, 71, 76, 83, 87, 88), (10, 25, 35, 36, 72, 84, 85, 86), (19, 20, 23, 28, 46, 47, 57, 64, 70)]","[19, 20, 23, 28, 46, 47, 57, 64, 70]"
F7,90,1e-06,4,"[(0, 2, 3, 4, 5, 6, 7, 8, 13, 15, 16, 17, 18, 22, 24, 26, 27, 30, 33, 34, 38, 40, 41, 42, 43, 45, 48, 50, 51, 53, 54, 55, 56, 59, 61, 62, 63, 66, 68, 73, 74, 75, 77, 78, 79, 80, 81, 82, 89), (1, 9, 11, 12, 14, 21, 29, 31, 32, 37, 39, 44, 49, 52, 58, 60, 65, 67, 69, 71, 76, 83, 87, 88), (10, 25, 35, 36, 72, 84, 85, 86), (19, 20, 23, 28, 46, 47, 57, 64, 70)]","[19, 20, 23, 28, 46, 47, 57, 64, 70]"
F7,90,1e-09,4,"[(0, 2, 3, 4, 5, 6, 7, 8, 13, 15, 16, 17, 18, 22, 24, 26, 27, 30, 33, 34, 38, 40, 41, 42, 43, 45, 48, 50, 51, 53, 54, 55, 56, 59, 61, 62, 63, 66, 68, 73, 74, 75, 77, 78, 79, 80, 81, 82, 89), (1, 9, 11, 12, 14, 21, 29, 31, 32, 37, 39, 44, 49, 52, 58, 60, 65, 67, 69, 71, 76, 83, 87, 88), (10, 25, 35, 36, 72, 84, 85, 86), (19, 20, 23, 28, 46, 47, 57, 64, 70)]","[19, 20, 23, 28, 46, 47, 57, 64, 70]"
F7,100,0.1,2,"[(1, 2, 3, 4, 6, 7, 8, 13, 15, 16, 17, 18, 22, 24, 26, 27, 30, 33, 38, 40, 41, 42, 43, 45, 48, 51, 53, 54, 55, 56, 60, 61, 62, 63, 68, 71, 73, 74, 75, 76, 78, 80, 82, 86, 90, 92, 93, 95, 99), (0, 5, 9, 10, 11, 12, 14, 19, 20, 21, 23, 25, 28, 29, 31, 32, 34, 35, 36, 37, 39, 44, 46, 47, 49, 50, 52, 57, 58, 59, 64, 65, 66, 67, 69, 70, 72, 77, 79, 81, 83, 84, 85, 87, 88, 89, 91, 94, 96, 97, 98)]","[0, 5, 9, 10, 11, 12, 14, 19, 20, 21, 23, 25, 28, 29, 31, 32, 34, 35, 36, 37, 39, 44, 46, 47, 49, 50, 52, 57, 58, 59, 64, 65, 66, 67, 69, 70, 72, 77, 79, 81, 83, 84, 85, 87, 88, 89, 91, 94, 96, 97, 98]"
F7,100,0.001,5,"[(0, 9, 11, 12, 21, 28, 29, 31, 32, 37, 39, 49, 50, 59, 65, 67, 69, 77, 79, 83, 88), (1, 2, 3, 4, 6, 7, 8, 13, 15, 16, 17, 18, 22, 24, 26, 27, 30, 33, 38, 40, 41, 42, 43, 45, 48, 51, 53, 54, 55, 56, 60, 61, 62, 63, 68, 71, 73, 74, 75, 76, 78, 80, 82, 86, 90, 92, 93, 95, 99), (10, 14, 25, 34, 35, 36, 44, 66, 72, 81, 84, 85, 89, 91, 94), (58, 97), (5, 19, 20, 23, 46, 47, 52, 57, 64, 70, 87, 96, 98)]","[5, 19, 20, 23, 46, 47, 52, 57, 64, 70, 87, 96, 98]"
F7,100,1e-06,5,"[(0, 9, 11, 12, 21, 28, 29, 31, 32, 37, 39, 49, 50, 59, 65, 67, 69, 77, 79, 83, 88), (1, 2, 3, 4, 6, 7, 8, 13, 15, 16, 17, 18, 22, 24, 26, 27, 30, 33, 38, 40, 41, 42, 43, 45, 48, 51, 53, 54, 55, 56, 60, 61, 62, 63, 68, 71, 73, 74, 75, 76, 78, 80, 82, 86, 90, 92, 93, 95, 99), (10, 14, 25, 34, 35, 36, 44, 66, 72, 81, 84, 85, 89, 91, 94), (58, 97), (5, 19, 20, 23, 46, 47, 52, 57, 64, 70, 87, 96, 98)]","[5, 19, 20, 23, 46, 47, 52, 57, 64, 70, 87, 96, 98]"
F7,100,1e-09,5,"[(0, 9, 11, 12, 21, 28, 29, 31, 32, 37, 39, 49, 50, 59, 65, 67, 69, 77, 79, 83, 88), (1, 2, 3, 4, 6, 7, 8, 13, 15, 16, 17, 18, 22, 24, 26, 27, 30, 33, 38, 40, 41, 42, 43, 45, 48, 51, 53, 54, 55, 56, 60, 61, 62, 63, 68, 71, 73, 74, 75, 76, 78, 80, 82, 86, 90, 92, 93, 95, 99), (10, 14, 25, 34, 35, 36, 44, 66, 72, 81, 84, 85, 89, 91, 94), (58, 97), (5, 19, 20, 23, 46, 47, 52, 57, 64, 70, 87, 96, 98)]","[5, 19, 20, 23, 46, 47, 52, 57, 64, 70, 87, 96, 98]"
