FUNCTION,DIMENSION,EPSILON,NR_GROUPS,FACTORS,SEPARATE VARS
F12,30,1e-09,7,"[(2, 13, 28), (5, 17, 22), (13, 28), (17, 22), (24, 26, 27), (26, 27), (0, 1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 19, 20, 21, 22, 23, 25, 27, 28, 29)]","[0, 1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 19, 20, 21, 22, 23, 25, 27, 28, 29]"
F12,40,0.1,11,"[(2, 37, 39), (10, 15, 28), (15, 28), (16, 34, 36), (18, 27, 29), (20, 22, 25), (22, 25), (27, 29), (34, 36), (37, 39), (0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 17, 19, 21, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 35, 36, 38, 39)]","[0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 17, 19, 21, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 35, 36, 38, 39]"
F12,40,0.001,11,"[(2, 37, 39), (10, 15, 28), (15, 28), (16, 34, 36), (18, 27, 29), (20, 22, 25), (22, 25), (27, 29), (34, 36), (37, 39), (0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 17, 19, 21, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 35, 36, 38, 39)]","[0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 17, 19, 21, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 35, 36, 38, 39]"
F12,40,1e-06,11,"[(2, 37, 39), (10, 15, 28), (15, 28), (16, 34, 36), (18, 27, 29), (20, 22, 25), (22, 25), (27, 29), (34, 36), (37, 39), (0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 17, 19, 21, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 35, 36, 38, 39)]","[0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 17, 19, 21, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 35, 36, 38, 39]"
F12,40,1e-09,11,"[(2, 37, 39), (10, 15, 28), (15, 28), (16, 34, 36), (18, 27, 29), (20, 22, 25), (22, 25), (27, 29), (34, 36), (37, 39), (0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 17, 19, 21, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 35, 36, 38, 39)]","[0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 17, 19, 21, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 35, 36, 38, 39]"
F12,50,0.1,13,"[(2, 27, 38), (4, 22, 33), (10, 11, 28), (11, 28), (14, 45, 48), (15, 30, 32), (18, 26, 34), (22, 33), (26, 34), (27, 38), (30, 32), (45, 48), (0, 1, 3, 5, 6, 7, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49)]","[0, 1, 3, 5, 6, 7, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49]"
F12,50,0.001,13,"[(2, 27, 38), (4, 22, 33), (10, 11, 28), (11, 28), (14, 45, 48), (15, 30, 32), (18, 26, 34), (22, 33), (26, 34), (27, 38), (30, 32), (45, 48), (0, 1, 3, 5, 6, 7, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49)]","[0, 1, 3, 5, 6, 7, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49]"
F12,50,1e-06,13,"[(2, 27, 38), (4, 22, 33), (10, 11, 28), (11, 28), (14, 45, 48), (15, 30, 32), (18, 26, 34), (22, 33), (26, 34), (27, 38), (30, 32), (45, 48), (0, 1, 3, 5, 6, 7, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49)]","[0, 1, 3, 5, 6, 7, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49]"
F12,50,1e-09,13,"[(2, 27, 38), (4, 22, 33), (10, 11, 28), (11, 28), (14, 45, 48), (15, 30, 32), (18, 26, 34), (22, 33), (26, 34), (27, 38), (30, 32), (45, 48), (0, 1, 3, 5, 6, 7, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49)]","[0, 1, 3, 5, 6, 7, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49]"
F12,60,0.1,15,"[(2, 11, 34), (4, 22, 40), (7, 14, 49), (11, 34), (14, 49), (18, 27, 56), (22, 40), (26, 35, 59), (27, 56), (29, 42, 50), (30, 33, 41), (33, 41), (35, 59), (42, 50), (0, 1, 3, 5, 6, 8, 9, 10, 12, 13, 15, 16, 17, 19, 20, 21, 23, 24, 25, 28, 31, 32, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[0, 1, 3, 5, 6, 8, 9, 10, 12, 13, 15, 16, 17, 19, 20, 21, 23, 24, 25, 28, 31, 32, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F12,60,0.001,15,"[(2, 11, 34), (4, 22, 40), (7, 14, 49), (11, 34), (14, 49), (18, 27, 56), (22, 40), (26, 35, 59), (27, 56), (29, 42, 50), (30, 33, 41), (33, 41), (35, 59), (42, 50), (0, 1, 3, 5, 6, 8, 9, 10, 12, 13, 15, 16, 17, 19, 20, 21, 23, 24, 25, 28, 31, 32, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[0, 1, 3, 5, 6, 8, 9, 10, 12, 13, 15, 16, 17, 19, 20, 21, 23, 24, 25, 28, 31, 32, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F12,60,1e-06,15,"[(2, 11, 34), (4, 22, 40), (7, 14, 49), (11, 34), (14, 49), (18, 27, 56), (22, 40), (26, 35, 59), (27, 56), (29, 42, 50), (30, 33, 41), (33, 41), (35, 59), (42, 50), (0, 1, 3, 5, 6, 8, 9, 10, 12, 13, 15, 16, 17, 19, 20, 21, 23, 24, 25, 28, 31, 32, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[0, 1, 3, 5, 6, 8, 9, 10, 12, 13, 15, 16, 17, 19, 20, 21, 23, 24, 25, 28, 31, 32, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F12,60,1e-09,15,"[(2, 11, 34), (4, 22, 40), (7, 14, 49), (11, 34), (14, 49), (18, 27, 56), (22, 40), (26, 35, 59), (27, 56), (29, 42, 50), (30, 33, 41), (33, 41), (35, 59), (42, 50), (0, 1, 3, 5, 6, 8, 9, 10, 12, 13, 15, 16, 17, 19, 20, 21, 23, 24, 25, 28, 31, 32, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[0, 1, 3, 5, 6, 8, 9, 10, 12, 13, 15, 16, 17, 19, 20, 21, 23, 24, 25, 28, 31, 32, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F12,70,0.1,17,"[(2, 50, 65), (3, 11, 54), (7, 30, 51), (10, 41, 49), (11, 54), (26, 27, 48), (27, 48), (30, 51), (31, 33, 42), (33, 42), (34, 56, 69), (41, 49), (43, 62, 68), (50, 65), (56, 69), (62, 68), (0, 1, 4, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 28, 29, 32, 35, 36, 37, 38, 39, 40, 42, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 69)]","[0, 1, 4, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 28, 29, 32, 35, 36, 37, 38, 39, 40, 42, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 69]"
F12,70,0.001,17,"[(2, 50, 65), (3, 11, 54), (7, 30, 51), (10, 41, 49), (11, 54), (26, 27, 48), (27, 48), (30, 51), (31, 33, 42), (33, 42), (34, 56, 69), (41, 49), (43, 62, 68), (50, 65), (56, 69), (62, 68), (0, 1, 4, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 28, 29, 32, 35, 36, 37, 38, 39, 40, 42, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 69)]","[0, 1, 4, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 28, 29, 32, 35, 36, 37, 38, 39, 40, 42, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 69]"
F12,70,1e-06,17,"[(2, 50, 65), (3, 11, 54), (7, 30, 51), (10, 41, 49), (11, 54), (26, 27, 48), (27, 48), (30, 51), (31, 33, 42), (33, 42), (34, 56, 69), (41, 49), (43, 62, 68), (50, 65), (56, 69), (62, 68), (0, 1, 4, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 28, 29, 32, 35, 36, 37, 38, 39, 40, 42, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 69)]","[0, 1, 4, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 28, 29, 32, 35, 36, 37, 38, 39, 40, 42, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 69]"
F12,70,1e-09,17,"[(2, 50, 65), (3, 11, 54), (7, 30, 51), (10, 41, 49), (11, 54), (26, 27, 48), (27, 48), (30, 51), (31, 33, 42), (33, 42), (34, 56, 69), (41, 49), (43, 62, 68), (50, 65), (56, 69), (62, 68), (0, 1, 4, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 28, 29, 32, 35, 36, 37, 38, 39, 40, 42, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 69)]","[0, 1, 4, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 28, 29, 32, 35, 36, 37, 38, 39, 40, 42, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 69]"
F12,80,0.1,21,"[(2, 52, 72), (3, 7, 22), (6, 56, 73), (7, 22), (10, 23, 57), (17, 55, 60), (23, 57), (27, 30, 50), (28, 33, 53), (30, 50), (33, 53), (38, 41, 42), (40, 48, 69), (41, 42), (45, 66, 71), (48, 69), (52, 72), (55, 60), (56, 73), (66, 71), (0, 1, 4, 5, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 24, 25, 26, 29, 31, 32, 34, 35, 36, 37, 39, 42, 43, 44, 46, 47, 49, 50, 51, 53, 54, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79)]","[0, 1, 4, 5, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 24, 25, 26, 29, 31, 32, 34, 35, 36, 37, 39, 42, 43, 44, 46, 47, 49, 50, 51, 53, 54, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]"
F12,80,0.001,21,"[(2, 52, 72), (3, 7, 22), (6, 56, 73), (7, 22), (10, 23, 57), (17, 55, 60), (23, 57), (27, 30, 50), (28, 33, 53), (30, 50), (33, 53), (38, 41, 42), (40, 48, 69), (41, 42), (45, 66, 71), (48, 69), (52, 72), (55, 60), (56, 73), (66, 71), (0, 1, 4, 5, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 24, 25, 26, 29, 31, 32, 34, 35, 36, 37, 39, 42, 43, 44, 46, 47, 49, 50, 51, 53, 54, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79)]","[0, 1, 4, 5, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 24, 25, 26, 29, 31, 32, 34, 35, 36, 37, 39, 42, 43, 44, 46, 47, 49, 50, 51, 53, 54, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]"
F12,80,1e-06,21,"[(2, 52, 72), (3, 7, 22), (6, 56, 73), (7, 22), (10, 23, 57), (17, 55, 60), (23, 57), (27, 30, 50), (28, 33, 53), (30, 50), (33, 53), (38, 41, 42), (40, 48, 69), (41, 42), (45, 66, 71), (48, 69), (52, 72), (55, 60), (56, 73), (66, 71), (0, 1, 4, 5, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 24, 25, 26, 29, 31, 32, 34, 35, 36, 37, 39, 42, 43, 44, 46, 47, 49, 50, 51, 53, 54, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79)]","[0, 1, 4, 5, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 24, 25, 26, 29, 31, 32, 34, 35, 36, 37, 39, 42, 43, 44, 46, 47, 49, 50, 51, 53, 54, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]"
F12,80,1e-09,21,"[(2, 52, 72), (3, 7, 22), (6, 56, 73), (7, 22), (10, 23, 57), (17, 55, 60), (23, 57), (27, 30, 50), (28, 33, 53), (30, 50), (33, 53), (38, 41, 42), (40, 48, 69), (41, 42), (45, 66, 71), (48, 69), (52, 72), (55, 60), (56, 73), (66, 71), (0, 1, 4, 5, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 24, 25, 26, 29, 31, 32, 34, 35, 36, 37, 39, 42, 43, 44, 46, 47, 49, 50, 51, 53, 54, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79)]","[0, 1, 4, 5, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 24, 25, 26, 29, 31, 32, 34, 35, 36, 37, 39, 42, 43, 44, 46, 47, 49, 50, 51, 53, 54, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]"
F12,90,0.1,23,"[(2, 13, 53), (3, 62, 82), (6, 22, 61), (7, 78, 89), (8, 33, 63), (13, 53), (15, 17, 40), (17, 40), (18, 27, 50), (22, 61), (24, 56, 77), (27, 50), (30, 45, 66), (33, 63), (45, 66), (54, 73, 80), (55, 59, 74), (56, 77), (59, 74), (62, 82), (73, 80), (78, 89), (0, 1, 4, 5, 9, 10, 11, 12, 14, 16, 19, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 57, 58, 60, 61, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 74, 75, 76, 77, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89)]","[0, 1, 4, 5, 9, 10, 11, 12, 14, 16, 19, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 57, 58, 60, 61, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 74, 75, 76, 77, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89]"
F12,90,0.001,23,"[(2, 13, 53), (3, 62, 82), (6, 22, 61), (7, 78, 89), (8, 33, 63), (13, 53), (15, 17, 40), (17, 40), (18, 27, 50), (22, 61), (24, 56, 77), (27, 50), (30, 45, 66), (33, 63), (45, 66), (54, 73, 80), (55, 59, 74), (56, 77), (59, 74), (62, 82), (73, 80), (78, 89), (0, 1, 4, 5, 9, 10, 11, 12, 14, 16, 19, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 57, 58, 60, 61, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 74, 75, 76, 77, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89)]","[0, 1, 4, 5, 9, 10, 11, 12, 14, 16, 19, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 57, 58, 60, 61, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 74, 75, 76, 77, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89]"
F12,90,1e-06,23,"[(2, 13, 53), (3, 62, 82), (6, 22, 61), (7, 78, 89), (8, 33, 63), (13, 53), (15, 17, 40), (17, 40), (18, 27, 50), (22, 61), (24, 56, 77), (27, 50), (30, 45, 66), (33, 63), (45, 66), (54, 73, 80), (55, 59, 74), (56, 77), (59, 74), (62, 82), (73, 80), (78, 89), (0, 1, 4, 5, 9, 10, 11, 12, 14, 16, 19, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 57, 58, 60, 61, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 74, 75, 76, 77, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89)]","[0, 1, 4, 5, 9, 10, 11, 12, 14, 16, 19, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 57, 58, 60, 61, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 74, 75, 76, 77, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89]"
F12,90,1e-09,23,"[(2, 13, 53), (3, 62, 82), (6, 22, 61), (7, 78, 89), (8, 33, 63), (13, 53), (15, 17, 40), (17, 40), (18, 27, 50), (22, 61), (24, 56, 77), (27, 50), (30, 45, 66), (33, 63), (45, 66), (54, 73, 80), (55, 59, 74), (56, 77), (59, 74), (62, 82), (73, 80), (78, 89), (0, 1, 4, 5, 9, 10, 11, 12, 14, 16, 19, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 57, 58, 60, 61, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 74, 75, 76, 77, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89)]","[0, 1, 4, 5, 9, 10, 11, 12, 14, 16, 19, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 57, 58, 60, 61, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 74, 75, 76, 77, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89]"
F12,100,0.1,25,"[(1, 42, 61), (2, 26, 86), (3, 43, 62), (4, 15, 17), (6, 45, 48), (7, 13, 78), (13, 78), (15, 17), (16, 75, 93), (18, 56, 63), (22, 24, 33), (24, 33), (26, 86), (42, 61), (43, 62), (45, 48), (51, 68, 90), (53, 54, 95), (54, 95), (56, 63), (60, 76, 82), (68, 90), (75, 93), (76, 82), (0, 5, 8, 9, 10, 11, 12, 14, 17, 19, 20, 21, 23, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 44, 46, 47, 48, 49, 50, 52, 55, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 69, 70, 71, 72, 73, 74, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99)]","[0, 5, 8, 9, 10, 11, 12, 14, 17, 19, 20, 21, 23, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 44, 46, 47, 48, 49, 50, 52, 55, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 69, 70, 71, 72, 73, 74, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]"
F12,100,0.001,25,"[(1, 42, 61), (2, 26, 86), (3, 43, 62), (4, 15, 17), (6, 45, 48), (7, 13, 78), (13, 78), (15, 17), (16, 75, 93), (18, 56, 63), (22, 24, 33), (24, 33), (26, 86), (42, 61), (43, 62), (45, 48), (51, 68, 90), (53, 54, 95), (54, 95), (56, 63), (60, 76, 82), (68, 90), (75, 93), (76, 82), (0, 5, 8, 9, 10, 11, 12, 14, 17, 19, 20, 21, 23, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 44, 46, 47, 48, 49, 50, 52, 55, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 69, 70, 71, 72, 73, 74, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99)]","[0, 5, 8, 9, 10, 11, 12, 14, 17, 19, 20, 21, 23, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 44, 46, 47, 48, 49, 50, 52, 55, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 69, 70, 71, 72, 73, 74, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]"
