FUNCTION,DIMENSION,EPSILON,NR_GROUPS,FACTORS,SEPARATE VARS
F7,30,1e-06,29,"[(0, 2, 8, 12, 13, 16, 20, 21, 23, 24, 25, 26, 28, 29), (1, 24, 26, 29), (2, 4, 5, 8, 9, 13, 17, 18, 20, 22, 24, 26, 27, 28, 29), (3, 26), (4, 8, 12, 13, 20, 21, 23, 24, 25, 26, 28, 29), (5, 8, 12, 13, 14, 16, 20, 21, 23, 24, 25, 26, 28, 29), (6, 28), (7, 26), (8, 9, 13, 15, 17, 18, 22, 27, 28), (9, 11, 13, 15, 17, 18, 22, 27, 28), (11, 13, 17, 18, 22, 27, 28), (12, 13, 15, 17, 18, 22, 27, 28), (13, 14, 16, 20, 21, 23, 24, 25, 26, 28, 29), (14, 20, 23, 24, 25, 26, 28, 29), (15, 17, 18, 22, 27, 28), (16, 20, 23, 24, 25, 26, 28, 29), (17, 20, 23, 24, 25, 26, 28, 29), (18, 20, 21, 23, 24, 25, 26, 28, 29), (19, 26), (20, 22, 28), (21, 23, 24, 25, 26, 28, 29), (22, 23, 24, 25, 26, 28, 29), (23, 27, 28), (24, 26), (25, 26, 28, 29), (26, 29), (27, 28, 29), (28, 29), (10, 29)]","[10, 29]"
F7,30,1e-09,29,"[(0, 2, 8, 12, 13, 16, 20, 21, 23, 24, 25, 26, 28, 29), (1, 24, 26, 29), (2, 4, 5, 8, 9, 13, 17, 18, 20, 22, 24, 26, 27, 28, 29), (3, 26), (4, 8, 12, 13, 20, 21, 23, 24, 25, 26, 28, 29), (5, 8, 12, 13, 14, 16, 20, 21, 23, 24, 25, 26, 28, 29), (6, 28), (7, 26), (8, 9, 13, 15, 17, 18, 22, 27, 28), (9, 11, 13, 15, 17, 18, 22, 27, 28), (11, 13, 17, 18, 22, 27, 28), (12, 13, 15, 17, 18, 22, 27, 28), (13, 14, 16, 20, 21, 23, 24, 25, 26, 28, 29), (14, 20, 23, 24, 25, 26, 28, 29), (15, 17, 18, 22, 27, 28), (16, 20, 23, 24, 25, 26, 28, 29), (17, 20, 23, 24, 25, 26, 28, 29), (18, 20, 21, 23, 24, 25, 26, 28, 29), (19, 26), (20, 22, 28), (21, 23, 24, 25, 26, 28, 29), (22, 23, 24, 25, 26, 28, 29), (23, 27, 28), (24, 26), (25, 26, 28, 29), (26, 29), (27, 28, 29), (28, 29), (10, 29)]","[10, 29]"
F7,40,0.1,3,"[(20, 22, 25), (22, 25), (0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]"
F7,40,0.001,3,"[(20, 22, 25), (22, 25), (0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]"
F7,40,1e-06,31,"[(0, 2, 9, 18, 22, 26, 28, 35, 36), (1, 2, 9, 28, 35, 36), (2, 3, 6, 13, 19, 30, 32, 38, 39), (5, 6, 8, 13, 19, 23, 30, 32, 38, 39), (8, 9, 12, 16, 18, 21, 22, 26, 28, 31, 35, 36, 37), (9, 13, 19, 30, 32, 38, 39), (10, 13, 17, 19, 22, 23, 24, 29, 30, 32, 34, 38, 39), (11, 19, 32), (12, 18, 22, 26, 28, 31, 35, 36), (13, 18, 22, 26, 28, 35, 36), (14, 18, 26, 28, 35, 36), (15, 19, 30, 32, 39), (16, 18, 26, 28, 35, 36), (17, 19, 22, 23, 29, 30, 32, 38, 39), (18, 19, 23, 30, 32, 38, 39), (20, 22, 25, 26, 28, 35, 36), (21, 22, 26, 28, 35, 36), (22, 25, 28, 35, 36), (23, 26, 28, 31, 35, 36, 37), (24, 27, 29, 30, 32, 33, 34, 38, 39), (26, 29, 30, 32, 34, 38, 39), (27, 30, 32, 38, 39), (28, 30, 32, 38, 39), (29, 30, 32, 33, 34, 38, 39), (30, 35, 36), (31, 35, 36), (32, 35, 36), (33, 38, 39), (34, 38, 39), (35, 38, 39), (3, 4, 6, 7, 19, 25, 36, 37, 38, 39)]","[3, 4, 6, 7, 19, 25, 36, 37, 38, 39]"
F7,40,1e-09,31,"[(0, 2, 9, 18, 22, 26, 28, 35, 36), (1, 2, 9, 28, 35, 36), (2, 3, 6, 13, 19, 30, 32, 38, 39), (5, 6, 8, 13, 19, 23, 30, 32, 38, 39), (8, 9, 12, 16, 18, 21, 22, 26, 28, 31, 35, 36, 37), (9, 13, 19, 30, 32, 38, 39), (10, 13, 17, 19, 22, 23, 24, 29, 30, 32, 34, 38, 39), (11, 19, 32), (12, 18, 22, 26, 28, 31, 35, 36), (13, 18, 22, 26, 28, 35, 36), (14, 18, 26, 28, 35, 36), (15, 19, 30, 32, 39), (16, 18, 26, 28, 35, 36), (17, 19, 22, 23, 29, 30, 32, 38, 39), (18, 19, 23, 30, 32, 38, 39), (20, 22, 25, 26, 28, 35, 36), (21, 22, 26, 28, 35, 36), (22, 25, 28, 35, 36), (23, 26, 28, 31, 35, 36, 37), (24, 27, 29, 30, 32, 33, 34, 38, 39), (26, 29, 30, 32, 34, 38, 39), (27, 30, 32, 38, 39), (28, 30, 32, 38, 39), (29, 30, 32, 33, 34, 38, 39), (30, 35, 36), (31, 35, 36), (32, 35, 36), (33, 38, 39), (34, 38, 39), (35, 38, 39), (3, 4, 6, 7, 19, 25, 36, 37, 38, 39)]","[3, 4, 6, 7, 19, 25, 36, 37, 38, 39]"
F7,50,0.1,3,"[(10, 11, 28), (11, 28), (0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]"
F7,50,0.001,3,"[(10, 11, 28), (11, 28), (0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]"
F7,50,1e-06,44,"[(0, 4, 5, 10, 11, 17, 18, 20, 22, 24, 26, 27, 28, 29, 34, 43, 45), (1, 4, 5, 10, 11, 17, 18, 22, 27, 34, 43), (2, 4, 5, 8, 10, 11, 12, 13, 14, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 34, 37, 38, 39, 40, 42, 43, 44, 45, 46, 48, 49), (4, 5, 10, 11, 17, 18, 20, 22, 24, 26, 27, 28, 29, 34, 43, 45), (5, 8, 10, 11, 17, 18, 20, 22, 23, 24, 26, 27, 28, 29, 34, 40, 43, 45, 46, 48), (6, 9, 15, 28, 33, 35, 36), (8, 10, 11, 12, 13, 14, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 34, 37, 38, 39, 40, 42, 43, 44, 45, 46, 48, 49), (9, 10, 11, 12, 13, 14, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 34, 37, 38, 39, 40, 42, 43, 44, 45, 46, 48, 49), (10, 11, 12, 13, 14, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 34, 37, 38, 39, 40, 42, 43, 44, 45, 46, 48, 49), (11, 18, 27, 28, 43), (12, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 34, 37, 38, 40, 43, 44, 45, 46, 48, 49), (13, 17, 18, 20, 22, 24, 26, 27, 28, 29, 34, 40, 43, 45), (14, 17, 18, 22, 24, 26, 27, 28, 34, 43, 45), (15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 34, 37, 38, 39, 40, 42, 43, 44, 45, 46, 48, 49), (16, 17, 18, 20, 22, 24, 26, 27, 28, 29, 34, 43, 45), (17, 18, 20, 22, 24, 26, 27, 28, 29, 34, 43, 45), (18, 20, 22, 23, 24, 26, 27, 28, 29, 34, 40, 43, 45, 48), (20, 28, 33, 35, 36), (21, 22, 24, 26, 27, 28, 29, 34, 43, 45), (22, 24, 26, 27, 28, 29, 34, 43, 45), (23, 24, 25, 26, 27, 28, 29, 30, 31, 34, 37, 38, 39, 40, 42, 43, 44, 45, 46, 48, 49), (24, 27, 43), (25, 26, 27, 28, 29, 31, 34, 40, 43, 45, 46, 48, 49), (26, 27, 28, 34, 43), (27, 28, 29, 31, 34, 40, 43, 45, 46, 48), (28, 43), (29, 33, 35), (30, 34, 43, 45), (31, 34, 37, 38, 39, 40, 43, 44, 45, 46, 48, 49), (32, 43), (33, 34, 37, 38, 39, 40, 42, 43, 44, 45, 46, 48, 49), (34, 43, 45), (35, 37, 38, 39, 40, 43, 44, 45, 46, 48, 49), (36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 48, 49), (37, 40, 43, 45, 46, 48), (38, 40, 43, 45), (39, 43, 45), (40, 42, 43, 44, 45, 46, 48, 49), (42, 43, 45), (43, 45, 46, 48, 49), (44, 45, 46, 48), (46, 48, 49), (48, 49), (3, 7, 19, 41, 45, 47, 49)]","[3, 7, 19, 41, 45, 47, 49]"
F7,50,1e-09,44,"[(0, 4, 5, 10, 11, 17, 18, 20, 22, 24, 26, 27, 28, 29, 34, 43, 45), (1, 4, 5, 10, 11, 17, 18, 22, 27, 34, 43), (2, 4, 5, 8, 10, 11, 12, 13, 14, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 34, 37, 38, 39, 40, 42, 43, 44, 45, 46, 48, 49), (4, 5, 10, 11, 17, 18, 20, 22, 24, 26, 27, 28, 29, 34, 43, 45), (5, 8, 10, 11, 17, 18, 20, 22, 23, 24, 26, 27, 28, 29, 34, 40, 43, 45, 46, 48), (6, 9, 15, 28, 33, 35, 36), (8, 10, 11, 12, 13, 14, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 34, 37, 38, 39, 40, 42, 43, 44, 45, 46, 48, 49), (9, 10, 11, 12, 13, 14, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 34, 37, 38, 39, 40, 42, 43, 44, 45, 46, 48, 49), (10, 11, 12, 13, 14, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 34, 37, 38, 39, 40, 42, 43, 44, 45, 46, 48, 49), (11, 18, 27, 28, 43), (12, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 34, 37, 38, 40, 43, 44, 45, 46, 48, 49), (13, 17, 18, 20, 22, 24, 26, 27, 28, 29, 34, 40, 43, 45), (14, 17, 18, 22, 24, 26, 27, 28, 34, 43, 45), (15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 34, 37, 38, 39, 40, 42, 43, 44, 45, 46, 48, 49), (16, 17, 18, 20, 22, 24, 26, 27, 28, 29, 34, 43, 45), (17, 18, 20, 22, 24, 26, 27, 28, 29, 34, 43, 45), (18, 20, 22, 23, 24, 26, 27, 28, 29, 34, 40, 43, 45, 48), (20, 28, 33, 35, 36), (21, 22, 24, 26, 27, 28, 29, 34, 43, 45), (22, 24, 26, 27, 28, 29, 34, 43, 45), (23, 24, 25, 26, 27, 28, 29, 30, 31, 34, 37, 38, 39, 40, 42, 43, 44, 45, 46, 48, 49), (24, 27, 43), (25, 26, 27, 28, 29, 31, 34, 40, 43, 45, 46, 48, 49), (26, 27, 28, 34, 43), (27, 28, 29, 31, 34, 40, 43, 45, 46, 48), (28, 43), (29, 33, 35), (30, 34, 43, 45), (31, 34, 37, 38, 39, 40, 43, 44, 45, 46, 48, 49), (32, 43), (33, 34, 37, 38, 39, 40, 42, 43, 44, 45, 46, 48, 49), (34, 43, 45), (35, 37, 38, 39, 40, 43, 44, 45, 46, 48, 49), (36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 48, 49), (37, 40, 43, 45, 46, 48), (38, 40, 43, 45), (39, 43, 45), (40, 42, 43, 44, 45, 46, 48, 49), (42, 43, 45), (43, 45, 46, 48, 49), (44, 45, 46, 48), (46, 48, 49), (48, 49), (3, 7, 19, 41, 45, 47, 49)]","[3, 7, 19, 41, 45, 47, 49]"
F7,60,0.1,3,"[(26, 35, 59), (35, 59), (0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F7,60,0.001,3,"[(26, 35, 59), (35, 59), (0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F7,60,1e-06,53,"[(0, 8, 12, 13, 14, 16, 20, 21, 23, 25, 26, 29, 30, 31, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (1, 20, 29, 41, 53, 57), (2, 4, 5, 9, 10, 15, 17, 18, 22, 24, 26, 27, 33, 34, 35, 43, 45, 50, 56, 58, 59), (4, 8, 12, 13, 14, 16, 20, 21, 23, 25, 26, 29, 30, 31, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (5, 8, 12, 13, 14, 16, 20, 21, 23, 25, 26, 29, 30, 31, 32, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 52, 53, 54, 55, 57, 59), (6, 10, 24, 45, 58), (8, 10, 17, 18, 22, 24, 26, 27, 34, 35, 43, 45, 50, 56, 58, 59), (9, 10, 15, 17, 18, 22, 24, 26, 27, 33, 34, 35, 43, 45, 50, 56, 58, 59), (10, 20, 26, 29, 35, 41, 53, 57), (11, 17, 18, 22, 24, 26, 27, 34, 35, 45, 50, 56, 58, 59), (12, 15, 17, 18, 22, 24, 26, 27, 33, 34, 35, 36, 43, 45, 50, 56, 58, 59), (13, 14, 16, 20, 21, 23, 25, 26, 29, 30, 31, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (14, 20, 21, 23, 25, 26, 29, 31, 35, 37, 38, 40, 41, 44, 46, 48, 49, 51, 53, 57, 59), (15, 17, 18, 22, 24, 26, 27, 34, 35, 43, 45, 50, 56, 58, 59), (16, 20, 21, 23, 25, 26, 29, 30, 31, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (17, 20, 21, 23, 25, 26, 29, 30, 31, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (18, 20, 21, 23, 25, 26, 29, 30, 31, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 52, 53, 54, 55, 57, 59), (20, 24, 26, 35, 45, 58), (21, 23, 25, 26, 29, 30, 31, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (22, 23, 25, 26, 29, 30, 31, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (23, 24, 26, 27, 33, 34, 35, 43, 45, 50, 56, 58, 59), (24, 29, 57), (25, 26, 27, 33, 34, 35, 36, 43, 45, 47, 50, 56, 58, 59), (26, 29, 30, 31, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (27, 29, 30, 31, 32, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 52, 53, 54, 55, 57, 59), (29, 45), (30, 31, 35, 37, 38, 39, 40, 41, 44, 46, 48, 49, 51, 53, 57, 59), (31, 33, 34, 35, 36, 43, 45, 50, 56, 58, 59), (32, 53, 57), (33, 34, 35, 43, 45, 50, 56, 58, 59), (34, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (35, 36, 40, 41, 43, 45, 48, 50, 53, 56, 57, 58, 59), (36, 45, 50, 56, 58), (37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 52, 53, 54, 55, 57, 59), (38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (40, 43, 45, 50, 56, 58, 59), (41, 45, 50, 56, 58, 59), (42, 44, 46, 48, 49, 51, 53, 57, 59), (43, 45, 47, 50, 56, 58, 59), (44, 46, 48, 49, 51, 52, 53, 54, 55, 57, 59), (45, 53, 57), (46, 50, 56, 58, 59), (48, 50, 56, 58, 59), (49, 50, 56, 58, 59), (50, 51, 53, 57, 59), (51, 56, 58, 59), (52, 53, 57), (53, 58), (54, 57), (55, 57), (56, 57, 59), (3, 7, 19, 28, 47, 57, 58, 59)]","[3, 7, 19, 28, 47, 57, 58, 59]"
F7,60,1e-09,53,"[(0, 8, 12, 13, 14, 16, 20, 21, 23, 25, 26, 29, 30, 31, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (1, 20, 29, 41, 53, 57), (2, 4, 5, 9, 10, 15, 17, 18, 22, 24, 26, 27, 33, 34, 35, 43, 45, 50, 56, 58, 59), (4, 8, 12, 13, 14, 16, 20, 21, 23, 25, 26, 29, 30, 31, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (5, 8, 12, 13, 14, 16, 20, 21, 23, 25, 26, 29, 30, 31, 32, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 52, 53, 54, 55, 57, 59), (6, 10, 24, 45, 58), (8, 10, 17, 18, 22, 24, 26, 27, 34, 35, 43, 45, 50, 56, 58, 59), (9, 10, 15, 17, 18, 22, 24, 26, 27, 33, 34, 35, 43, 45, 50, 56, 58, 59), (10, 20, 26, 29, 35, 41, 53, 57), (11, 17, 18, 22, 24, 26, 27, 34, 35, 45, 50, 56, 58, 59), (12, 15, 17, 18, 22, 24, 26, 27, 33, 34, 35, 36, 43, 45, 50, 56, 58, 59), (13, 14, 16, 20, 21, 23, 25, 26, 29, 30, 31, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (14, 20, 21, 23, 25, 26, 29, 31, 35, 37, 38, 40, 41, 44, 46, 48, 49, 51, 53, 57, 59), (15, 17, 18, 22, 24, 26, 27, 34, 35, 43, 45, 50, 56, 58, 59), (16, 20, 21, 23, 25, 26, 29, 30, 31, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (17, 20, 21, 23, 25, 26, 29, 30, 31, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (18, 20, 21, 23, 25, 26, 29, 30, 31, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 52, 53, 54, 55, 57, 59), (20, 24, 26, 35, 45, 58), (21, 23, 25, 26, 29, 30, 31, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (22, 23, 25, 26, 29, 30, 31, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (23, 24, 26, 27, 33, 34, 35, 43, 45, 50, 56, 58, 59), (24, 29, 57), (25, 26, 27, 33, 34, 35, 36, 43, 45, 47, 50, 56, 58, 59), (26, 29, 30, 31, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (27, 29, 30, 31, 32, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 52, 53, 54, 55, 57, 59), (29, 45), (30, 31, 35, 37, 38, 39, 40, 41, 44, 46, 48, 49, 51, 53, 57, 59), (31, 33, 34, 35, 36, 43, 45, 50, 56, 58, 59), (32, 53, 57), (33, 34, 35, 43, 45, 50, 56, 58, 59), (34, 35, 37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (35, 36, 40, 41, 43, 45, 48, 50, 53, 56, 57, 58, 59), (36, 45, 50, 56, 58), (37, 38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 52, 53, 54, 55, 57, 59), (38, 39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (39, 40, 41, 42, 44, 46, 48, 49, 51, 53, 57, 59), (40, 43, 45, 50, 56, 58, 59), (41, 45, 50, 56, 58, 59), (42, 44, 46, 48, 49, 51, 53, 57, 59), (43, 45, 47, 50, 56, 58, 59), (44, 46, 48, 49, 51, 52, 53, 54, 55, 57, 59), (45, 53, 57), (46, 50, 56, 58, 59), (48, 50, 56, 58, 59), (49, 50, 56, 58, 59), (50, 51, 53, 57, 59), (51, 56, 58, 59), (52, 53, 57), (53, 58), (54, 57), (55, 57), (56, 57, 59), (3, 7, 19, 28, 47, 57, 58, 59)]","[3, 7, 19, 28, 47, 57, 58, 59]"
F7,70,0.1,3,"[(26, 27, 48), (27, 48), (0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]"
