FUNCTION,DIMENSION,EPSILON,NR_GROUPS,FACTORS,SEPARATE VARS
F17,70,1e-06,18,"[(0, 15, 18), (1, 38, 58), (2, 50, 65), (3, 11, 54), (6, 24, 61), (7, 30, 51), (9, 21, 36), (10, 41, 49), (13, 25, 37), (14, 32, 57), (16, 20, 66), (19, 29, 52), (26, 27, 48), (31, 33, 42), (34, 56, 69), (43, 62, 68), (46, 60, 63), (4, 5, 8, 12, 17, 22, 23, 28, 35, 39, 40, 44, 45, 47, 53, 55, 59, 64, 67)]","[4, 5, 8, 12, 17, 22, 23, 28, 35, 39, 40, 44, 45, 47, 53, 55, 59, 64, 67]"
F17,70,1e-09,18,"[(0, 15, 18), (1, 38, 58), (2, 50, 65), (3, 11, 54), (6, 24, 61), (7, 30, 51), (9, 21, 36), (10, 41, 49), (13, 25, 37), (14, 32, 57), (16, 20, 66), (19, 29, 52), (26, 27, 48), (31, 33, 42), (34, 56, 69), (43, 62, 68), (46, 60, 63), (4, 5, 8, 12, 17, 22, 23, 28, 35, 39, 40, 44, 45, 47, 53, 55, 59, 64, 67)]","[4, 5, 8, 12, 17, 22, 23, 28, 35, 39, 40, 44, 45, 47, 53, 55, 59, 64, 67]"
F17,80,0.1,21,"[(0, 18, 78), (1, 43, 61), (2, 52, 72), (3, 7, 22), (5, 16, 59), (6, 56, 73), (8, 20, 74), (9, 21, 36), (10, 23, 57), (12, 58, 65), (14, 54, 75), (17, 55, 60), (24, 29, 49), (25, 37, 46), (27, 30, 50), (28, 33, 53), (38, 41, 42), (40, 48, 69), (45, 66, 71), (47, 64, 67), (4, 11, 13, 15, 19, 26, 31, 32, 34, 35, 39, 44, 51, 62, 63, 68, 70, 76, 77, 79)]","[4, 11, 13, 15, 19, 26, 31, 32, 34, 35, 39, 44, 51, 62, 63, 68, 70, 76, 77, 79]"
F17,80,0.001,21,"[(0, 18, 78), (1, 43, 61), (2, 52, 72), (3, 7, 22), (5, 16, 59), (6, 56, 73), (8, 20, 74), (9, 21, 36), (10, 23, 57), (12, 58, 65), (14, 54, 75), (17, 55, 60), (24, 29, 49), (25, 37, 46), (27, 30, 50), (28, 33, 53), (38, 41, 42), (40, 48, 69), (45, 66, 71), (47, 64, 67), (4, 11, 13, 15, 19, 26, 31, 32, 34, 35, 39, 44, 51, 62, 63, 68, 70, 76, 77, 79)]","[4, 11, 13, 15, 19, 26, 31, 32, 34, 35, 39, 44, 51, 62, 63, 68, 70, 76, 77, 79]"
F17,80,1e-06,21,"[(0, 18, 78), (1, 43, 61), (2, 52, 72), (3, 7, 22), (5, 16, 59), (6, 56, 73), (8, 20, 74), (9, 21, 36), (10, 23, 57), (12, 58, 65), (14, 54, 75), (17, 55, 60), (24, 29, 49), (25, 37, 46), (27, 30, 50), (28, 33, 53), (38, 41, 42), (40, 48, 69), (45, 66, 71), (47, 64, 67), (4, 11, 13, 15, 19, 26, 31, 32, 34, 35, 39, 44, 51, 62, 63, 68, 70, 76, 77, 79)]","[4, 11, 13, 15, 19, 26, 31, 32, 34, 35, 39, 44, 51, 62, 63, 68, 70, 76, 77, 79]"
F17,80,1e-09,21,"[(0, 18, 78), (1, 43, 61), (2, 52, 72), (3, 7, 22), (5, 16, 59), (6, 56, 73), (8, 20, 74), (9, 21, 36), (10, 23, 57), (12, 58, 65), (14, 54, 75), (17, 55, 60), (24, 29, 49), (25, 37, 46), (27, 30, 50), (28, 33, 53), (38, 41, 42), (40, 48, 69), (45, 66, 71), (47, 64, 67), (4, 11, 13, 15, 19, 26, 31, 32, 34, 35, 39, 44, 51, 62, 63, 68, 70, 76, 77, 79)]","[4, 11, 13, 15, 19, 26, 31, 32, 34, 35, 39, 44, 51, 62, 63, 68, 70, 76, 77, 79]"
F17,90,0.1,23,"[(2, 13, 53), (3, 62, 82), (5, 68, 81), (6, 22, 61), (7, 78, 89), (8, 33, 63), (9, 67, 86), (10, 23, 52), (11, 28, 34), (14, 32, 76), (15, 17, 40), (18, 27, 50), (19, 29, 49), (20, 69, 88), (21, 36, 70), (24, 56, 77), (25, 37, 72), (30, 45, 66), (39, 58, 65), (54, 73, 80), (55, 59, 74), (57, 60, 71), (0, 1, 4, 12, 16, 26, 31, 35, 38, 41, 42, 43, 44, 46, 47, 48, 51, 64, 75, 79, 83, 84, 85, 87)]","[0, 1, 4, 12, 16, 26, 31, 35, 38, 41, 42, 43, 44, 46, 47, 48, 51, 64, 75, 79, 83, 84, 85, 87]"
F17,90,0.001,23,"[(2, 13, 53), (3, 62, 82), (5, 68, 81), (6, 22, 61), (7, 78, 89), (8, 33, 63), (9, 67, 86), (10, 23, 52), (11, 28, 34), (14, 32, 76), (15, 17, 40), (18, 27, 50), (19, 29, 49), (20, 69, 88), (21, 36, 70), (24, 56, 77), (25, 37, 72), (30, 45, 66), (39, 58, 65), (54, 73, 80), (55, 59, 74), (57, 60, 71), (0, 1, 4, 12, 16, 26, 31, 35, 38, 41, 42, 43, 44, 46, 47, 48, 51, 64, 75, 79, 83, 84, 85, 87)]","[0, 1, 4, 12, 16, 26, 31, 35, 38, 41, 42, 43, 44, 46, 47, 48, 51, 64, 75, 79, 83, 84, 85, 87]"
F17,90,1e-06,23,"[(2, 13, 53), (3, 62, 82), (5, 68, 81), (6, 22, 61), (7, 78, 89), (8, 33, 63), (9, 67, 86), (10, 23, 52), (11, 28, 34), (14, 32, 76), (15, 17, 40), (18, 27, 50), (19, 29, 49), (20, 69, 88), (21, 36, 70), (24, 56, 77), (25, 37, 72), (30, 45, 66), (39, 58, 65), (54, 73, 80), (55, 59, 74), (57, 60, 71), (0, 1, 4, 12, 16, 26, 31, 35, 38, 41, 42, 43, 44, 46, 47, 48, 51, 64, 75, 79, 83, 84, 85, 87)]","[0, 1, 4, 12, 16, 26, 31, 35, 38, 41, 42, 43, 44, 46, 47, 48, 51, 64, 75, 79, 83, 84, 85, 87]"
F17,90,1e-09,23,"[(2, 13, 53), (3, 62, 82), (5, 68, 81), (6, 22, 61), (7, 78, 89), (8, 33, 63), (9, 67, 86), (10, 23, 52), (11, 28, 34), (14, 32, 76), (15, 17, 40), (18, 27, 50), (19, 29, 49), (20, 69, 88), (21, 36, 70), (24, 56, 77), (25, 37, 72), (30, 45, 66), (39, 58, 65), (54, 73, 80), (55, 59, 74), (57, 60, 71), (0, 1, 4, 12, 16, 26, 31, 35, 38, 41, 42, 43, 44, 46, 47, 48, 51, 64, 75, 79, 83, 84, 85, 87)]","[0, 1, 4, 12, 16, 26, 31, 35, 38, 41, 42, 43, 44, 46, 47, 48, 51, 64, 75, 79, 83, 84, 85, 87]"
F17,100,0.1,26,"[(0, 28, 34), (1, 42, 61), (2, 26, 86), (3, 43, 62), (4, 15, 17), (5, 38, 91), (6, 45, 48), (7, 13, 78), (9, 21, 83), (10, 31, 66), (11, 23, 35), (14, 19, 89), (16, 75, 93), (18, 56, 63), (20, 72, 94), (22, 24, 33), (25, 37, 81), (32, 79, 85), (39, 58, 65), (47, 64, 67), (49, 97, 98), (51, 68, 90), (53, 54, 95), (60, 76, 82), (70, 87, 88), (8, 12, 27, 29, 30, 36, 40, 41, 44, 46, 50, 52, 55, 57, 59, 69, 71, 73, 74, 77, 80, 84, 92, 96, 99)]","[8, 12, 27, 29, 30, 36, 40, 41, 44, 46, 50, 52, 55, 57, 59, 69, 71, 73, 74, 77, 80, 84, 92, 96, 99]"
F17,100,0.001,26,"[(0, 28, 34), (1, 42, 61), (2, 26, 86), (3, 43, 62), (4, 15, 17), (5, 38, 91), (6, 45, 48), (7, 13, 78), (9, 21, 83), (10, 31, 66), (11, 23, 35), (14, 19, 89), (16, 75, 93), (18, 56, 63), (20, 72, 94), (22, 24, 33), (25, 37, 81), (32, 79, 85), (39, 58, 65), (47, 64, 67), (49, 97, 98), (51, 68, 90), (53, 54, 95), (60, 76, 82), (70, 87, 88), (8, 12, 27, 29, 30, 36, 40, 41, 44, 46, 50, 52, 55, 57, 59, 69, 71, 73, 74, 77, 80, 84, 92, 96, 99)]","[8, 12, 27, 29, 30, 36, 40, 41, 44, 46, 50, 52, 55, 57, 59, 69, 71, 73, 74, 77, 80, 84, 92, 96, 99]"
F17,100,1e-06,26,"[(0, 28, 34), (1, 42, 61), (2, 26, 86), (3, 43, 62), (4, 15, 17), (5, 38, 91), (6, 45, 48), (7, 13, 78), (9, 21, 83), (10, 31, 66), (11, 23, 35), (14, 19, 89), (16, 75, 93), (18, 56, 63), (20, 72, 94), (22, 24, 33), (25, 37, 81), (32, 79, 85), (39, 58, 65), (47, 64, 67), (49, 97, 98), (51, 68, 90), (53, 54, 95), (60, 76, 82), (70, 87, 88), (8, 12, 27, 29, 30, 36, 40, 41, 44, 46, 50, 52, 55, 57, 59, 69, 71, 73, 74, 77, 80, 84, 92, 96, 99)]","[8, 12, 27, 29, 30, 36, 40, 41, 44, 46, 50, 52, 55, 57, 59, 69, 71, 73, 74, 77, 80, 84, 92, 96, 99]"
F17,100,1e-09,26,"[(0, 28, 34), (1, 42, 61), (2, 26, 86), (3, 43, 62), (4, 15, 17), (5, 38, 91), (6, 45, 48), (7, 13, 78), (9, 21, 83), (10, 31, 66), (11, 23, 35), (14, 19, 89), (16, 75, 93), (18, 56, 63), (20, 72, 94), (22, 24, 33), (25, 37, 81), (32, 79, 85), (39, 58, 65), (47, 64, 67), (49, 97, 98), (51, 68, 90), (53, 54, 95), (60, 76, 82), (70, 87, 88), (8, 12, 27, 29, 30, 36, 40, 41, 44, 46, 50, 52, 55, 57, 59, 69, 71, 73, 74, 77, 80, 84, 92, 96, 99)]","[8, 12, 27, 29, 30, 36, 40, 41, 44, 46, 50, 52, 55, 57, 59, 69, 71, 73, 74, 77, 80, 84, 92, 96, 99]"
