FUNCTION,DIMENSION,EPSILON,NR_GROUPS,FACTORS,SEPARATE VARS
F9,30,1e-06,20,"[(0, 1, 3, 4, 5, 6, 7, 10, 18, 19, 20, 21, 27, 28, 29), (1, 20), (2, 10, 13, 20, 21, 27, 28), (3, 4, 5, 6, 7, 10, 11, 13, 15, 16, 17, 19, 20, 21, 24, 26, 27, 28), (4, 20), (5, 16, 17, 22), (6, 7, 10, 11, 13, 15, 16, 17, 19, 20, 21, 24, 26, 27, 28), (7, 10, 11, 13, 15, 16, 17, 19, 20, 21, 24, 26, 27, 28), (10, 13, 16, 20, 21, 28), (11, 24, 26, 27), (12, 18), (13, 28), (15, 16, 17, 19, 20, 21, 24, 26, 27, 28), (16, 17, 20, 21, 22, 26, 27, 28), (17, 20, 21, 22), (18, 19, 20, 21, 24, 26, 27, 28), (19, 20), (24, 26, 27), (26, 27, 28), (8, 9, 14, 20, 21, 22, 23, 25, 27, 28, 29)]","[8, 9, 14, 20, 21, 22, 23, 25, 27, 28, 29]"
F9,30,1e-09,21,"[(0, 1, 3, 4, 5, 6, 7, 10, 12, 15, 16, 18, 19, 20, 21, 27, 28, 29), (1, 20), (2, 10, 13, 20, 21, 27, 28), (3, 4, 5, 6, 7, 10, 11, 13, 15, 16, 17, 19, 20, 21, 24, 26, 27, 28), (4, 15, 20), (5, 16, 17, 22), (6, 7, 10, 11, 13, 15, 16, 17, 19, 20, 21, 24, 26, 27, 28), (7, 10, 11, 13, 15, 16, 17, 19, 20, 21, 24, 26, 27, 28), (9, 15), (10, 13, 16, 20, 21, 28), (11, 24, 26, 27), (12, 18), (13, 28), (15, 16, 17, 19, 20, 21, 24, 26, 27, 28), (16, 17, 20, 21, 22, 26, 27, 28), (17, 20, 21, 22), (18, 19, 20, 21, 24, 26, 27, 28), (19, 20), (24, 26, 27), (26, 27, 28), (8, 14, 20, 21, 22, 23, 25, 27, 28, 29)]","[8, 14, 20, 21, 22, 23, 25, 27, 28, 29]"
F9,40,0.1,16,"[(2, 30, 37, 39), (4, 20, 22, 25), (8, 16, 34, 36), (10, 11, 15, 28), (11, 15, 28), (15, 28), (16, 34, 36), (18, 27, 29, 35), (20, 22, 25), (22, 25), (27, 29, 35), (29, 35), (30, 37, 39), (34, 36), (37, 39), (0, 1, 3, 5, 6, 7, 9, 12, 13, 14, 17, 19, 21, 23, 24, 25, 26, 28, 31, 32, 33, 35, 36, 38, 39)]","[0, 1, 3, 5, 6, 7, 9, 12, 13, 14, 17, 19, 21, 23, 24, 25, 26, 28, 31, 32, 33, 35, 36, 38, 39]"
F9,40,0.001,16,"[(2, 30, 37, 39), (4, 20, 22, 25), (8, 16, 34, 36), (10, 11, 15, 28), (11, 15, 28), (15, 28), (16, 34, 36), (18, 27, 29, 35), (20, 22, 25), (22, 25), (27, 29, 35), (29, 35), (30, 37, 39), (34, 36), (37, 39), (0, 1, 3, 5, 6, 7, 9, 12, 13, 14, 17, 19, 21, 23, 24, 25, 26, 28, 31, 32, 33, 35, 36, 38, 39)]","[0, 1, 3, 5, 6, 7, 9, 12, 13, 14, 17, 19, 21, 23, 24, 25, 26, 28, 31, 32, 33, 35, 36, 38, 39]"
F9,40,1e-06,35,"[(0, 9), (1, 9, 16, 17, 34), (2, 30, 37, 39), (3, 6, 14, 16, 17, 19, 31, 34, 38), (4, 11, 16, 18, 20, 22, 25, 27, 28, 29, 30, 34, 36, 37, 39), (5, 7, 9, 12, 13, 16, 23, 24, 26, 31, 32, 34), (6, 16, 17, 19, 34), (7, 9, 12, 24, 26), (8, 11, 16, 18, 25, 27, 28, 29, 30, 34, 36, 37, 39), (9, 14, 17, 21, 33, 38), (10, 11, 15, 16, 25, 27, 28, 30, 34, 36), (11, 15, 28), (12, 14, 17), (13, 14, 16, 17, 19, 21, 23, 31, 32, 33, 34, 38), (14, 17, 21, 38), (15, 20, 22, 28, 35), (16, 20, 22, 34, 36), (18, 27, 29, 35), (19, 23, 24, 26, 31, 32, 34), (20, 22, 25), (21, 31, 32, 34), (22, 25), (23, 31, 32, 34), (24, 31, 32, 33, 34, 38), (26, 38), (27, 29, 35), (28, 34), (29, 35), (30, 34, 36, 37, 39), (31, 32, 34), (32, 38), (33, 38), (34, 35, 36), (37, 39), (17, 25, 35, 36, 38, 39)]","[17, 25, 35, 36, 38, 39]"
F9,40,1e-09,35,"[(0, 9), (1, 9, 16, 17, 34), (2, 30, 37, 39), (3, 6, 14, 16, 17, 19, 31, 34, 38), (4, 11, 16, 18, 20, 22, 25, 27, 28, 29, 30, 34, 36, 37, 39), (5, 7, 9, 12, 13, 16, 23, 24, 26, 31, 32, 34), (6, 16, 17, 19, 34), (7, 9, 12, 24, 26), (8, 11, 16, 18, 25, 27, 28, 29, 30, 34, 36, 37, 39), (9, 14, 17, 21, 33, 38), (10, 11, 15, 16, 25, 27, 28, 30, 34, 36), (11, 15, 28), (12, 14, 17), (13, 14, 16, 17, 19, 21, 23, 31, 32, 33, 34, 38), (14, 17, 21, 38), (15, 20, 22, 28, 35), (16, 20, 22, 34, 36), (18, 27, 29, 35), (19, 23, 24, 26, 31, 32, 34), (20, 22, 25), (21, 31, 32, 34), (22, 25), (23, 31, 32, 34), (24, 31, 32, 33, 34, 38), (26, 38), (27, 29, 35), (28, 34), (29, 35), (30, 34, 36, 37, 39), (31, 32, 34), (32, 38), (33, 38), (34, 35, 36), (37, 39), (17, 25, 35, 36, 38, 39)]","[17, 25, 35, 36, 38, 39]"
F9,50,0.1,19,"[(2, 27, 31, 38), (4, 22, 33, 35), (7, 18, 26, 34), (10, 11, 28, 41), (11, 28, 41), (14, 29, 45, 48), (15, 16, 30, 32), (16, 30, 32), (18, 26, 34), (22, 33, 35), (26, 34), (27, 31, 38), (28, 41), (29, 45, 48), (30, 32), (31, 38), (33, 35), (45, 48), (0, 1, 3, 5, 6, 8, 9, 12, 13, 17, 19, 20, 21, 23, 24, 25, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49)]","[0, 1, 3, 5, 6, 8, 9, 12, 13, 17, 19, 20, 21, 23, 24, 25, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49]"
F9,50,0.001,19,"[(2, 27, 31, 38), (4, 22, 33, 35), (7, 18, 26, 34), (10, 11, 28, 41), (11, 28, 41), (14, 29, 45, 48), (15, 16, 30, 32), (16, 30, 32), (18, 26, 34), (22, 33, 35), (26, 34), (27, 31, 38), (28, 41), (29, 45, 48), (30, 32), (31, 38), (33, 35), (45, 48), (0, 1, 3, 5, 6, 8, 9, 12, 13, 17, 19, 20, 21, 23, 24, 25, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49)]","[0, 1, 3, 5, 6, 8, 9, 12, 13, 17, 19, 20, 21, 23, 24, 25, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49]"
F9,50,1e-06,47,"[(0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 18, 20, 21, 22, 23, 24, 27, 29, 34, 35, 36, 37, 39, 41, 43, 47, 48, 49), (1, 3, 8, 9, 12, 13, 17, 24, 39, 43, 47, 49), (2, 11, 16, 27, 31, 34, 38, 47, 48), (3, 8, 9, 12, 13, 24, 39, 43, 47), (4, 7, 8, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 24, 27, 29, 30, 32, 33, 34, 35, 38, 41, 47, 48, 49), (5, 8, 9, 12, 13, 17, 24, 39, 43, 47), (6, 13, 39, 43), (7, 14, 18, 26, 34), (8, 12, 13, 24, 39), (9, 13, 14, 31, 33, 34, 39, 43, 45, 47), (10, 11, 14, 28, 33, 34, 41, 45), (11, 16, 18, 22, 27, 28, 34, 41, 47, 48), (12, 13, 24, 39, 43, 47), (13, 14, 31, 33, 34, 39, 43, 45, 47), (14, 29, 31, 33, 34, 45, 48), (15, 16, 30, 32, 34, 47, 48), (16, 30, 31, 32, 33, 45), (17, 24, 39, 43, 47), (18, 22, 26, 34, 41, 47, 48), (19, 39), (20, 24, 39, 43, 47, 49), (21, 24, 39, 43, 47, 49), (22, 27, 33, 34, 35, 47), (23, 24, 36, 37, 39, 43, 47, 49), (24, 31, 33, 34, 39, 43, 45, 47), (25, 39), (26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 38, 41, 47, 48, 49), (27, 31, 34, 38, 41, 47, 48), (28, 41), (29, 34, 45, 47, 48), (30, 32, 34, 35, 47, 48), (31, 34, 35, 38, 41, 47, 48), (32, 33, 38, 45, 49), (33, 34, 35, 38, 41, 47, 48, 49), (35, 47), (36, 39, 43, 47, 49), (37, 39, 43, 45, 47), (38, 47), (39, 43, 45, 47), (40, 43, 47, 49), (41, 47), (43, 45, 47), (44, 49), (45, 48), (46, 47), (47, 48, 49), (34, 42, 48, 49)]","[34, 42, 48, 49]"
F9,50,1e-09,47,"[(0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 18, 20, 21, 22, 23, 24, 27, 29, 34, 35, 36, 37, 39, 41, 43, 47, 48, 49), (1, 3, 8, 9, 12, 13, 17, 24, 39, 43, 47, 49), (2, 11, 16, 27, 31, 34, 38, 47, 48), (3, 8, 9, 12, 13, 24, 39, 43, 47), (4, 7, 8, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 24, 27, 29, 30, 32, 33, 34, 35, 38, 41, 47, 48, 49), (5, 8, 9, 12, 13, 17, 24, 39, 43, 47), (6, 13, 39, 43), (7, 14, 18, 26, 34), (8, 12, 13, 24, 39), (9, 13, 14, 31, 33, 34, 39, 43, 45, 47), (10, 11, 14, 28, 33, 34, 41, 45), (11, 16, 18, 22, 27, 28, 34, 41, 47, 48), (12, 13, 24, 39, 43, 47), (13, 14, 31, 33, 34, 39, 43, 45, 47), (14, 29, 31, 33, 34, 45, 48), (15, 16, 30, 32, 34, 47, 48), (16, 30, 31, 32, 33, 45), (17, 24, 39, 43, 47), (18, 22, 26, 34, 41, 47, 48), (19, 39), (20, 24, 39, 43, 47, 49), (21, 24, 39, 43, 47, 49), (22, 27, 33, 34, 35, 47), (23, 24, 36, 37, 39, 43, 47, 49), (24, 31, 33, 34, 39, 43, 45, 47), (25, 39), (26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 38, 41, 47, 48, 49), (27, 31, 34, 38, 41, 47, 48), (28, 41), (29, 34, 45, 47, 48), (30, 32, 34, 35, 47, 48), (31, 34, 35, 38, 41, 47, 48), (32, 33, 38, 45, 49), (33, 34, 35, 38, 41, 47, 48, 49), (35, 47), (36, 39, 43, 47, 49), (37, 39, 43, 45, 47), (38, 47), (39, 43, 45, 47), (40, 43, 47, 49), (41, 47), (43, 45, 47), (44, 49), (45, 48), (46, 47), (47, 48, 49), (34, 42, 48, 49)]","[34, 42, 48, 49]"
F9,60,0.1,22,"[(2, 11, 34, 58), (4, 10, 22, 40), (7, 14, 32, 49), (10, 22, 40), (11, 34, 58), (14, 32, 49), (15, 18, 27, 56), (18, 27, 56), (22, 40), (26, 28, 35, 59), (27, 56), (28, 35, 59), (29, 42, 50, 54), (30, 33, 41, 43), (32, 49), (33, 41, 43), (34, 58), (35, 59), (41, 43), (42, 50, 54), (50, 54), (0, 1, 3, 5, 6, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 31, 36, 37, 38, 39, 40, 43, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[0, 1, 3, 5, 6, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 31, 36, 37, 38, 39, 40, 43, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F9,60,0.001,22,"[(2, 11, 34, 58), (4, 10, 22, 40), (7, 14, 32, 49), (10, 22, 40), (11, 34, 58), (14, 32, 49), (15, 18, 27, 56), (18, 27, 56), (22, 40), (26, 28, 35, 59), (27, 56), (28, 35, 59), (29, 42, 50, 54), (30, 33, 41, 43), (32, 49), (33, 41, 43), (34, 58), (35, 59), (41, 43), (42, 50, 54), (50, 54), (0, 1, 3, 5, 6, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 31, 36, 37, 38, 39, 40, 43, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59)]","[0, 1, 3, 5, 6, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 31, 36, 37, 38, 39, 40, 43, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
F9,60,1e-06,57,"[(0, 2, 3, 4, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 38, 39, 41, 42, 43, 45, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59), (1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 38, 39, 41, 42, 43, 45, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59), (2, 3, 4, 6, 7, 8, 9, 10, 11, 14, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 34, 35, 36, 38, 39, 41, 42, 43, 45, 47, 48, 49, 50, 51, 52, 54, 55, 56, 57, 58), (3, 4, 6, 7, 9, 10, 11, 14, 15, 17, 18, 22, 26, 27, 28, 29, 30, 32, 33, 34, 35, 38, 39, 41, 42, 43, 47, 49, 50, 51, 52, 54, 55, 56, 58, 59), (4, 6, 7, 8, 9, 10, 11, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 30, 36, 38, 39, 40, 41, 42, 43, 45, 47, 48, 50, 51, 52, 55, 56, 57, 58), (6, 52), (7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 38, 39, 41, 42, 43, 45, 47, 48, 49, 50, 51, 52, 54, 55, 56, 57, 58, 59), (8, 10, 11, 14, 15, 18, 22, 26, 27, 28, 29, 30, 32, 33, 34, 35, 41, 42, 43, 47, 49, 50, 51, 52, 54, 55, 56, 58, 59), (9, 10, 11, 14, 15, 17, 18, 22, 26, 27, 28, 29, 30, 32, 33, 34, 35, 38, 41, 42, 43, 47, 49, 50, 51, 52, 54, 55, 56, 58, 59), (10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 47, 48, 49, 50, 51, 52, 54, 55, 56, 57, 58), (11, 34, 58), (12, 14, 15, 17, 18, 21, 22, 23, 26, 27, 28, 29, 30, 32, 33, 34, 35, 38, 39, 41, 42, 43, 45, 47, 49, 50, 51, 52, 54, 55, 56, 58, 59), (13, 14, 15, 17, 18, 22, 23, 26, 27, 28, 29, 30, 32, 33, 34, 35, 38, 39, 41, 42, 43, 45, 47, 49, 50, 51, 52, 54, 55, 56, 58, 59), (14, 16, 17, 19, 20, 21, 23, 24, 25, 26, 30, 32, 36, 38, 39, 41, 42, 43, 45, 48, 49, 50, 51, 52, 55, 57), (15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 35, 36, 38, 39, 41, 42, 43, 45, 47, 48, 49, 50, 51, 52, 54, 55, 56, 57, 58), (16, 17, 18, 22, 23, 26, 27, 28, 29, 30, 32, 33, 34, 35, 38, 39, 41, 42, 43, 45, 47, 49, 50, 51, 52, 54, 55, 56, 58, 59), (17, 18, 22, 26, 27, 28, 29, 30, 32, 33, 34, 35, 41, 42, 43, 47, 49, 50, 51, 52, 54, 56, 58, 59), (18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 35, 36, 38, 39, 41, 42, 43, 45, 47, 48, 49, 50, 51, 52, 54, 55, 56, 57, 58), (19, 22, 26, 27, 28, 29, 30, 32, 33, 34, 35, 38, 41, 42, 43, 47, 49, 50, 51, 52, 54, 55, 56, 58, 59), (20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 38, 39, 41, 42, 43, 45, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59), (21, 22, 26, 27, 28, 29, 30, 32, 33, 34, 35, 38, 41, 42, 43, 47, 49, 50, 51, 52, 54, 55, 56, 58, 59), (22, 40), (23, 26, 27, 28, 29, 30, 32, 33, 34, 35, 38, 39, 41, 42, 43, 47, 49, 50, 51, 52, 54, 55, 56, 58, 59), (24, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 38, 39, 41, 42, 43, 45, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59), (25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 38, 39, 41, 42, 43, 45, 47, 48, 49, 50, 51, 52, 54, 55, 56, 58, 59), (26, 28, 35, 36, 38, 39, 41, 45, 48, 50, 51, 52, 55, 57, 59), (27, 36, 38, 39, 45, 48, 51, 52, 55, 56, 57), (28, 30, 35, 36, 38, 39, 41, 43, 45, 48, 50, 51, 52, 55, 57, 59), (29, 30, 36, 38, 39, 41, 42, 43, 45, 47, 48, 50, 51, 52, 54, 55, 56, 57, 58), (30, 33, 36, 38, 39, 41, 42, 43, 45, 48, 50, 51, 52, 55, 57), (32, 36, 38, 39, 41, 42, 43, 45, 47, 48, 49, 50, 51, 52, 55, 56, 57, 58), (33, 35, 36, 38, 39, 41, 42, 43, 45, 47, 48, 49, 50, 51, 52, 54, 55, 56, 57, 58, 59), (34, 35, 36, 38, 39, 41, 42, 43, 45, 47, 48, 49, 50, 51, 52, 54, 55, 56, 57, 58), (35, 36, 38, 39, 45, 48, 50, 51, 52, 55, 57, 59), (36, 38, 41, 42, 43, 47, 49, 50, 51, 52, 54, 55, 56, 58, 59), (37, 41, 42, 43, 47, 49, 50, 51, 52, 54, 56, 58, 59), (38, 46), (39, 41, 42, 43, 47, 49, 50, 51, 52, 54, 55, 56, 58, 59), (40, 41, 42, 43, 45, 47, 48, 50, 51, 52, 55, 56, 57, 58), (41, 42, 43, 45, 47, 48, 50, 51, 52, 55, 56, 57), (42, 43, 45, 47, 48, 50, 51, 52, 54, 55, 56, 57), (43, 45, 47, 48, 50, 51, 52, 55, 56, 57), (44, 47, 49, 50, 54, 56, 58, 59), (45, 46), (46, 51, 52), (47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58), (48, 49, 50, 51, 52, 54, 55, 56, 58, 59), (49, 50, 51, 52, 54, 55, 56, 57, 58, 59), (50, 51, 52, 54, 55, 56, 57), (51, 52, 54, 55, 56, 58, 59), (52, 54, 55, 56, 58, 59), (53, 55), (54, 55, 57), (55, 56, 58, 59), (56, 57, 58, 59), (57, 58, 59), (5, 31, 58, 59)]","[5, 31, 58, 59]"
