FUNCTION,DIMENSION,EPSILON,NR_GROUPS,FACTORS,SEPARATE VARS
F13,50,0.1,11,"[(2, 27), (4, 22, 33), (7, 18), (10, 11, 41), (14, 45), (15, 30), (16, 32), (26, 34), (29, 48), (31, 38), (0, 1, 3, 5, 6, 8, 9, 12, 13, 17, 19, 20, 21, 23, 24, 25, 28, 35, 36, 37, 39, 40, 42, 43, 44, 46, 47, 49)]","[0, 1, 3, 5, 6, 8, 9, 12, 13, 17, 19, 20, 21, 23, 24, 25, 28, 35, 36, 37, 39, 40, 42, 43, 44, 46, 47, 49]"
F13,50,0.001,11,"[(2, 27), (4, 22, 33), (7, 18), (10, 11, 41), (14, 45), (15, 30), (16, 32), (26, 34), (29, 48), (31, 38), (0, 1, 3, 5, 6, 8, 9, 12, 13, 17, 19, 20, 21, 23, 24, 25, 28, 35, 36, 37, 39, 40, 42, 43, 44, 46, 47, 49)]","[0, 1, 3, 5, 6, 8, 9, 12, 13, 17, 19, 20, 21, 23, 24, 25, 28, 35, 36, 37, 39, 40, 42, 43, 44, 46, 47, 49]"
F13,50,1e-06,11,"[(0, 1, 25, 36, 40, 43, 44, 46), (2, 4, 11, 22, 27, 31, 38, 41), (3, 6, 9, 12, 21, 23, 24, 37), (7, 18, 26), (8, 13, 19, 20, 47), (10, 14, 28, 29), (15, 16, 30), (33, 35), (39, 49), (45, 48), (5, 17, 32, 34, 42)]","[5, 17, 32, 34, 42]"
F13,50,1e-09,11,"[(0, 1, 25, 36, 40, 43, 44, 46), (2, 4, 11, 22, 27, 31, 38, 41), (3, 6, 9, 12, 21, 23, 24, 37), (7, 18, 26), (8, 13, 19, 20, 47), (10, 14, 28, 29), (15, 16, 30), (33, 35), (39, 49), (45, 48), (5, 17, 32, 34, 42)]","[5, 17, 32, 34, 42]"
F13,60,0.1,11,"[(2, 11, 34), (4, 10, 22), (7, 14, 49), (15, 27), (18, 56), (26, 35), (28, 59), (29, 42, 50), (30, 41), (33, 43), (0, 1, 3, 5, 6, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 31, 32, 36, 37, 38, 39, 40, 44, 45, 46, 47, 48, 51, 52, 53, 54, 55, 57, 58)]","[0, 1, 3, 5, 6, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 31, 32, 36, 37, 38, 39, 40, 44, 45, 46, 47, 48, 51, 52, 53, 54, 55, 57, 58]"
F13,60,0.001,11,"[(2, 11, 34), (4, 10, 22), (7, 14, 49), (15, 27), (18, 56), (26, 35), (28, 59), (29, 42, 50), (30, 41), (33, 43), (0, 1, 3, 5, 6, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 31, 32, 36, 37, 38, 39, 40, 44, 45, 46, 47, 48, 51, 52, 53, 54, 55, 57, 58)]","[0, 1, 3, 5, 6, 8, 9, 12, 13, 16, 17, 19, 20, 21, 23, 24, 25, 31, 32, 36, 37, 38, 39, 40, 44, 45, 46, 47, 48, 51, 52, 53, 54, 55, 57, 58]"
F13,60,1e-06,6,"[(0, 12, 16, 21, 23, 24, 37), (2, 6, 9, 10, 11, 18, 19, 20, 22, 25, 27, 28, 29, 30, 33, 34, 35, 36, 42, 43, 45, 48, 49, 50, 53, 54, 56, 58, 59), (3, 8, 17, 38, 39, 44, 46, 52, 55), (7, 14), (13, 51, 57), (1, 4, 5, 15, 26, 31, 32, 40, 41, 47)]","[1, 4, 5, 15, 26, 31, 32, 40, 41, 47]"
F13,60,1e-09,6,"[(0, 12, 16, 21, 23, 24, 37), (2, 6, 9, 10, 11, 18, 19, 20, 22, 25, 27, 28, 29, 30, 33, 34, 35, 36, 42, 43, 45, 48, 49, 50, 53, 54, 56, 58, 59), (3, 8, 17, 38, 39, 44, 46, 52, 55), (7, 14), (13, 51, 57), (1, 4, 5, 15, 26, 31, 32, 40, 41, 47)]","[1, 4, 5, 15, 26, 31, 32, 40, 41, 47]"
F13,70,0.1,14,"[(2, 40, 50), (3, 11, 54), (4, 43), (7, 51, 59), (10, 41), (22, 48), (26, 27), (28, 56), (31, 42), (33, 55), (34, 69), (49, 53), (62, 68), (0, 1, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 29, 30, 32, 35, 36, 37, 38, 39, 44, 45, 46, 47, 52, 57, 58, 60, 61, 63, 64, 65, 66, 67)]","[0, 1, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 29, 30, 32, 35, 36, 37, 38, 39, 44, 45, 46, 47, 52, 57, 58, 60, 61, 63, 64, 65, 66, 67]"
F13,70,0.001,14,"[(2, 40, 50), (3, 11, 54), (4, 43), (7, 51, 59), (10, 41), (22, 48), (26, 27), (28, 56), (31, 42), (33, 55), (34, 69), (49, 53), (62, 68), (0, 1, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 29, 30, 32, 35, 36, 37, 38, 39, 44, 45, 46, 47, 52, 57, 58, 60, 61, 63, 64, 65, 66, 67)]","[0, 1, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 29, 30, 32, 35, 36, 37, 38, 39, 44, 45, 46, 47, 52, 57, 58, 60, 61, 63, 64, 65, 66, 67]"
F13,70,1e-06,10,"[(0, 1, 6, 9, 12, 15, 16, 18, 19, 20, 21, 23, 24, 25, 29, 36, 37, 66, 67), (2, 3, 22, 27, 30, 31, 40, 43, 50, 51, 55, 59, 62), (4, 42), (8, 35, 38, 44, 46, 52), (10, 41), (17, 60), (26, 28, 33, 56, 69), (45, 54), (49, 53), (5, 7, 11, 13, 14, 32, 34, 39, 47, 48, 57, 58, 61, 63, 64, 65, 68)]","[5, 7, 11, 13, 14, 32, 34, 39, 47, 48, 57, 58, 61, 63, 64, 65, 68]"
F13,70,1e-09,10,"[(0, 1, 6, 9, 12, 15, 16, 18, 19, 20, 21, 23, 24, 25, 29, 36, 37, 66, 67), (2, 3, 22, 27, 30, 31, 40, 43, 50, 51, 55, 59, 62), (4, 42), (8, 35, 38, 44, 46, 52), (10, 41), (17, 60), (26, 28, 33, 56, 69), (45, 54), (49, 53), (5, 7, 11, 13, 14, 32, 34, 39, 47, 48, 57, 58, 61, 63, 64, 65, 68)]","[5, 7, 11, 13, 14, 32, 34, 39, 47, 48, 57, 58, 61, 63, 64, 65, 68]"
F13,80,0.1,16,"[(2, 72), (3, 22), (4, 73), (6, 56), (7, 26), (10, 23, 31), (11, 28), (17, 55, 60), (27, 30, 50), (33, 53), (34, 52), (38, 41, 42), (40, 63, 69), (45, 71), (66, 68), (0, 1, 5, 8, 9, 12, 13, 14, 15, 16, 18, 19, 20, 21, 24, 25, 29, 32, 35, 36, 37, 39, 43, 44, 46, 47, 48, 49, 51, 54, 57, 58, 59, 61, 62, 64, 65, 67, 70, 74, 75, 76, 77, 78, 79)]","[0, 1, 5, 8, 9, 12, 13, 14, 15, 16, 18, 19, 20, 21, 24, 25, 29, 32, 35, 36, 37, 39, 43, 44, 46, 47, 48, 49, 51, 54, 57, 58, 59, 61, 62, 64, 65, 67, 70, 74, 75, 76, 77, 78, 79]"
F13,80,0.001,16,"[(2, 72), (3, 22), (4, 73), (6, 56), (7, 26), (10, 23, 31), (11, 28), (17, 55, 60), (27, 30, 50), (33, 53), (34, 52), (38, 41, 42), (40, 63, 69), (45, 71), (66, 68), (0, 1, 5, 8, 9, 12, 13, 14, 15, 16, 18, 19, 20, 21, 24, 25, 29, 32, 35, 36, 37, 39, 43, 44, 46, 47, 48, 49, 51, 54, 57, 58, 59, 61, 62, 64, 65, 67, 70, 74, 75, 76, 77, 78, 79)]","[0, 1, 5, 8, 9, 12, 13, 14, 15, 16, 18, 19, 20, 21, 24, 25, 29, 32, 35, 36, 37, 39, 43, 44, 46, 47, 48, 49, 51, 54, 57, 58, 59, 61, 62, 64, 65, 67, 70, 74, 75, 76, 77, 78, 79]"
F13,80,1e-06,8,"[(0, 1, 3, 5, 6, 7, 10, 13, 17, 22, 23, 25, 28, 29, 30, 36, 38, 40, 42, 45, 49, 51, 52, 54, 55, 57, 58, 61, 66, 69, 70, 71, 73, 74, 78), (2, 4, 11, 33, 34, 41, 48, 50, 53, 56, 60, 68, 72, 77), (8, 18, 20), (12, 19, 24, 32, 35, 37, 46, 59, 65, 67, 75, 76), (14, 39, 43, 44), (27, 79), (62, 63), (9, 15, 16, 21, 26, 31, 47, 64)]","[9, 15, 16, 21, 26, 31, 47, 64]"
F13,80,1e-09,8,"[(0, 1, 3, 5, 6, 7, 10, 13, 17, 22, 23, 25, 28, 29, 30, 36, 38, 40, 42, 45, 49, 51, 52, 54, 55, 57, 58, 61, 66, 69, 70, 71, 73, 74, 78), (2, 4, 11, 33, 34, 41, 48, 50, 53, 56, 60, 68, 72, 77), (8, 18, 20), (12, 19, 24, 32, 35, 37, 46, 59, 65, 67, 75, 76), (14, 39, 43, 44), (27, 79), (62, 63), (9, 15, 16, 21, 26, 31, 47, 64)]","[9, 15, 16, 21, 26, 31, 47, 64]"
F13,90,0.1,16,"[(2, 13), (3, 62, 82), (4, 55), (6, 22, 61), (7, 26, 89), (8, 16, 63), (15, 17), (18, 27, 50), (24, 56), (30, 45, 66), (38, 40), (41, 53), (42, 77), (54, 73, 80), (59, 74), (0, 1, 5, 9, 10, 11, 12, 14, 19, 20, 21, 23, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 39, 43, 44, 46, 47, 48, 49, 51, 52, 57, 58, 60, 64, 65, 67, 68, 69, 70, 71, 72, 75, 76, 78, 79, 81, 83, 84, 85, 86, 87, 88)]","[0, 1, 5, 9, 10, 11, 12, 14, 19, 20, 21, 23, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 39, 43, 44, 46, 47, 48, 49, 51, 52, 57, 58, 60, 64, 65, 67, 68, 69, 70, 71, 72, 75, 76, 78, 79, 81, 83, 84, 85, 86, 87, 88]"
F13,90,0.001,16,"[(2, 13), (3, 62, 82), (4, 55), (6, 22, 61), (7, 26, 89), (8, 16, 63), (15, 17), (18, 27, 50), (24, 56), (30, 45, 66), (38, 40), (41, 53), (42, 77), (54, 73, 80), (59, 74), (0, 1, 5, 9, 10, 11, 12, 14, 19, 20, 21, 23, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 39, 43, 44, 46, 47, 48, 49, 51, 52, 57, 58, 60, 64, 65, 67, 68, 69, 70, 71, 72, 75, 76, 78, 79, 81, 83, 84, 85, 86, 87, 88)]","[0, 1, 5, 9, 10, 11, 12, 14, 19, 20, 21, 23, 25, 28, 29, 31, 32, 33, 34, 35, 36, 37, 39, 43, 44, 46, 47, 48, 49, 51, 52, 57, 58, 60, 64, 65, 67, 68, 69, 70, 71, 72, 75, 76, 78, 79, 81, 83, 84, 85, 86, 87, 88]"
F13,90,1e-06,5,"[(0, 11, 12, 14, 19, 20, 23, 25, 28, 31, 32, 36, 37, 44, 46, 49, 52, 65, 67, 68, 69, 76, 81, 86, 88), (2, 3, 6, 7, 8, 13, 15, 17, 18, 22, 24, 29, 30, 33, 34, 35, 38, 40, 41, 42, 45, 48, 50, 51, 53, 54, 55, 56, 58, 59, 60, 61, 62, 63, 66, 70, 73, 74, 75, 77, 78, 79, 80, 82, 84, 87, 89), (16, 26, 43), (39, 47, 57, 64, 71, 72, 83, 85), (1, 4, 5, 9, 10, 21, 27)]","[1, 4, 5, 9, 10, 21, 27]"
F13,90,1e-09,5,"[(0, 11, 12, 14, 19, 20, 23, 25, 28, 31, 32, 36, 37, 44, 46, 49, 52, 65, 67, 68, 69, 76, 81, 86, 88), (2, 3, 6, 7, 8, 13, 15, 17, 18, 22, 24, 29, 30, 33, 34, 35, 38, 40, 41, 42, 45, 48, 50, 51, 53, 54, 55, 56, 58, 59, 60, 61, 62, 63, 66, 70, 73, 74, 75, 77, 78, 79, 80, 82, 84, 87, 89), (16, 26, 43), (39, 47, 57, 64, 71, 72, 83, 85), (1, 4, 5, 9, 10, 21, 27)]","[1, 4, 5, 9, 10, 21, 27]"
F13,100,0.1,18,"[(1, 61), (2, 55, 86), (3, 62, 71), (4, 15), (6, 48, 99), (7, 13, 30), (8, 33), (16, 73, 93), (17, 40), (18, 56), (22, 24), (27, 51), (41, 42), (53, 92, 95), (60, 76, 80), (63, 74), (68, 90), (0, 5, 9, 10, 11, 12, 14, 19, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 37, 38, 39, 43, 44, 45, 46, 47, 49, 50, 52, 54, 57, 58, 59, 64, 65, 66, 67, 69, 70, 72, 75, 77, 78, 79, 81, 82, 83, 84, 85, 87, 88, 89, 91, 94, 96, 97, 98)]","[0, 5, 9, 10, 11, 12, 14, 19, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 37, 38, 39, 43, 44, 45, 46, 47, 49, 50, 52, 54, 57, 58, 59, 64, 65, 66, 67, 69, 70, 72, 75, 77, 78, 79, 81, 82, 83, 84, 85, 87, 88, 89, 91, 94, 96, 97, 98]"
F13,100,0.001,18,"[(1, 61), (2, 55, 86), (3, 62, 71), (4, 15), (6, 48, 99), (7, 13, 30), (8, 33), (16, 73, 93), (17, 40), (18, 56), (22, 24), (27, 51), (41, 42), (53, 92, 95), (60, 76, 80), (63, 74), (68, 90), (0, 5, 9, 10, 11, 12, 14, 19, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 37, 38, 39, 43, 44, 45, 46, 47, 49, 50, 52, 54, 57, 58, 59, 64, 65, 66, 67, 69, 70, 72, 75, 77, 78, 79, 81, 82, 83, 84, 85, 87, 88, 89, 91, 94, 96, 97, 98)]","[0, 5, 9, 10, 11, 12, 14, 19, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 37, 38, 39, 43, 44, 45, 46, 47, 49, 50, 52, 54, 57, 58, 59, 64, 65, 66, 67, 69, 70, 72, 75, 77, 78, 79, 81, 82, 83, 84, 85, 87, 88, 89, 91, 94, 96, 97, 98]"
F13,100,1e-06,7,"[(0, 12, 14, 20, 23, 28, 31, 32, 34, 35, 37, 39, 44, 46, 52, 59, 65, 69, 81, 87, 88, 96, 97, 98), (1, 3, 4, 6, 7, 8, 11, 16, 18, 22, 24, 25, 26, 27, 29, 33, 36, 41, 42, 43, 48, 49, 50, 54, 56, 58, 60, 61, 62, 63, 66, 68, 70, 73, 75, 76, 78, 80, 82, 84, 86, 89, 90, 91, 93, 99), (2, 13, 55), (9, 10, 19, 21, 64, 67, 72, 77, 79, 83, 85), (15, 17), (30, 92, 95), (5, 38, 40, 45, 47, 51, 53, 57, 71, 74, 94)]","[5, 38, 40, 45, 47, 51, 53, 57, 71, 74, 94]"
F13,100,1e-09,7,"[(0, 12, 14, 20, 23, 28, 31, 32, 34, 35, 37, 39, 44, 46, 52, 59, 65, 69, 81, 87, 88, 96, 97, 98), (1, 3, 4, 6, 7, 8, 11, 16, 18, 22, 24, 25, 26, 27, 29, 33, 36, 41, 42, 43, 48, 49, 50, 54, 56, 58, 60, 61, 62, 63, 66, 68, 70, 73, 75, 76, 78, 80, 82, 84, 86, 89, 90, 91, 93, 99), (2, 13, 55), (9, 10, 19, 21, 64, 67, 72, 77, 79, 83, 85), (15, 17), (30, 92, 95), (5, 38, 40, 45, 47, 51, 53, 57, 71, 74, 94)]","[5, 38, 40, 45, 47, 51, 53, 57, 71, 74, 94]"
